#
# nrow 9861
# ncol 3
marker,chromosome,bp
JAX00049935,14,10.458854
JAX00049937,14,10.459053
JAX00372520,14,10.464527
JAX00372523,14,10.482905
JAX00372533,14,10.50376
JAX00372538,14,10.510618
JAX00049941,14,10.536903
JAX00372545,14,10.537076
JAX00372549,14,10.541288
JAX00372555,14,10.572675
JAX00372560,14,10.594524
JAX00049947,14,10.621219
JAX00372568,14,10.622335
JAX00372569,14,10.62248
JAX00372574,14,10.625534
JAX00372575,14,10.626875
JAX00372582,14,10.642349
JAX00372584,14,10.650497
JAX00372594,14,10.70172
JAX00372595,14,10.71129
JAX00372596,14,10.721873
JAX00049956,14,10.727282
JAX00372598,14,10.739646
JAX00372600,14,10.745144
JAX00372601,14,10.75753
JAX00372603,14,10.765287
JAX00372604,14,10.765579
JAX00187921,14,10.769899
JAX00372609,14,10.784795
JAX00372610,14,10.789912
JAX00372614,14,10.799819
JAX00372622,14,10.821259
JAX00049963,14,10.821518
JAX00372624,14,10.82445
JAX00372627,14,10.828369
JAX00372628,14,10.828952
JAX00372630,14,10.838121
JAX00372634,14,10.852384
JAX00372635,14,10.852945
JAX00372639,14,10.85546
JAX00372642,14,10.855957
JAX00049971,14,10.933054
JAX00372658,14,10.964428
JAX00372660,14,10.966752
JAX00372662,14,10.973956
JAX00372667,14,11.007148
JAX00049977,14,11.018993
JAX00372673,14,11.045457
JAX00372675,14,11.051787
JAX00372677,14,11.053841
JAX00049978,14,11.055332
JAX00372679,14,11.059758
JAX00372686,14,11.071038
JAX00372687,14,11.071272
JAX00372688,14,11.071715
JAX00204280,14,11.101175
JAX00204281,14,11.101211
JAX00372695,14,11.11166
JAX00372697,14,11.124907
JAX00049985,14,11.137104
JAX00049986,14,11.137139
JAX00372701,14,11.144807
UNC140025084,14,11.152765
JAX00372704,14,11.169135
JAX00049987,14,11.176792
JAX00372706,14,11.181138
JAX00204284,14,11.190297
JAX00372710,14,11.248157
JAX00372712,14,11.253022
JAX00049993,14,11.263936
JAX00049994,14,11.264522
JAX00049995,14,11.266544
JAX00372717,14,11.279789
JAX00372722,14,11.308055
JAX00372723,14,11.309735
JAX00372726,14,11.311941
JAX00372729,14,11.31794
JAX00372730,14,11.318477
JAX00050001,14,11.347967
JAX00050003,14,11.379071
JAX00050004,14,11.379873
JAX00372738,14,11.387604
JAX00372744,14,11.422106
JAX00372747,14,11.428622
JAX00050005,14,11.429205
JAX00372749,14,11.455107
JAX00050009,14,11.46479
JAX00372753,14,11.4778
JAX00372756,14,11.483725
JAX00372759,14,11.488247
JAX00372766,14,11.496812
JAX00372768,14,11.501788
JAX00372769,14,11.501874
JAX00050014,14,11.529969
JAX00050015,14,11.552409
JAX00050016,14,11.555943
JAX00050017,14,11.581973
JAX00050019,14,11.583971
JAX00372776,14,11.585633
JAX00372781,14,11.593452
JAX00372782,14,11.594073
JAX00372783,14,11.595006
JAX00050020,14,11.613383
JAX00372786,14,11.622169
JAX00372788,14,11.624734
JAX00372789,14,11.625718
JAX00372790,14,11.625911
JAX00372796,14,11.630574
JAX00050025,14,11.668638
JAX00204290,14,11.688447
JAX00204291,14,11.688657
JAX00050026,14,11.69366
JAX00372808,14,11.705608
JAX00372810,14,11.708446
JAX00372812,14,11.710842
JAX00372814,14,11.719029
JAX00372823,14,11.785725
JAX00050036,14,11.802636
JAX00050037,14,11.823924
JAX00372833,14,11.841149
JAX00372835,14,11.849646
JAX00050039,14,11.860601
JAX00372844,14,11.920349
JAX00372847,14,11.934522
JAX00372850,14,11.941889
JAX00050046,14,11.942413
JAX00372851,14,11.946666
JAX00372853,14,11.948989
JAX00204293,14,11.961825
JAX00372857,14,11.965584
JAX00372859,14,11.96683
JAX00372860,14,11.966995
JAX00372861,14,11.967133
JAX00050049,14,11.970912
JAX00372865,14,12.009806
JAX00372866,14,12.009957
JAX00372868,14,12.032039
JAX00372869,14,12.033145
JAX00372870,14,12.033166
JAX00372872,14,12.033894
JAX00372875,14,12.036879
JAX00372877,14,12.04062
JAX00372878,14,12.040887
JAX00372880,14,12.041111
JAX00372882,14,12.056993
JAX00372884,14,12.057595
JAX00372885,14,12.063407
JAX00372887,14,12.064329
JAX00372895,14,12.079813
JAX00050057,14,12.094368
JAX00050059,14,12.129576
JAX00372903,14,12.140553
JAX00050063,14,12.191052
JAX00372914,14,12.210284
JAX00372915,14,12.210349
JAX00372916,14,12.213284
JAX00050066,14,12.213325
JAX00372920,14,12.251542
JAX00372921,14,12.256164
JAX00372923,14,12.260915
JAX00372927,14,12.264071
JAX00372928,14,12.264435
JAX00050068,14,12.267571
JAX00050069,14,12.269397
JAX00372930,14,12.274732
JAX00372932,14,12.282909
JAX00372935,14,12.304287
JAX00372936,14,12.304319
JAX00372937,14,12.304531
JAX00372941,14,12.321812
JAX00050075,14,12.338702
JAX00372943,14,12.339819
JAX00372944,14,12.343252
JAX00372945,14,12.343657
JAX00372946,14,12.343733
UNC140035077,14,12.354227
JAX00050079,14,12.388379
JAX00372955,14,12.396564
JAX00187923,14,12.398977
JAX00372956,14,12.414341
JAX00050082,14,12.429949
JAX00372958,14,12.441973
JAX00372964,14,12.4529
JAX00372965,14,12.45562
JAX00050083,14,12.47222
JAX00050084,14,12.474296
JAX00372967,14,12.477065
JAX00050086,14,12.485285
JAX00372977,14,12.533793
JAX00372979,14,12.538535
JAX00372985,14,12.565334
JAX00050092,14,12.570303
JAX00050093,14,12.585236
JAX00372987,14,12.587611
JAX00372988,14,12.588581
JAX00050097,14,12.624993
JAX00373009,14,12.731106
JAX00373010,14,12.732992
JAX00373017,14,12.766185
UNC140731695,14,12.774447
JAX00373020,14,12.790176
JAX00373021,14,12.790571
JAX00050109,14,12.792025
JAX00373023,14,12.803333
JAX00373030,14,12.8103
JAX00050110,14,12.812289
JAX00050111,14,12.812439
JAX00050112,14,12.830217
JAX00373032,14,12.85184
JAX00050115,14,12.85852
JAX00373038,14,12.870409
JAX00373039,14,12.873258
JAX00373040,14,12.87341
JAX00373042,14,12.880465
JAX00373044,14,12.886398
JAX00373045,14,12.886655
JAX00373046,14,12.89159
JAX00373049,14,12.892112
JAX00050117,14,12.897679
JAX00050118,14,12.910421
JAX00373051,14,12.911305
JAX00373053,14,12.913372
JAX00373054,14,12.915356
JAX00373058,14,12.931783
JAX00373062,14,12.944363
JAX00050120,14,12.951761
JAX00373064,14,12.958518
JAX00373068,14,12.970364
JAX00373073,14,12.980147
JAX00050124,14,12.995126
JAX00373081,14,13.001452
JAX00050125,14,13.011885
JAX00373082,14,13.0129
JAX00373084,14,13.013609
JAX00050126,14,13.02774
JAX00373085,14,13.03949
JAX00373089,14,13.057875
JAX00373090,14,13.058094
JAX00050132,14,13.109317
JAX00373097,14,13.110784
UNC140042044,14,13.113803
JAX00373100,14,13.125834
JAX00373101,14,13.127319
JAX00373102,14,13.133607
JAX00050136,14,13.137489
JAX00373106,14,13.168011
JAX00373108,14,13.174414
JAX00050139,14,13.176747
JAX00373114,14,13.189568
JAX00373116,14,13.204364
JAX00050140,14,13.215097
JAX00373120,14,13.225919
JAX00373129,14,13.290687
JAX00050146,14,13.294053
JAX00373134,14,13.321184
JAX00187926,14,13.330687
JAX00050150,14,13.334607
JAX00050151,14,13.335179
JAX00373138,14,13.361267
JAX00373140,14,13.366854
JAX00373144,14,13.374112
JAX00050153,14,13.394771
JAX00373158,14,13.416064
JAX00373159,14,13.416616
JAX00373160,14,13.428139
JAX00373161,14,13.428634
JAX00373162,14,13.436045
JAX00373163,14,13.438052
JAX00373165,14,13.440053
JAX00373167,14,13.447557
JAX00373168,14,13.458432
JAX00373172,14,13.465065
JAX00373173,14,13.467181
UNC140044177,14,13.468051
JAX00373183,14,13.499199
JAX00373187,14,13.521067
JAX00373190,14,13.523901
JAX00373195,14,13.532642
JAX00050165,14,13.532882
JAX00373199,14,13.539193
JAX00050166,14,13.545743
JAX00050168,14,13.585985
JAX00050171,14,13.616723
JAX00373203,14,13.620327
JAX00373204,14,13.623642
JAX00050172,14,13.623767
JAX00373206,14,13.624187
JAX00373209,14,13.628063
JAX00050174,14,13.64845
JAX00373212,14,13.668254
JAX00050175,14,13.66947
JAX00373214,14,13.672379
JAX00373215,14,13.672413
JAX00373217,14,13.674231
JAX00373218,14,13.678009
JAX00373220,14,13.681104
JAX00373223,14,13.694551
JAX00050176,14,13.695589
JAX00187927,14,13.708217
JAX00050178,14,13.708318
JAX00373227,14,13.720071
JAX00373229,14,13.722044
JAX00373233,14,13.73141
JAX00050179,14,13.733774
JAX00050183,14,13.767876
JAX00373243,14,13.800624
JAX00373244,14,13.800761
JAX00373246,14,13.83896
JAX00373247,14,13.839265
JAX00373250,14,13.842083
JAX00373252,14,13.845896
JAX00050189,14,13.87034
JAX00050190,14,13.870403
JAX00373255,14,13.876052
JAX00373261,14,13.935457
JAX00373264,14,13.937184
JAX00373266,14,13.947838
JAX00373267,14,13.959403
JAX00373272,14,13.979102
JAX00373275,14,14.008497
JAX00050205,14,14.067024
JAX00373286,14,14.078628
JAX00050206,14,14.081296
JAX00050207,14,14.100778
JAX00373294,14,14.125874
JAX00050209,14,14.128517
JAX00373297,14,14.133721
JAX00050210,14,14.140034
JAX00050212,14,14.17408
JAX00050213,14,14.174768
JAX00050214,14,14.175522
JAX00373305,14,14.201743
JAX00373306,14,14.205423
JAX00373308,14,14.219941
JAX00373309,14,14.219991
JAX00373311,14,14.225646
JAX00050216,14,14.238504
JAX00050217,14,14.238546
JAX00050223,14,14.299474
JAX00373329,14,14.328079
JAX00050224,14,14.328177
JAX00373332,14,14.351211
JAX00373335,14,14.362266
JAX00373337,14,14.362489
JAX00373342,14,14.376395
JAX00050228,14,14.376872
JAX00050229,14,14.380649
JAX00373352,14,14.395094
JAX00373353,14,14.39588
JAX00373354,14,14.397719
JAX00373357,14,14.404689
JAX00373359,14,14.405082
JAX00373363,14,14.412044
JAX00050230,14,14.425852
JAX00050231,14,14.425914
JAX00050232,14,14.425981
JAX00373371,14,14.44053
JAX00050234,14,14.459444
JAX00050236,14,14.481292
JAX00050237,14,14.482112
JAX00050238,14,14.484557
JAX00373384,14,14.515209
JAX00373385,14,14.515235
JAX00373392,14,14.578925
JAX00373393,14,14.579015
JAX00050245,14,14.609838
JAX00050247,14,14.624432
JAX00373397,14,14.635831
JAX00373399,14,14.637536
JAX00050248,14,14.64732
UNC140055212,14,14.655728
JAX00373403,14,14.663092
JAX00050252,14,14.689391
JAX00050253,14,14.689465
JAX00373406,14,14.712707
JAX00373409,14,14.713657
JAX00373412,14,14.71917
JAX00373415,14,14.729919
JAX00373417,14,14.739231
JAX00050256,14,14.743042
JAX00373418,14,14.750693
JAX00373419,14,14.750713
JAX00373421,14,14.752561
JAX00373424,14,14.755524
JAX00373426,14,14.770078
JAX00050257,14,14.775919
JAX00373430,14,14.783616
JAX00373436,14,14.809463
JAX00373439,14,14.87787
JAX00050267,14,14.897815
JAX00373446,14,14.929008
JAX00373449,14,14.935039
JAX00373455,14,14.940104
JAX00373456,14,14.940644
JAX00050270,14,14.941056
JAX00373459,14,14.942044
JAX00373460,14,14.944994
JAX00050272,14,14.964479
JAX00050274,14,14.987643
JAX00050276,14,15.017526
backupUNC140436365,14,15.069274
JAX00050282,14,15.121339
JAX00373472,14,15.154406
JAX00373473,14,15.155274
JAX00373474,14,15.155427
JAX00373475,14,15.155541
JAX00050285,14,15.185955
JAX00050287,14,15.18628
JAX00373479,14,15.214226
JAX00373485,14,15.235914
JAX00050288,14,15.235959
JAX00050289,14,15.236002
JAX00050290,14,15.236143
JAX00050293,14,15.245595
JAX00373488,14,15.317819
JAX00373490,14,15.347871
JAX00050298,14,15.351324
JAX00373492,14,15.355727
JAX00373495,14,15.358608
JAX00050300,14,15.360684
JAX00050301,14,15.375448
JAX00373502,14,15.376975
JAX00373503,14,15.377271
JAX00050304,14,15.433021
JAX00050307,14,15.44824
JAX00373515,14,15.46492
JAX00373516,14,15.470158
JAX00373520,14,15.477741
JAX00373523,14,15.489625
JAX00050309,14,15.49062
JAX00373524,14,15.49128
JAX00050312,14,15.524523
JAX00373525,14,15.526994
JAX00050313,14,15.545099
JAX00050314,14,15.555359
UNC140436816,14,15.572476
JAX00373533,14,15.591364
JAX00373539,14,15.611517
JAX00050319,14,15.629074
JAX00050321,14,15.658954
JAX00373549,14,15.665135
JAX00373550,14,15.675417
JAX00050324,14,15.680688
JAX00373557,14,15.704674
JAX00373558,14,15.70479
backupUNC140062991,14,15.713421
JAX00373560,14,15.738392
JAX00373561,14,15.748212
JAX00373565,14,15.765552
JAX00050331,14,15.781588
JAX00373579,14,15.793991
JAX00373580,14,15.812907
JAX00050333,14,15.826297
JAX00373584,14,15.827671
JAX00050335,14,15.830961
JAX00373589,14,15.848686
JAX00050344,14,15.939178
JAX00373601,14,15.97616
JAX00050345,14,15.977859
JAX00373605,14,16.0101
JAX00373608,14,16.03028
JAX00373611,14,16.060698
JAX00373612,14,16.060763
JAX00373614,14,16.061213
JAX00050353,14,16.076506
JAX00373619,14,16.089365
JAX00373620,14,16.09944
JAX00050354,14,16.099795
JAX00373622,14,16.105584
JAX00373623,14,16.10659
JAX00050356,14,16.108784
JAX00373624,14,16.125628
JAX00050357,14,16.133961
JAX00050359,14,16.141833
JAX00373628,14,16.152088
JAX00050361,14,16.190492
JAX00373633,14,16.196539
JAX00373635,14,16.224507
JAX00050367,14,16.252743
JAX00373647,14,16.261825
JAX00050368,14,16.270126
UNC140070024,14,16.292179
JAX00373658,14,16.302607
JAX00050372,14,16.329877
JAX00373661,14,16.344064
JAX00187931,14,16.357507
JAX00050378,14,16.425932
JAX00050380,14,16.438639
JAX00373666,14,16.439239
JAX00187932,14,16.453065
JAX00050381,14,16.455772
JAX00050382,14,16.455882
JAX00373668,14,16.469324
JAX00373670,14,16.478448
JAX00373671,14,16.49305
JAX00373672,14,16.50872
JAX00050386,14,16.5161
JAX00373678,14,16.527622
JAX00373679,14,16.528221
JAX00373680,14,16.528621
JAX00050387,14,16.531366
JAX00050388,14,16.531439
JAX00050389,14,16.531509
JAX00204314,14,16.548268
JAX00373683,14,16.554346
JAX00373685,14,16.555337
JAX00050391,14,16.583904
JAX00050392,14,16.588687
JAX00373688,14,16.589517
JAX00373690,14,16.594999
JAX00373692,14,16.596291
JAX00373694,14,16.59904
JAX00050393,14,16.607972
UNC23615997,14,16.608075
JAX00373700,14,16.609647
JAX00050394,14,16.624517
JAX00050395,14,16.624574
JAX00050396,14,16.665076
JAX00050398,14,16.665455
JAX00373705,14,16.677998
JAX00373706,14,16.678279
JAX00373708,14,16.69121
JAX00373709,14,16.691627
JAX00373710,14,16.691848
JAX00050399,14,16.701376
JAX00373718,14,16.701782
JAX00373719,14,16.723269
JAX00050404,14,16.749548
JAX00373723,14,16.759964
JAX00373730,14,16.799684
JAX00050408,14,16.811578
JAX00373732,14,16.825307
JAX00373733,14,16.82907
JAX00373735,14,16.837427
JAX00373737,14,16.837641
JAX00373739,14,16.843964
JAX00050412,14,16.861473
JAX00050413,14,16.861664
JAX00373743,14,16.941696
JAX00373745,14,16.957282
JAX00373747,14,16.958323
JAX00373750,14,16.96967
JAX00050422,14,16.986944
JAX00373755,14,16.99951
JAX00373757,14,17.006603
JAX00373759,14,17.009293
JAX00050423,14,17.016327
JAX00373763,14,17.035424
JAX00050428,14,17.069008
JAX00373769,14,17.090838
JAX00050432,14,17.122656
JAX00050434,14,17.137053
JAX00373776,14,17.145361
JAX00373778,14,17.156385
JAX00373779,14,17.157135
JAX00373780,14,17.158883
JAX00373781,14,17.159602
JAX00050435,14,17.18017
JAX00050436,14,17.180256
JAX00373788,14,17.189183
JAX00373789,14,17.189281
JAX00373791,14,17.206555
JAX00050439,14,17.208499
JAX00373793,14,17.21688
JAX00373797,14,17.257466
JAX00373803,14,17.272864
JAX00050444,14,17.287623
JAX00373804,14,17.289749
JAX00373805,14,17.290399
JAX00050445,14,17.292921
JAX00373806,14,17.296716
JAX00373807,14,17.30038
JAX00373812,14,17.318634
JAX00373820,14,17.330553
JAX00373821,14,17.330779
JAX00373822,14,17.330855
JAX00050448,14,17.341387
JAX00050449,14,17.348227
JAX00373830,14,17.354394
JAX00373834,14,17.356044
JAX00373835,14,17.356198
JAX00050452,14,17.385457
JAX00373838,14,17.388508
JAX00373839,14,17.388528
JAX00050453,14,17.410129
JAX00373850,14,17.410685
JAX00373851,14,17.413888
JAX00373852,14,17.425625
JAX00050454,14,17.426676
JAX00050455,14,17.426825
JAX00050457,14,17.447031
JAX00373854,14,17.458471
JAX00050460,14,17.511454
JAX00050461,14,17.51763
JAX00373862,14,17.531421
JAX00373865,14,17.540114
JAX00050463,14,17.540261
JAX00050465,14,17.582939
JAX00050467,14,17.589791
JAX00373872,14,17.609847
JAX00373873,14,17.615631
JAX00050470,14,17.623755
JAX00373876,14,17.63836
JAX00050471,14,17.646583
JAX00373887,14,17.6789
JAX00373888,14,17.678916
JAX00373893,14,17.688386
JAX00050474,14,17.703183
JAX00373897,14,17.722972
JAX00050477,14,17.733945
JAX00373902,14,17.77586
JAX00204322,14,17.820047
JAX00373921,14,17.885045
JAX00373925,14,17.886097
JAX00050491,14,17.907766
JAX00373930,14,17.91603
JAX00373939,14,17.943771
JAX00373940,14,17.944022
JAX00373943,14,17.945407
JAX00373946,14,17.983794
JAX00373948,14,17.986435
JAX00373950,14,17.990738
JAX00373951,14,17.991288
JAX00050498,14,18.002379
JAX00373953,14,18.006994
JAX00050499,14,18.009937
JAX00050500,14,18.010022
JAX00373956,14,18.010387
JAX00373958,14,18.026046
JAX00050501,14,18.057977
JAX00050502,14,18.05915
JAX00050503,14,18.059228
JAX00373963,14,18.059294
JAX00373965,14,18.080391
JAX00373967,14,18.094149
JAX00373969,14,18.12468
JAX00373970,14,18.124787
JAX00373973,14,18.127946
JAX00373975,14,18.129273
JAX00050507,14,18.129419
JAX00373977,14,18.130414
JAX00373981,14,18.141252
JAX00050510,14,18.16612
JAX00373986,14,18.174782
JAX00373988,14,18.176239
JAX00373991,14,18.188672
JAX00373992,14,18.208863
JAX00050515,14,18.2201
JAX00373994,14,18.220289
JAX00373996,14,18.2217
JAX00373997,14,18.239888
JAX00373998,14,18.240023
JAX00374001,14,18.246975
JAX00050517,14,18.247303
JAX00374002,14,18.24736
UNC140438846,14,18.305943
JAX00374005,14,18.309248
JAX00374010,14,18.317517
JAX00374016,14,18.356967
JAX00374017,14,18.37207
JAX00050528,14,18.412958
JAX00374024,14,18.435649
JAX00050532,14,18.468235
JAX00204329,14,18.499699
JAX00374030,14,18.509937
JAX00374039,14,18.534247
JAX00374041,14,18.534912
JAX00374044,14,18.55733
JAX00374049,14,18.568212
JAX00374052,14,18.588607
JAX00050545,14,18.631944
JAX00050547,14,18.65544
JAX00374055,14,18.661792
JAX00374060,14,18.67053
JAX00374067,14,18.68999
JAX00050549,14,18.692898
JAX00187939,14,18.726696
UNC23643611,14,18.745832
JAX00050553,14,18.754663
JAX00050554,14,18.754779
JAX00374080,14,18.787741
JAX00374090,14,18.813511
JAX00050558,14,18.813927
JAX00050559,14,18.816343
JAX00374093,14,18.816765
JAX00374099,14,18.84133
JAX00050561,14,18.843319
JAX00050562,14,18.859388
JAX00050563,14,18.869739
JAX00374104,14,18.870054
JAX00374105,14,18.894923
JAX00050564,14,18.89538
JAX00374109,14,18.931706
JAX00050567,14,18.935814
JAX00374110,14,18.93681
JAX00374111,14,18.939051
JAX00374117,14,18.990536
JAX00050572,14,18.990967
JAX00050575,14,19.03524
JAX00374120,14,19.043373
JAX00374121,14,19.043698
JAX00374124,14,19.057112
JAX00374127,14,19.083035
JAX00374129,14,19.110051
JAX00050581,14,19.116718
JAX00374134,14,19.139939
JAX00050584,14,19.155065
JAX00374136,14,19.189493
JAX00050587,14,19.190783
JAX00374138,14,19.205394
JAX00050588,14,19.206221
UNC140092639,14,19.210233
JAX00050590,14,19.218924
JAX00204340,14,19.247302
JAX00050594,14,19.303018
JAX00050596,14,19.309389
JAX00050598,14,19.330024
JAX00050597,14,19.342506
JAX00374150,14,19.345858
JAX00050604,14,19.430152
JAX00050605,14,19.430276
JAX00374157,14,19.440508
JAX00374158,14,19.441112
JAX00374159,14,19.444741
JAX00374161,14,19.461884
JAX00374162,14,19.464747
JAX00050609,14,19.491221
JAX00374169,14,19.492049
JAX00374170,14,19.507675
JAX00050612,14,19.531832
JAX00050613,14,19.544051
JAX00050614,14,19.552058
backupUNC140094755,14,19.571134
JAX00050616,14,19.578253
JAX00374179,14,19.58691
JAX00374180,14,19.588495
JAX00187941,14,19.610391
JAX00374182,14,19.620202
JAX00050620,14,19.620221
JAX00374183,14,19.62534
JAX00374186,14,19.641235
JAX00050621,14,19.662072
JAX00050622,14,19.662262
JAX00374188,14,19.662285
JAX00050623,14,19.665855
JAX00374189,14,19.665896
JAX00050624,14,19.683942
JAX00050625,14,19.684634
JAX00050626,14,19.701742
JAX00374192,14,19.712423
JAX00050628,14,19.720218
JAX00374202,14,19.810911
JAX00050633,14,19.81574
JAX00050634,14,19.818062
JAX00050636,14,19.856527
JAX00050638,14,19.875865
JAX00374207,14,19.876763
JAX00050640,14,19.891689
JAX00050641,14,19.894139
JAX00374214,14,19.960799
JAX00050646,14,19.984423
backupJAX00050647,14,19.989276
JAX00374217,14,19.990618
JAX00050653,14,20.05051
JAX00374227,14,20.077956
JAX00374228,14,20.094705
JAX00374232,14,20.130191
JAX00050658,14,20.13184
JAX00374235,14,20.205765
JAX00374236,14,20.221474
JAX00374239,14,20.238815
JAX00374242,14,20.443929
JAX00374244,14,20.445952
UNC23654491,14,20.473371
JAX00050677,14,20.480997
backupUNC140098146,14,20.481184
UNC23654589,14,20.497526
UNC23654644,14,20.50844
JAX00374254,14,20.509367
UNC23654829,14,20.522765
JAX00374259,14,20.547815
JAX00374264,14,20.555063
JAX00374265,14,20.555104
UNC23655264,14,20.558787
JAX00374266,14,20.567707
JAX00374267,14,20.572403
JAX00374269,14,20.572865
JAX00374270,14,20.572885
JAX00374271,14,20.574046
UNC23655538,14,20.583356
JAX00374277,14,20.595718
UNC23655738,14,20.599609
JAX00374280,14,20.602922
JAX00050686,14,20.608784
JAX00050687,14,20.60885
UNC23656406,14,20.647327
JAX00050690,14,20.647838
JAX00374289,14,20.648046
JAX00374296,14,20.681157
UNC23656948,14,20.689127
UNC23657127,14,20.704437
JAX00374298,14,20.708117
JAX00050694,14,20.733677
JAX00050695,14,20.735064
JAX00374302,14,20.739756
UNC23657910,14,20.758096
JAX00374305,14,20.764293
JAX00050697,14,20.768496
JAX00374307,14,20.773937
JAX00374308,14,20.774204
JAX00374312,14,20.787661
UNC23658368,14,20.790663
JAX00050700,14,20.810388
JAX00374321,14,20.828237
JAX00050703,14,20.83897
JAX00204353,14,20.839161
UNC23659321,14,20.852428
JAX00374330,14,20.877058
JAX00050706,14,20.889712
backupJAX00050708,14,20.889953
UNC23659908,14,20.895073
JAX00050711,14,20.928955
JAX00374337,14,20.947673
JAX00374341,14,20.962441
UNC23661020,14,20.971559
JAX00374343,14,20.97177
JAX00374347,14,20.996871
JAX00050715,14,21.00283
