#
# nrow 12385
# ncol 3
marker,chr,pos
JAX00631559,7,3.4440735
JAX00148466,7,3.45994
JAX00631566,7,3.4599785
JAX00631572,7,3.4710975
JAX00231338,7,3.490244
JAX00148471,7,3.4977095
UNC12404061,7,3.5223055
JAX00631577,7,3.5315135
JAX00631580,7,3.535201
JAX00148476,7,3.5386115
JAX00631585,7,3.5432595
JAX00148478,7,3.54654
JAX00631593,7,3.548113
JAX00148480,7,3.5634575
JAX00631599,7,3.5643015
JAX00148481,7,3.565867
JAX00631606,7,3.567932
UNC070006538,7,3.6157675
JAX00631618,7,3.6222755
JAX00148561,7,5.3428475
JAX00148565,7,5.359279
UNC12405664,7,5.36031
JAX00148568,7,5.380498
UNC070009066,7,5.402505
JAX00631682,7,5.4117505
JAX00148573,7,5.4314125
JAX00148574,7,5.431426
JAX00631692,7,5.440019
JAX00631693,7,5.4404995
JAX00631695,7,5.443054
JAX00631698,7,5.446932
JAX00148579,7,5.4651785
JAX00190009,7,5.4679685
JAX00148581,7,5.4706475
JAX00148582,7,5.479529
JAX00631708,7,5.498713
JAX00631710,7,5.500011
JAX00148588,7,5.520859
JAX00148590,7,5.526694
JAX00631714,7,5.5385035
JAX00631715,7,5.539736
JAX00231344,7,5.543276
JAX00148592,7,5.543403
JAX00631718,7,5.5476955
JAX00631719,7,5.551054
JAX00631720,7,5.551292
JAX00148593,7,5.552581
JAX00631724,7,5.556557
JAX00148594,7,5.5610325
JAX00631730,7,5.561468
JAX00631731,7,5.567319
JAX00631734,7,5.5690315
JAX00148599,7,5.59513
JAX00148602,7,5.6081695
JAX00148604,7,5.623613
JAX00631741,7,5.624118
JAX00631744,7,5.6247945
JAX00631747,7,5.647848
JAX00631748,7,5.6478665
JAX00631754,7,5.6556515
JAX00631756,7,5.6565445
JAX00631760,7,5.659793
JAX00631762,7,5.6598985
JAX00148609,7,5.6639935
UNC070619110,7,5.829711
JAX00148637,7,5.8740485
JAX00631795,7,6.1055365
JAX00148668,7,6.118782
JAX00631800,7,6.1308495
JAX00631801,7,6.1308635
backupUNC070619888,7,6.1434305
JAX00148672,7,6.149049
UNC12413647,7,6.1546955
JAX00631812,7,6.159122
UNC070619927,7,6.159557
JAX00631814,7,6.17168
JAX00631815,7,6.171747
JAX00631816,7,6.17199
JAX00148677,7,6.179232
JAX00631820,7,6.180498
JAX00631822,7,6.183443
JAX00631823,7,6.1853685
JAX00148680,7,6.1863475
JAX00631825,7,6.1869775
JAX00631826,7,6.187085
JAX00148681,7,6.2095635
JAX00631828,7,6.232958
JAX00631831,7,6.233376
JAX00631836,7,6.238167
JAX00148689,7,6.2523925
UNC12416196,7,6.2578475
JAX00631839,7,6.2595015
JAX00148691,7,6.268892
JAX00631842,7,6.2693085
JAX00148693,7,6.28424
JAX00631855,7,6.2882045
JAX00148694,7,6.288288
JAX00148695,7,6.2883955
JAX00631859,7,6.292439
JAX00148701,7,6.338374
JAX00631879,7,6.3439265
JAX00631881,7,6.345653
UNC070009736,7,6.3535095
JAX00148706,7,6.365241
JAX00631898,7,6.368459
JAX00148707,7,6.369353
JAX00631904,7,6.3878845
JAX00631905,7,6.387898
JAX00631910,7,6.3937505
JAX00148714,7,6.426157
JAX00148715,7,6.4271545
UNC12420706,7,6.442748
JAX00631922,7,6.445327
JAX00631923,7,6.445883
JAX00148718,7,6.4464045
JAX00631924,7,6.4527625
JAX00148721,7,6.473287
backupUNC070716198,7,6.473374
JAX00631929,7,6.4740485
JAX00631939,7,6.477513
JAX00231374,7,6.505147
JAX00148726,7,6.514608
JAX00631942,7,6.5153295
JAX00631944,7,6.515524
JAX00631946,7,6.516121
UNC12422348,7,6.531366
JAX00148731,7,6.5376865
JAX00631954,7,6.5419455
JAX00148732,7,6.5489975
JAX00631955,7,6.549267
JAX00631956,7,6.5493815
JAX00631958,7,6.550417
JAX00148734,7,6.552622
JAX00631964,7,6.5727555
JAX00631966,7,6.58304
JAX00148739,7,6.591585
JAX00148747,7,6.6477805
JAX00631976,7,6.6486225
JAX00148749,7,6.651217
JAX00631978,7,6.660935
JAX00631980,7,6.6674995
JAX00631983,7,6.667882
JAX00148753,7,6.689434
JAX00148755,7,6.691978
JAX00231382,7,6.6960325
JAX00631989,7,6.7040595
JAX00631992,7,6.708354
JAX00631997,7,6.7173305
JAX00148758,7,6.719674
JAX00632001,7,6.725533
JAX00148760,7,6.733417
UNC070010113,7,6.7379265
JAX00632018,7,6.7443635
JAX00632021,7,6.7453465
UNC12426177,7,6.7514125
JAX00632023,7,6.7536885
JAX00632028,7,6.7558325
JAX00148764,7,6.760805
JAX00148767,7,6.771724
JAX00632049,7,6.7723095
JAX00632055,7,6.7795725
JAX00632057,7,6.7833695
JAX00632060,7,6.78442
JAX00632062,7,6.786463
JAX00632067,7,6.7886415
JAX00148770,7,6.790937
JAX00632072,7,6.799801
JAX00148771,7,6.8038825
JAX00148772,7,6.8042295
JAX00632082,7,6.8402455
JAX00148777,7,6.857952
JAX00632083,7,6.858506
JAX00148779,7,6.8589555
JAX00632087,7,6.861729
JAX00148782,7,6.8729505
JAX00632091,7,6.893558
JAX00632092,7,6.899212
UNC070620568,7,6.9257595
JAX00632099,7,6.930541
JAX00632100,7,6.9311345
JAX00148791,7,6.937959
JAX00632111,7,6.9418985
JAX00632112,7,6.942156
JAX00632117,7,6.9458695
JAX00632124,7,6.9466375
JAX00632125,7,6.946811
JAX00148795,7,6.964528
JAX00632127,7,6.979593
JAX00148799,7,6.9924615
JAX00632130,7,7.0113525
JAX00632132,7,7.0281185
UNC12432782,7,7.080054
JAX00632147,7,7.104477
JAX00632151,7,7.112542
JAX00148815,7,7.113467
backupUNC071736088,7,7.282413
JAX00148844,7,7.327844
JAX00231401,7,7.3338305
JAX00231402,7,7.333927
JAX00231403,7,7.343387
JAX00632200,7,7.3499315
JAX00148848,7,7.354211
JAX00632203,7,7.354282
JAX00231408,7,7.3963495
JAX00632210,7,7.4041315
JAX00632214,7,7.4074215
JAX00632217,7,7.4108655
JAX00632218,7,7.411077
JAX00148856,7,7.41206
JAX00148857,7,7.412607
JAX00148858,7,7.43731
JAX00632224,7,7.4459155
JAX00632225,7,7.4465165
JAX00632230,7,7.4643305
JAX00632232,7,7.466825
JAX00632235,7,7.474205
JAX00632242,7,7.505035
JAX00148872,7,7.5162845
JAX00632247,7,7.5167325
JAX00632251,7,7.527816
JAX00148877,7,7.5503245
JAX00632257,7,7.5629435
JAX00632258,7,7.563046
JAX00632259,7,7.5630545
JAX00632260,7,7.5633575
JAX00632264,7,7.566922
JAX00632268,7,7.5768795
JAX00632269,7,7.57698
JAX00632272,7,7.587716
JAX00632273,7,7.589083
JAX00632275,7,7.59227
JAX00632278,7,7.595614
JAX00632279,7,7.595745
JAX00632280,7,7.5962975
JAX00148883,7,7.596489
JAX00632282,7,7.5971025
JAX00632285,7,7.62068
JAX00632286,7,7.6207235
UNC070457620,7,8.078099
JAX00148930,7,8.188234
JAX00632306,7,8.225078
JAX00632311,7,8.227427
JAX00632323,7,8.2447065
JAX00148944,7,8.284307
JAX00148945,7,8.2852415
JAX00632330,7,8.2877605
JAX00632336,7,8.297614
backupUNC070012276,7,8.3080255
JAX00632337,7,8.3083375
JAX00148948,7,8.310761
JAX00632340,7,8.3129285
UNC12446199,7,8.3134635
JAX00632343,7,8.3141325
JAX00148951,7,8.321817
JAX00632347,7,8.3375255
JAX00632348,7,8.337995
JAX00632349,7,8.3401105
JAX00632358,7,8.351713
JAX00632361,7,8.3555845
JAX00148955,7,8.361762
JAX00632368,7,8.3619365
JAX00148957,7,8.3693195
UNC12447278,7,8.369663
JAX00632378,7,8.3824855
JAX00632383,7,8.386435
JAX00148959,7,8.390188
JAX00632389,7,8.393648
JAX00632390,7,8.393761
JAX00632395,7,8.3981715
JAX00148961,7,8.3998315
JAX00148963,7,8.4021745
UNC12448565,7,8.408787
JAX00190022,7,8.4107215
JAX00190023,7,8.411028
JAX00632397,7,8.4110655
JAX00632401,7,8.4223695
JAX00632402,7,8.4224305
JAX00632408,7,8.4240505
UNC12449039,7,8.4269245
JAX00148968,7,8.442358
JAX00632412,7,8.4543815
JAX00632414,7,8.456205
JAX00148971,7,8.4629205
JAX00632417,7,8.4656095
JAX00632418,7,8.4656795
JAX00632424,7,8.467711
JAX00632426,7,8.473523
JAX00632427,7,8.473669
JAX00148974,7,8.483096
JAX00632445,7,8.5093795
UNC12451181,7,8.520195
JAX00632451,7,8.546576
JAX00632452,7,8.549963
JAX00632453,7,8.5500275
JAX00148984,7,8.5526425
JAX00632458,7,8.5568465
JAX00148985,7,8.5585415
JAX00148987,7,8.565994
JAX00632472,7,8.594488
JAX00148991,7,8.5954225
JAX00632475,7,8.5989695
UNC12453165,7,8.611916
UNC12453743,7,8.6293075
JAX00148996,7,8.6297545
UNC070622161,7,8.630744
JAX00632487,7,8.638854
JAX00632489,7,8.643315
JAX00632490,7,8.6456635
JAX00632492,7,8.6477335
JAX00632493,7,8.6478075
JAX00149000,7,8.655339
JAX00149001,7,8.6624455
JAX00149002,7,8.663343
JAX00149003,7,8.674839
JAX00149004,7,8.674945
UNC12455630,7,8.6775745
UNC12455891,7,8.6854725
JAX00632507,7,8.687621
JAX00632515,7,8.691532
JAX00632516,7,8.6915625
JAX00149006,7,8.702604
JAX00149007,7,8.707681
JAX00149008,7,8.7078715
UNC12457155,7,8.732117
JAX00632524,7,8.738474
backupUNC070018634,7,8.7414495
JAX00190024,7,8.7524355
JAX00632530,7,8.7608675
JAX00632535,7,8.7745865
JAX00149020,7,8.7855915
JAX00632542,7,8.7923505
JAX00632543,7,8.795584
JAX00632544,7,8.796943
JAX00632547,7,8.7993515
UNC12459172,7,8.799954
JAX00632555,7,8.803687
JAX00632556,7,8.8045835
JAX00149022,7,8.806258
JAX00632558,7,8.80629
JAX00149023,7,8.807486
JAX00632560,7,8.8170985
JAX00149026,7,8.830724
JAX00632564,7,8.831758
JAX00632567,7,8.834961
UNC12460173,7,8.8357655
JAX00632571,7,8.8368325
JAX00632574,7,8.8396545
JAX00632576,7,8.8429335
JAX00149030,7,8.8576575
JAX00632580,7,8.860515
JAX00632581,7,8.8609255
JAX00632582,7,8.86634
JAX00632584,7,8.8673015
JAX00149032,7,8.8687425
JAX00632586,7,8.8698615
JAX00632588,7,8.870357
JAX00632589,7,8.870798
JAX00632593,7,8.871107
JAX00632595,7,8.871192
JAX00632600,7,8.87179
JAX00632601,7,8.871815
UNC070622599,7,8.871934
JAX00632604,7,8.873291
JAX00632606,7,8.873524
JAX00632607,7,8.8736085
JAX00149033,7,8.8755795
JAX00149034,7,8.875614
JAX00149035,7,8.878208
UNC12461352,7,8.895052
JAX00632612,7,8.8958975
JAX00632616,7,8.898171
JAX00149038,7,8.898244
JAX00632618,7,8.8984855
JAX00632619,7,8.9190375
JAX00149039,7,8.9192315
JAX00632628,7,9.090998
JAX00632629,7,9.093557
JAX00632632,7,9.094023
JAX00632633,7,9.094228
JAX00190026,7,9.109288
UNC12462887,7,9.109586
JAX00149053,7,9.1104555
JAX00149054,7,9.110467
JAX00632634,7,9.1117045
JAX00632636,7,9.1117485
JAX00632642,7,9.112234
JAX00632643,7,9.112291
JAX00632645,7,9.112392
JAX00632646,7,9.1124225
JAX00149056,7,9.12164
JAX00632654,7,9.128994
JAX00632655,7,9.129022
JAX00632658,7,9.1316475
JAX00149059,7,9.136115
UNC12463533,7,9.150582
JAX00149061,7,9.1592895
JAX00149062,7,9.165291
JAX00632666,7,9.1694135
JAX00632668,7,9.171681
UNC12463826,7,9.173668
JAX00632676,7,9.1763125
JAX00149064,7,9.1763655
JAX00231470,7,9.180659
JAX00231471,7,9.1807015
JAX00632684,7,9.1970725
JAX00632685,7,9.197948
UNC12464446,7,9.2003515
JAX00149067,7,9.202658
JAX00149069,7,9.203027
JAX00632688,7,9.203089
JAX00149072,7,9.2273465
JAX00632691,7,9.2279715
JAX00632692,7,9.235462
JAX00632694,7,9.2361585
JAX00632697,7,9.236586
JAX00632700,7,9.2367625
JAX00632702,7,9.236949
JAX00149075,7,9.2474645
JAX00632705,7,9.2480835
JAX00632707,7,9.256801
JAX00632709,7,9.263104
JAX00632710,7,9.2631405
JAX00632712,7,9.263199
JAX00632713,7,9.263975
UNC12466249,7,9.2702965
JAX00632715,7,9.2766085
JAX00632717,7,9.277534
JAX00632720,7,9.280634
JAX00632721,7,9.280868
JAX00632725,7,9.2876915
UNC12466999,7,9.293871
JAX00632732,7,9.2939
JAX00632736,7,9.2943545
JAX00632738,7,9.2952
JAX00632739,7,9.2954805
UNC070025817,7,9.2967405
UNC12467217,7,9.3022685
JAX00632742,7,9.302324
JAX00149083,7,9.3024295
JAX00632745,7,9.31215
JAX00632752,7,9.3246675
JAX00149090,7,9.343733
JAX00632757,7,9.349998
JAX00149091,7,9.3562585
JAX00149092,7,9.3579525
JAX00149093,7,9.357999
JAX00632759,7,9.35815
JAX00632760,7,9.3736245
JAX00632762,7,9.3740805
UNC12468937,7,9.374508
JAX00632765,7,9.37494
JAX00632766,7,9.375313
JAX00149094,7,9.3757955
JAX00632767,7,9.3783425
JAX00632771,7,9.384543
UNC12469222,7,9.397865
UNC12469642,7,9.4218175
JAX00632799,7,9.4539315
JAX00632833,7,9.540693
JAX00632834,7,9.5408095
JAX00632835,7,9.55221
JAX00632843,7,9.556667
JAX00149121,7,9.5587045
UNC12471890,7,9.5600565
JAX00149123,7,9.5616945
JAX00632851,7,9.572615
JAX00632865,7,9.5988065
JAX00231486,7,9.621608
JAX00149130,7,9.6264475
JAX00149131,7,9.62658
JAX00632867,7,9.632412
JAX00632868,7,9.6350305
JAX00632871,7,9.636844
JAX00632873,7,9.6495435
JAX00632874,7,9.65089
JAX00632885,7,9.6633185
JAX00632887,7,9.6676245
JAX00632890,7,9.6722045
UNC12474416,7,9.6858
backupUNC070032942,7,9.6890755
JAX00632897,7,9.692358
JAX00632902,7,9.7060765
JAX00632912,7,9.721587
JAX00632913,7,9.7216135
UNC12475690,7,9.723893
JAX00632919,7,9.7271005
JAX00632924,7,9.733944
JAX00149148,7,9.741602
JAX00632932,7,9.746537
JAX00632935,7,9.7565045
JAX00632942,7,9.7591065
JAX00149151,7,9.75959
backupUNC070034349,7,9.7639675
UNC12476895,7,9.764568
JAX00632946,7,9.765213
JAX00632949,7,9.765973
UNC12477331,7,9.783747
JAX00149158,7,9.8059785
UNC12477829,7,9.8101
JAX00149159,7,9.8118005
JAX00632959,7,9.81495
JAX00149161,7,9.8240525
UNC12478200,7,9.8293215
UNC12478470,7,9.851679
JAX00149166,7,9.8607915
JAX00632969,7,9.8716065
JAX00149170,7,9.878769
JAX00632980,7,9.8921285
UNC12479791,7,9.9019905
JAX00149172,7,9.903011
JAX00149173,7,9.904029
JAX00149175,7,9.9174835
JAX00632993,7,9.920173
JAX00632995,7,9.925301
JAX00149177,7,9.926916
JAX00633001,7,9.9429975
JAX00633006,7,9.943946
JAX00633007,7,9.9440215
JAX00149178,7,9.944161
JAX00633017,7,9.9578045
backupUNC070037076,7,9.9671195
JAX00633025,7,9.974788
JAX00149186,7,9.9878185
JAX00633031,7,9.987846
JAX00633032,7,9.988067
JAX00633044,7,10.0010825
JAX00149188,7,10.006022
JAX00149189,7,10.007653
JAX00633047,7,10.0128025
JAX00633051,7,10.014452
JAX00633057,7,10.064051
JAX00633058,7,10.064072
JAX00633065,7,10.07457
JAX00633067,7,10.074725
JAX00633068,7,10.0777285
UNC12484354,7,10.0982935
JAX00149202,7,10.101694
JAX00633078,7,10.1035815
JAX00231501,7,10.108258
JAX00633079,7,10.1108105
JAX00633081,7,10.114172
JAX00633084,7,10.119027
UNC070720613,7,10.1279845
JAX00633085,7,10.130261
JAX00633086,7,10.1382225
JAX00633087,7,10.138243
JAX00633090,7,10.1440765
JAX00633097,7,10.159005
JAX00633106,7,10.17113
JAX00633109,7,10.172956
JAX00633118,7,10.178158
JAX00633121,7,10.1804915
JAX00633122,7,10.1807795
JAX00149215,7,10.1815585
JAX00633129,7,10.183836
JAX00149217,7,10.1998775
JAX00633140,7,10.208282
JAX00633151,7,10.2203695
JAX00633160,7,10.257357
JAX00633162,7,10.2578825
JAX00633164,7,10.2586225
JAX00633165,7,10.2587565
JAX00633167,7,10.258891
JAX00149226,7,10.261541
JAX00149227,7,10.2618375
JAX00633171,7,10.2622155
UNC12488508,7,10.265628
JAX00149229,7,10.278651
JAX00633176,7,10.295522
JAX00149233,7,10.297917
JAX00149234,7,10.2979535
JAX00633179,7,10.3031035
JAX00633180,7,10.3037485
JAX00633181,7,10.3050105
UNC070931469,7,10.3064575
JAX00633183,7,10.309681
JAX00633185,7,10.3138735
JAX00633186,7,10.3139945
JAX00633190,7,10.315496
JAX00633191,7,10.317014
JAX00149235,7,10.3240185
JAX00149236,7,10.3241165
UNC_rs32440957,7,11.790044
JAX00633217,7,12.064222
UNC12490509,7,12.0854315
JAX00633223,7,12.085701
JAX00149275,7,12.087201
JAX00633225,7,12.092084
JAX00633228,7,12.09274
JAX00633229,7,12.0928815
JAX00633232,7,12.0941445
JAX00633235,7,12.0952485
JAX00633236,7,12.097807
JAX00633237,7,12.104398
JAX00231510,7,12.105789
JAX00149276,7,12.1118335
JAX00149277,7,12.1127665
JAX00633241,7,12.1190945
JAX00149280,7,12.1262015
JAX00633244,7,12.126489
JAX00633245,7,12.1266045
JAX00633246,7,12.130346
JAX00633248,7,12.1307905
JAX00633250,7,12.1333805
JAX00633280,7,12.160365
JAX00633251,7,12.2085685
JAX00633252,7,12.208601
JAX00633254,7,12.2097255
JAX00149292,7,12.2272755
JAX00633260,7,12.2273635
JAX00633282,7,12.329003
JAX00633287,7,12.376083
JAX00633289,7,12.378235
JAX00633291,7,12.378855
JAX00633295,7,12.3886045
JAX00633298,7,12.389398
JAX00149314,7,12.3910435
JAX00149315,7,12.3912015
JAX00190036,7,12.4185875
JAX00190037,7,12.4186005
UNC12495868,7,12.419506
JAX00633307,7,12.4418385
JAX00633312,7,12.444613
JAX00149322,7,12.446285
JAX00149323,7,12.4465315
JAX00149325,7,12.460847
JAX00633315,7,12.48121
JAX00149328,7,12.4863855
JAX00149329,7,12.486401
JAX00633319,7,12.4945595
JAX00633320,7,12.4951635
JAX00149332,7,12.5165635
JAX00149333,7,12.516619
JAX00633326,7,12.521715
JAX00633329,7,12.5223665
JAX00633331,7,12.528857
JAX00633332,7,12.528884
JAX00633337,7,12.53922
JAX00633346,7,12.548345
JAX00633349,7,12.550338
JAX00633355,7,12.553945
JAX00149341,7,12.570139
JAX00633361,7,12.5707715
JAX00149342,7,12.5720075
JAX00633366,7,12.572273
JAX00633370,7,12.5748975
backupUNC070052516,7,12.578849
JAX00149343,7,12.586298
JAX00149345,7,12.590024
JAX00633374,7,12.5962095
JAX00633377,7,12.600009
JAX00633378,7,12.6024685
JAX00633382,7,12.606629
JAX00633385,7,12.60752
JAX00633389,7,12.6203135
JAX00633390,7,12.6213005
JAX00633416,7,12.6573865
JAX00633420,7,12.6760175
JAX00633423,7,12.676873
JAX00633424,7,12.678047
UNC12504998,7,12.6864015
JAX00633428,7,12.692251
JAX00633430,7,12.697411
JAX00633437,7,12.7144545
JAX00633438,7,12.7152235
JAX00633439,7,12.715265
JAX00633441,7,12.718959
JAX00149364,7,12.726705
JAX00633448,7,12.726868
JAX00149365,7,12.727843
UNC12506197,7,12.7292985
JAX00633452,7,12.751028
JAX00633462,7,12.770684
UNC12506894,7,12.7751595
JAX00633463,7,12.777042
JAX00633464,7,12.778248
JAX00633465,7,12.7804965
UNC12507102,7,12.7832645
JAX00633468,7,12.783377
JAX00149373,7,12.787517
JAX00149375,7,12.787657
backupJAX00633478,7,12.7910785
UNC12507339,7,12.7912155
UNC12507725,7,12.8061955
UNC12507994,7,12.8156745
UNC12508197,7,12.822364
JAX00633484,7,12.8232195
JAX00149380,7,12.8295485
JAX00633493,7,12.848792
JAX00149384,7,12.848885
UNC12509394,7,12.879849
JAX00633502,7,12.8798875
JAX00633504,7,12.882981
JAX00149388,7,12.8872335
UNC12509679,7,12.8903855
JAX00633513,7,12.903471
UNC12509967,7,12.904149
JAX00633514,7,12.9056435
JAX00633516,7,12.908122
JAX00149392,7,12.908147
JAX00149393,7,12.9082065
JAX00633517,7,12.9087715
UNC12510248,7,12.9124035
JAX00633520,7,12.914309
JAX00633521,7,12.917632
UNC12510484,7,12.918879
JAX00633525,7,12.9213625
UNC12510765,7,12.93201
JAX00633528,7,12.9413085
JAX00633532,7,12.942988
UNC12510962,7,12.9431355
UNC12511187,7,12.951981
JAX00633542,7,12.9537175
JAX00633543,7,12.9582865
JAX00231538,7,12.961801
UNC12511415,7,12.961867
JAX00633548,7,12.9655445
JAX00633549,7,12.9656795
JAX00633554,7,12.9737195
UNC12511648,7,12.9740215
JAX00633555,7,12.974799
JAX00149402,7,12.9772075
UNC12511984,7,12.9908485
JAX00633559,7,12.9934545
JAX00633562,7,12.9949145
JAX00633565,7,12.9959565
JAX00633575,7,13.0002135
JAX00633576,7,13.0003185
JAX00633577,7,13.0011755
UNC12512261,7,13.0052245
JAX00149408,7,13.0121715
UNC12512388,7,13.015415
backupUNC070054183,7,13.024127
UNC12512623,7,13.0381365
UNC12513011,7,13.057148
JAX00633587,7,13.057447
JAX00633588,7,13.0595115
JAX00633590,7,13.0610305
JAX00633592,7,13.063154
UNC12513143,7,13.064308
JAX00149415,7,13.064615
JAX00633597,7,13.0696355
UNC12513467,7,13.076536
JAX00633605,7,13.084229
UNC12513680,7,13.087905
JAX00149420,7,13.0897585
JAX00633610,7,13.0916835
JAX00633612,7,13.092566
JAX00633614,7,13.0927255
JAX00149423,7,13.107297
UNC12514173,7,13.1086215
UNC12514337,7,13.118894
JAX00633617,7,13.122255
JAX00633619,7,13.125057
JAX00633626,7,13.1363115
UNC12514662,7,13.1368905
JAX00633638,7,13.1524575
JAX00633643,7,13.1613105
JAX00149431,7,13.172117
