#
# nrow 13067
# ncol 3
marker,chromosome,bp
JAX00572425,5,4.254439
JAX00572428,5,4.262696
JAX00572432,5,4.265142
JAX00126545,5,4.271701
JAX00572437,5,4.27351
JAX00572440,5,4.278227
JAX00572442,5,4.307881
UNC050443053,5,4.312526
JAX00572444,5,4.316868
JAX00572445,5,4.316984
JAX00572450,5,4.323458
JAX00572456,5,4.355283
CEAJAX00126552,5,4.364099
JAX00126553,5,4.364133
JAX00572400,5,4.367485
JAX00572463,5,4.379998
JAX00572467,5,4.424659
JAX00126556,5,4.426016
UNC8551996,5,4.428504
JAX00126561,5,4.476402
JAX00572477,5,4.482988
JAX00572482,5,4.490003
JAX00572485,5,4.49055
JAX00572486,5,4.490601
JAX00572495,5,4.582773
UNC8554223,5,4.62071
JAX00572502,5,4.621992
JAX00572506,5,4.624756
UNC050001919,5,4.626464
JAX00572508,5,4.626787
JAX00572510,5,4.640724
JAX00572512,5,4.640983
JAX00126573,5,4.64628
JAX00572516,5,4.650324
JAX00225270,5,4.668125
JAX00572522,5,4.673795
JAX00126577,5,4.687668
JAX00126578,5,4.687735
JAX00225271,5,4.691176
UNC8555119,5,4.696515
JAX00126579,5,4.743465
JAX00572547,5,4.787697
UNC8556320,5,4.80413
JAX00126587,5,4.807361
JAX00572566,5,4.824997
JAX00572567,5,4.835199
JAX00572568,5,4.846952
JAX00572569,5,4.84887
JAX00572572,5,4.85998
JAX00572573,5,4.865866
JAX00126590,5,4.869796
UNC8557468,5,4.88779
JAX00572579,5,4.888681
JAX00572582,5,4.892782
JAX00572589,5,4.925284
JAX00572591,5,4.92991
JAX00572593,5,4.93427
JAX00572599,5,4.944497
JAX00572602,5,4.949845
JAX00572605,5,4.954898
JAX00572606,5,4.954919
JAX00572607,5,4.956936
JAX00572608,5,4.964998
backupUNC050316601,5,4.967351
JAX00572610,5,4.971104
JAX00572611,5,4.971193
JAX00126598,5,4.974874
JAX00126599,5,4.988697
JAX00572613,5,4.993591
JAX00572617,5,5.00368
UNC8559748,5,5.015411
JAX00572625,5,5.030573
JAX00572628,5,5.039587
JAX00572631,5,5.048968
JAX00572633,5,5.051628
JAX00572634,5,5.051744
JAX00126604,5,5.056511
JAX00572636,5,5.058132
JAX00126605,5,5.065798
JAX00126608,5,5.097369
JAX00572644,5,5.124313
JAX00225281,5,5.130598
JAX00572647,5,5.130797
JAX00572648,5,5.133798
UNC8561659,5,5.14906
JAX00572658,5,5.160585
JAX00126613,5,5.167181
JAX00225283,5,5.175561
JAX00126614,5,5.184452
JAX00572666,5,5.20264
JAX00572670,5,5.241172
JAX00572671,5,5.243496
JAX00572672,5,5.244884
JAX00572674,5,5.251144
JAX00572675,5,5.251862
JAX00572679,5,5.259065
JAX00126620,5,5.259539
JAX00572682,5,5.261926
JAX00572687,5,5.262729
JAX00572689,5,5.266128
JAX00572692,5,5.272657
UNC8564033,5,5.296648
JAX00572702,5,5.308033
JAX00126625,5,5.316772
JAX00572705,5,5.31982
JAX00572707,5,5.330906
JAX00572710,5,5.348836
JAX00572717,5,5.362888
JAX00126630,5,5.401889
JAX00572726,5,5.421692
JAX00126631,5,5.421966
JAX00126634,5,5.436429
JAX00572727,5,5.440568
JAX00572728,5,5.442694
JAX00126635,5,5.452697
JAX00572732,5,5.464361
JAX00572733,5,5.477491
JAX00572734,5,5.478895
JAX00572735,5,5.479463
JAX00126636,5,5.493817
JAX00572737,5,5.5053
UNC8567265,5,5.518793
JAX00572743,5,5.540092
JAX00572761,5,5.586466
JAX00126645,5,5.596928
JAX00572766,5,5.619333
UNC8568633,5,5.620553
JAX00572773,5,5.640865
JAX00572775,5,5.641514
JAX00572776,5,5.641633
JAX00126648,5,5.657629
JAX00572781,5,5.657808
backupJAX00126650,5,5.659216
JAX00572785,5,5.66546
JAX00572786,5,5.665709
JAX00572787,5,5.66578
JAX00572788,5,5.665927
JAX00572800,5,5.680629
JAX00126652,5,5.696475
JAX00572806,5,5.706651
JAX00572807,5,5.715866
JAX00572809,5,5.716461
JAX00572810,5,5.725616
JAX00126655,5,5.753164
JAX00126659,5,5.76377
JAX00572830,5,5.825411
JAX00572832,5,5.826057
JAX00225291,5,5.864883
JAX00572839,5,5.865069
JAX00572842,5,5.890276
JAX00572843,5,5.895592
JAX00225294,5,5.896203
JAX00572845,5,5.897715
JAX00572848,5,5.90203
JAX00572849,5,5.902931
JAX00126669,5,5.923545
JAX00572856,5,5.926442
JAX00572861,5,5.931777
JAX00572866,5,5.945267
JAX00572868,5,5.952909
JAX00572869,5,5.952999
JAX00572897,5,6.116784
JAX00126685,5,6.134803
JAX00126686,5,6.135711
JAX00126687,5,6.174575
JAX00572911,5,6.184027
UNC8577252,5,6.239661
JAX00126694,5,6.254574
JAX00572915,5,6.270259
JAX00572916,5,6.271328
UNC050008128,5,6.28943
JAX00572917,5,6.302833
JAX00572918,5,6.306283
JAX00126700,5,6.337414
UNC8578487,5,6.345873
JAX00126703,5,6.374332
JAX00572924,5,6.388334
JAX00126706,5,6.428735
JAX00126710,5,6.456241
JAX00572931,5,6.480738
JAX00572933,5,6.493566
UNC8580009,5,6.49993
JAX00225304,5,6.519752
UNC8580463,5,6.537492
JAX00572940,5,6.552316
JAX00572944,5,6.593878
JAX00572946,5,6.60109
JAX00572948,5,6.601581
JAX00126721,5,6.601864
JAX00572954,5,6.675325
JAX00126729,5,6.7265
JAX00572961,5,6.770239
JAX00572963,5,6.770426
JAX00126732,5,6.771031
JAX00126733,5,6.771064
UNC8583796,5,6.778826
JAX00572969,5,6.788674
JAX00126737,5,6.830399
JAX00572979,5,6.855858
JAX00126740,5,6.861282
JAX00572982,5,6.912209
JAX00572983,5,6.912285
JAX00126745,5,6.935526
JAX00126749,5,6.993384
JAX00126750,5,6.998067
JAX00572990,5,7.01421
JAX00572992,5,7.018843
JAX00573000,5,7.031786
UNC050317202,5,7.037235
JAX00573003,5,7.040642
JAX00573004,5,7.041345
JAX00573006,5,7.050983
JAX00573008,5,7.051671
UNC8588320,5,7.069325
JAX00126756,5,7.092318
UNC8589222,5,7.122176
JAX00573026,5,7.18358
UNC8591013,5,7.22981
JAX00573030,5,7.243728
JAX00573031,5,7.243763
JAX00126768,5,7.251776
JAX00573034,5,7.252509
JAX00573035,5,7.252617
UNC050317754,5,7.277112
JAX00573040,5,7.280693
JAX00573047,5,7.305861
JAX00573048,5,7.30635
JAX00126775,5,7.329674
JAX00126776,5,7.3297
JAX00573052,5,7.347561
JAX00126778,5,7.377357
JAX00126779,5,7.377473
UNC8593180,5,7.396401
JAX00573058,5,7.398922
JAX00573061,5,7.421875
JAX00573066,5,7.44352
JAX00573069,5,7.458704
JAX00126785,5,7.462974
JAX00573074,5,7.489742
JAX00573075,5,7.497631
JAX00573076,5,7.516006
UNC8594535,5,7.518518
JAX00573081,5,7.535144
JAX00573083,5,7.544524
JAX00126796,5,7.613117
JAX00573102,5,7.622866
JAX00573103,5,7.624169
JAX00573105,5,7.62796
JAX00573107,5,7.629636
JAX00573108,5,7.629966
JAX00573110,5,7.6344
JAX00573111,5,7.635322
JAX00573114,5,7.635409
JAX00573119,5,7.650313
JAX00573121,5,7.66328
JAX00126802,5,7.6929
JAX00573126,5,7.703919
JAX00573127,5,7.711416
JAX00573130,5,7.712111
JAX00573135,5,7.713649
JAX00573145,5,7.722954
JAX00573146,5,7.748491
JAX00126807,5,7.780332
JAX00573157,5,7.797704
JAX00573161,5,7.802427
JAX00573162,5,7.802738
JAX00573163,5,7.802856
JAX00573168,5,7.83686
JAX00573170,5,7.860618
UNC8599448,5,7.863402
JAX00573177,5,7.869411
JAX00126813,5,7.869819
JAX00573180,5,7.879877
backupUNC050011453,5,7.900035
JAX00573187,5,7.912581
JAX00573190,5,7.918122
JAX00573193,5,7.919754
JAX00573196,5,7.924947
JAX00573198,5,7.926146
JAX00573199,5,7.9266
JAX00573205,5,7.929751
JAX00126819,5,7.929837
JAX00573206,5,7.929868
JAX00126820,5,7.930332
JAX00573213,5,7.967464
JAX00573215,5,7.969361
JAX00126823,5,7.975724
JAX00225336,5,8.005482
JAX00126827,5,8.014367
JAX00573228,5,8.064362
JAX00573230,5,8.064656
UNC050012148,5,8.122312
JAX00573248,5,8.130329
UNC8603212,5,8.135627
JAX00573253,5,8.137317
JAX00573256,5,8.145377
JAX00573257,5,8.147038
UNC8603628,5,8.161735
JAX00573272,5,8.185205
JAX00126841,5,8.216875
JAX00573284,5,8.232658
JAX00126844,5,8.241545
JAX00126845,5,8.241846
JAX00573286,5,8.242241
JAX00573288,5,8.280655
JAX00126846,5,8.29212
JAX00573294,5,8.292456
JAX00573305,5,8.329308
JAX00573307,5,8.330097
JAX00573308,5,8.330614
JAX00573309,5,8.345721
UNC8605220,5,8.346315
JAX00573310,5,8.34872
JAX00573315,5,8.360359
JAX00225342,5,8.360955
JAX00573322,5,8.36666
JAX00573323,5,8.368972
JAX00573324,5,8.372668
JAX00126853,5,8.37437
JAX00126854,5,8.374388
JAX00573325,5,8.378303
JAX00573327,5,8.378714
JAX00573328,5,8.390886
JAX00573334,5,8.397955
JAX00573338,5,8.405035
JAX00126856,5,8.413475
JAX00126857,5,8.414932
UNC8606323,5,8.422063
JAX00573343,5,8.430037
JAX00126860,5,8.451885
JAX00573346,5,8.473804
JAX00573347,5,8.47487
JAX00573348,5,8.480385
JAX00126861,5,8.492049
JAX00126862,5,8.493846
JAX00573352,5,8.511812
JAX00573354,5,8.511969
JAX00573358,5,8.527222
JAX00573361,5,8.55954
JAX00126868,5,8.573783
JAX00573364,5,8.574041
JAX00126870,5,8.604207
JAX00573368,5,8.627663
JAX00573369,5,8.628521
JAX00573372,5,8.634237
JAX00573375,5,8.650144
JAX00573377,5,8.650937
JAX00573382,5,8.669623
JAX00126874,5,8.671022
JAX00573384,5,8.672123
UNC8608860,5,8.688972
JAX00573393,5,8.69842
JAX00573394,5,8.698673
JAX00126878,5,8.699363
JAX00573398,5,8.700731
JAX00573399,5,8.700899
JAX00573400,5,8.701398
JAX00573402,5,8.701537
JAX00573408,5,8.717772
JAX00573410,5,8.719185
JAX00573411,5,8.719365
JAX00573415,5,8.729897
JAX00573416,5,8.730184
JAX00573420,5,8.747805
JAX00573421,5,8.752446
UNC8609831,5,8.795517
UNC050013072,5,8.798637
JAX00126885,5,8.801204
JAX00573427,5,8.824312
JAX00573437,5,8.851114
JAX00573438,5,8.853635
JAX00573439,5,8.85642
JAX00126889,5,8.862067
JAX00126892,5,8.895287
JAX00573448,5,8.896686
JAX00126894,5,8.927795
JAX00573453,5,8.930204
JAX00126897,5,8.955213
JAX00573471,5,8.966829
JAX00573473,5,8.968616
JAX00573479,5,8.988013
JAX00573489,5,9.011406
JAX00573494,5,9.038099
JAX00573495,5,9.040252
UNC8613413,5,9.040796
JAX00573501,5,9.046359
JAX00573503,5,9.047189
JAX00126904,5,9.05731
JAX00573509,5,9.058084
JAX00126905,5,9.067821
JAX00573511,5,9.074131
JAX00573515,5,9.080067
JAX00225356,5,9.089396
JAX00573517,5,9.107508
JAX00126907,5,9.107779
JAX00573521,5,9.108413
UNC8614186,5,9.112587
JAX00573524,5,9.11691
JAX00126909,5,9.122548
JAX00573531,5,9.12993
JAX00573534,5,9.137054
JAX00573537,5,9.141807
JAX00573544,5,9.180675
JAX00126913,5,9.181274
JAX00126914,5,9.183101
JAX00126915,5,9.208576
JAX00573555,5,9.229733
JAX00573557,5,9.230089
JAX00126916,5,9.230186
JAX00573560,5,9.230524
JAX00573565,5,9.23806
UNC050013632,5,9.265934
JAX00573571,5,9.281193
JAX00225358,5,9.300648
UNC051664098,5,9.302529
JAX00573578,5,9.323585
UNC8616959,5,9.339039
JAX00573585,5,9.355843
JAX00126927,5,9.359978
JAX00573591,5,9.3637
JAX00126929,5,9.391388
JAX00573602,5,9.408572
JAX00573604,5,9.409762
JAX00573611,5,9.436587
JAX00573616,5,9.446519
JAX00573618,5,9.450849
JAX00126934,5,9.470089
JAX00573625,5,9.47903
JAX00573626,5,9.481316
JAX00573627,5,9.482319
JAX00573630,5,9.483344
JAX00126938,5,9.507893
UNC8619742,5,9.508155
JAX00573641,5,9.509678
JAX00573642,5,9.511851
JAX00126940,5,9.529889
JAX00573653,5,9.533855
JAX00573654,5,9.533922
JAX00573659,5,9.573861
JAX00126944,5,9.57809
JAX00126945,5,9.600688
JAX00126946,5,9.609042
JAX00573666,5,9.609702
JAX00573668,5,9.622569
JAX00126947,5,9.625492
JAX00573671,5,9.652011
JAX00126949,5,9.65211
JAX00126950,5,9.652224
JAX00573673,5,9.65792
JAX00573679,5,9.68225
JAX00573683,5,9.685553
JAX00126951,5,9.686327
JAX00573688,5,9.706658
JAX00573692,5,9.707898
JAX00573695,5,9.711449
JAX00126954,5,9.732417
JAX00573699,5,9.739136
UNC8622491,5,9.745261
JAX00573700,5,9.746133
JAX00573701,5,9.74728
JAX00126959,5,9.784391
JAX00573710,5,9.828454
JAX00573717,5,9.843256
JAX00126963,5,9.845708
JAX00126964,5,9.845721
UNC8624554,5,9.869545
JAX00573724,5,9.873694
JAX00573727,5,9.87702
JAX00573731,5,9.878097
JAX00126966,5,9.894347
JAX00225376,5,9.910279
JAX00126969,5,9.944025
JAX00126970,5,9.945156
UNC8625701,5,9.952082
JAX00573735,5,9.993554
JAX00573736,5,9.993607
JAX00573744,5,9.998746
JAX00225380,5,10.031506
JAX00573745,5,10.039074
JAX00573746,5,10.039684
JAX00573748,5,10.039907
JAX00573749,5,10.042001
JAX00573750,5,10.055339
JAX00126978,5,10.055498
JAX00573752,5,10.06066
JAX00573753,5,10.060907
JAX00126982,5,10.091952
JAX00573761,5,10.099681
JAX00573766,5,10.10385
JAX00573772,5,10.117021
JAX00573781,5,10.125236
JAX00126984,5,10.130657
JAX00126985,5,10.130925
UNC8627615,5,10.131446
JAX00573785,5,10.143626
JAX00126988,5,10.155629
JAX00573788,5,10.195565
JAX00573790,5,10.195901
JAX00573791,5,10.199762
JAX00573799,5,10.271508
JAX00573800,5,10.272687
JAX00126996,5,10.286246
JAX00126997,5,10.299499
JAX00573803,5,10.30108
JAX00573805,5,10.316558
UNC8629796,5,10.332371
JAX00573811,5,10.341272
JAX00573825,5,10.400298
JAX00573828,5,10.406702
JAX00573829,5,10.407562
JAX00127013,5,10.49365
UNC8632409,5,10.495646
JAX00573839,5,10.498509
JAX00225391,5,10.518455
JAX00573854,5,10.61166
JAX00573856,5,10.613731
JAX00225395,5,10.653841
JAX00127025,5,10.663826
JAX00573864,5,10.669265
UNC8634621,5,10.685094
JAX00573868,5,10.692508
JAX00573870,5,10.739637
JAX00573872,5,10.750186
JAX00573873,5,10.750518
UNC8635788,5,10.757925
JAX00573874,5,10.759271
JAX00127033,5,10.767175
JAX00573876,5,10.785386
JAX00573893,5,11.949662
JAX00127065,5,11.953121
JAX00573896,5,11.953474
JAX00127069,5,11.974186
UNC8637633,5,11.988166
JAX00573898,5,12.006664
JAX00573900,5,12.019969
JAX00127073,5,12.022372
JAX00127074,5,12.034855
JAX00573903,5,12.035381
JAX00127076,5,12.036015
JAX00573904,5,12.037934
JAX00573907,5,12.043538
JAX00573908,5,12.04383
JAX00127078,5,12.09353
JAX00573916,5,12.100068
JAX00573919,5,12.11398
JAX00573923,5,12.115662
UNC8639736,5,12.116353
JAX00127081,5,12.124503
JAX00573925,5,12.178802
JAX00127084,5,12.178906
JAX00225420,5,12.225827
JAX00573944,5,12.256227
CEAJAX00127090,5,12.260003
CEAJAX00127091,5,12.260024
CEAJAX00573946,5,12.2604
JAX00573947,5,12.260695
backupUNC050017797,5,12.261186
JAX00573953,5,12.276513
JAX00573954,5,12.27662
JAX00573955,5,12.276634
JAX00127093,5,12.286044
JAX00573958,5,12.292517
JAX00573961,5,12.292697
JAX00573963,5,12.293542
JAX00573966,5,12.301893
JAX00573969,5,12.31307
UNC8642968,5,12.330379
JAX00573975,5,12.342523
JAX00573977,5,12.345665
JAX00573980,5,12.348076
JAX00573981,5,12.355083
JAX00573983,5,12.360003
JAX00573984,5,12.385869
JAX00573987,5,12.387124
JAX00573990,5,12.390647
JAX00574001,5,12.400086
JAX00574003,5,12.406477
JAX00574005,5,12.408425
JAX00574015,5,12.443138
JAX00225426,5,12.443382
JAX00574021,5,12.453358
JAX00574022,5,12.453578
JAX00574023,5,12.453796
JAX00127107,5,12.496264
JAX00127108,5,12.506543
JAX00574031,5,12.508366
JAX00574032,5,12.509016
JAX00127109,5,12.51275
JAX00574037,5,12.513517
JAX00574043,5,12.551988
JAX00574044,5,12.552786
JAX00574046,5,12.560267
JAX00574052,5,12.566182
JAX00574054,5,12.577475
JAX00127115,5,12.580169
backupJAX00574057,5,12.580435
JAX00574058,5,12.580462
UNC8647132,5,12.582142
JAX00574062,5,12.585759
JAX00574063,5,12.585856
JAX00574066,5,12.586926
JAX00574072,5,12.643641
UNC050318764,5,12.65079
JAX00574075,5,12.657878
JAX00574076,5,12.657988
JAX00225431,5,12.66495
JAX00574078,5,12.665058
JAX00574079,5,12.668114
JAX00574082,5,12.674966
JAX00574085,5,12.681774
JAX00574087,5,12.683561
JAX00574089,5,12.68824
JAX00574090,5,12.69009
JAX00574095,5,12.703591
JAX00574098,5,12.730725
JAX00127127,5,12.734435
JAX00574100,5,12.738236
JAX00574101,5,12.738314
JAX00127129,5,12.769624
JAX00574115,5,12.821435
JAX00127134,5,12.83785
JAX00574116,5,12.846785
JAX00574122,5,12.879159
JAX00127138,5,12.903379
JAX00127139,5,12.903612
JAX00574129,5,12.916768
JAX00574133,5,12.928187
JAX00574135,5,12.939008
JAX00574137,5,12.941781
UNC8653387,5,12.95089
JAX00225440,5,12.95949
JAX00574138,5,12.962819
JAX00574143,5,12.973818
JAX00574145,5,12.976715
JAX00127145,5,12.9907
JAX00574153,5,13.008313
UNC8655015,5,13.061296
JAX00127153,5,13.10588
JAX00574158,5,13.109465
JAX00127156,5,13.127738
JAX00127157,5,13.134392
JAX00574164,5,13.134978
JAX00574165,5,13.135093
JAX00574168,5,13.137347
UNC8656406,5,13.156656
JAX00127159,5,13.169831
JAX00225445,5,13.174123
JAX00127162,5,13.204928
JAX00574177,5,13.224596
JAX00574178,5,13.227698
JAX00574185,5,13.251834
JAX00127164,5,13.252003
JAX00574188,5,13.256815
UNC8658303,5,13.262558
JAX00574192,5,13.29154
JAX00127168,5,13.295241
JAX00574194,5,13.295988
JAX00574196,5,13.310804
JAX00574197,5,13.310995
UNC8659503,5,13.320424
JAX00574198,5,13.330365
JAX00574201,5,13.33364
JAX00225452,5,13.34876
JAX00127173,5,13.368454
UNC8660506,5,13.383351
JAX00127175,5,13.389136
JAX00127176,5,13.395581
JAX00574206,5,13.413644
UNC8661095,5,13.427428
JAX00574209,5,13.428161
JAX00574211,5,13.432077
JAX00574213,5,13.439831
JAX00574217,5,13.463088
JAX00127180,5,13.467
JAX00127181,5,13.468933
JAX00574219,5,13.470565
UNC8661772,5,13.473245
JAX00127183,5,13.486045
JAX00127184,5,13.492638
JAX00127186,5,13.518443
UNC8662567,5,13.521534
UNC8663044,5,13.549699
JAX00574230,5,13.557108
JAX00225458,5,13.584921
JAX00574232,5,13.595675
JAX00127191,5,13.597561
UNC8663955,5,13.61617
JAX00574238,5,13.617578
JAX00127193,5,13.62814
UNC8664388,5,13.652234
JAX00574250,5,13.668178
JAX00574251,5,13.668426
JAX00574255,5,13.685882
JAX00574256,5,13.6864
JAX00127197,5,13.69014
JAX00574262,5,13.709196
JAX00574264,5,13.710198
UNC050320016,5,13.731456
JAX00574269,5,13.731612
JAX00574279,5,13.818988
JAX00127206,5,13.822885
JAX00574281,5,13.823472
JAX00127208,5,13.826079
UNC8666813,5,13.828047
JAX00574282,5,13.829764
JAX00225462,5,13.834647
JAX00574285,5,13.838389
JAX00574286,5,13.838545
JAX00574293,5,13.903617
JAX00127216,5,13.930358
UNC8669015,5,13.966012
JAX00574296,5,13.970794
JAX00574302,5,13.982116
JAX00574310,5,14.008926
UNC8669696,5,14.013456
JAX00127222,5,14.015082
JAX00574312,5,14.015315
JAX00574314,5,14.020333
JAX00574315,5,14.020353
JAX00574317,5,14.021387
JAX00574318,5,14.021503
JAX00574319,5,14.022063
JAX00574324,5,14.034451
JAX00574325,5,14.034493
JAX00574326,5,14.034584
JAX00127225,5,14.052735
JAX00127226,5,14.06022
JAX00574329,5,14.062953
JAX00574333,5,14.078466
JAX00574334,5,14.079449
JAX00574336,5,14.082535
JAX00574337,5,14.091503
UNC050023971,5,14.104939
JAX00127229,5,14.106572
UNC8671243,5,14.107146
JAX00574340,5,14.110446
JAX00574342,5,14.112912
JAX00574346,5,14.122306
JAX00574347,5,14.125749
UNC8671779,5,14.133955
JAX00127230,5,14.134798
JAX00127231,5,14.135861
JAX00127232,5,14.135885
JAX00127234,5,14.165144
JAX00127235,5,14.165207
JAX00574354,5,14.184156
UNC8672737,5,14.197571
JAX00127236,5,14.215556
JAX00574364,5,14.215863
JAX00574366,5,14.219112
JAX00574367,5,14.219863
JAX00574370,5,14.22395
JAX00127238,5,14.224469
UNC050024486,5,14.229549
JAX00574376,5,14.245207
JAX00127239,5,14.250151
JAX00574380,5,14.250645
JAX00127246,5,14.324878
JAX00574387,5,14.339075
JAX00574388,5,14.359952
UNC8675539,5,14.365301
JAX00574393,5,14.366089
JAX00574394,5,14.366298
JAX00127250,5,14.370073
JAX00574396,5,14.383704
JAX00574398,5,14.386644
JAX00127252,5,14.414344
JAX00574404,5,14.415831
JAX00574406,5,14.41835
JAX00574407,5,14.422658
JAX00127257,5,14.496317
JAX00574418,5,14.510561
JAX00574420,5,14.532667
UNC8678790,5,14.545667
JAX00574431,5,14.565905
JAX00574432,5,14.571649
UNC8679606,5,14.595116
JAX00574435,5,14.621976
JAX00127268,5,14.629104
UNC8680073,5,14.632031
JAX00574439,5,14.642467
JAX00127270,5,14.659622
JAX00574441,5,14.671345
JAX00574443,5,14.679199
JAX00574444,5,14.679694
JAX00127272,5,14.698896
JAX00574448,5,14.707383
JAX00574450,5,14.711523
UNC8681271,5,14.711918
JAX00574452,5,14.712413
JAX00127275,5,14.718458
UNC8682088,5,14.756115
JAX00574456,5,14.75959
JAX00127280,5,14.770325
JAX00127281,5,14.795452
backupUNC050027182,5,14.80501
UNC8683083,5,14.810613
JAX00127282,5,14.818341
JAX00574467,5,14.844031
JAX00574468,5,14.844706
JAX00574470,5,14.85235
JAX00574473,5,14.85468
JAX00127286,5,14.858291
JAX00574477,5,14.861369
UNC8683868,5,14.863381
JAX00574479,5,14.864425
JAX00127289,5,14.895544
JAX00574492,5,15.257109
JAX00574495,5,15.267358
JAX00574496,5,15.267879
JAX00574497,5,15.268074
JAX00574498,5,15.268973
UNC8685416,5,15.283674
UNC8686439,5,15.385087
JAX00127316,5,15.394199
JAX00574521,5,15.3958
JAX00574522,5,15.411608
JAX00574524,5,15.412381
JAX00574525,5,15.412573
JAX00574526,5,15.413428
JAX00574527,5,15.417792
JAX00127318,5,15.427864
UNC8687305,5,15.431978
JAX00574536,5,15.475047
UNC8688022,5,15.479263
JAX00127322,5,15.488434
JAX00225501,5,15.51456
JAX00574539,5,15.518566
JAX00574541,5,15.531608
JAX00574542,5,15.534902
JAX00127325,5,15.543315
UNC8689454,5,15.568908
JAX00127331,5,15.605631
JAX00574549,5,15.608183
JAX00574550,5,15.60897
UNC8690080,5,15.614051
JAX00127336,5,15.652938
UNC8690675,5,15.657591
JAX00225507,5,15.706806
JAX00225508,5,15.706961
JAX00574563,5,15.744473
JAX00127342,5,15.750491
UNC8692113,5,15.765569
UNC050028953,5,15.771335
JAX00574571,5,15.777316
JAX00574572,5,15.777337
JAX00574576,5,15.780995
JAX00574577,5,15.781206
JAX00574584,5,15.800941
JAX00574586,5,15.803608
JAX00574588,5,15.805276
JAX00574594,5,15.819971
JAX00574596,5,15.820914
UNC8693073,5,15.82098
JAX00574597,5,15.822194
JAX00225510,5,15.827936
JAX00574602,5,15.844173
JAX00574603,5,15.845326
JAX00127350,5,15.853792
JAX00574610,5,15.877279
JAX00127353,5,15.878252
JAX00574613,5,15.878351
JAX00574614,5,15.879147
JAX00127354,5,15.879245
UNC8694065,5,15.880469
JAX00574616,5,15.886771
JAX00574619,5,15.888525
JAX00574622,5,15.916028
UNC8694833,5,15.925648
JAX00574624,5,15.929912
UNC8695516,5,15.964546
JAX00574630,5,15.971664
JAX00574631,5,15.971832
JAX00127358,5,15.981621
JAX00574634,5,15.981725
JAX00127360,5,15.981776
UNC8696205,5,16.010919
JAX00127361,5,16.01363
JAX00127362,5,16.013841
JAX00574639,5,16.014199
JAX00574644,5,16.034425
UNC8696934,5,16.050174
JAX00127366,5,16.073368
JAX00574650,5,16.074306
JAX00574654,5,16.08564
JAX00574656,5,16.10077
JAX00574657,5,16.100929
JAX00127368,5,16.112587
JAX00574662,5,16.113625
backupUNC050029531,5,16.114306
JAX00574665,5,16.122889
JAX00127370,5,16.132027
