#
# nrow 15860
# ncol 3
marker,chr,pos
JAX00215404,2,2.01886
UNC2478309,2,2.0190775
JAX00090706,2,2.019838
JAX00090707,2,2.0281215
UNC2478840,2,2.0339735
JAX00215405,2,2.036206
JAX00482214,2,2.039438
JAX00482216,2,2.0406535
JAX00482217,2,2.040779
UNC2479300,2,2.04785
JAX00090711,2,2.051132
JAX00090712,2,2.0512695
JAX00482222,2,2.0561295
JAX00482223,2,2.056785
UNC2479702,2,2.0578005
JAX00090713,2,2.066845
JAX00482229,2,2.0758005
JAX00090716,2,2.084855
JAX00482242,2,2.088186
JAX00482248,2,2.095659
UNC2481020,2,2.100723
JAX00482251,2,2.1017935
JAX00482252,2,2.1061755
JAX00482256,2,2.1071905
JAX00090720,2,2.1076155
UNC2481206,2,2.1089205
UNC2481772,2,2.1257385
JAX00482258,2,2.1329835
JAX00482262,2,2.1342325
JAX00482263,2,2.1345075
UNC2482282,2,2.1417525
JAX00482268,2,2.1427615
JAX00090726,2,2.151231
UNC2482652,2,2.158502
JAX00482271,2,2.164411
JAX00090728,2,2.171059
JAX00090730,2,2.178354
JAX00482272,2,2.178784
UNC2483107,2,2.1788265
UNC020003180,2,2.1801235
UNC2483338,2,2.1863085
JAX00482274,2,2.190663
JAX00482276,2,2.190879
JAX00090732,2,2.196467
JAX00090733,2,2.198156
JAX00482278,2,2.2011145
JAX00090734,2,2.2061395
UNC2484092,2,2.2084365
JAX00482283,2,2.21495
UNC2484500,2,2.2209195
UNC2484812,2,2.234289
JAX00090739,2,2.2365075
JAX00482289,2,2.238615
JAX00090740,2,2.250907
UNC2485247,2,2.2523525
JAX00482293,2,2.25805
JAX00482294,2,2.2581455
JAX00482295,2,2.2581685
JAX00482302,2,2.27116
JAX00090744,2,2.278019
UNC2485966,2,2.2819875
JAX00482308,2,2.3006775
JAX00482309,2,2.3007055
JAX00090751,2,2.307959
UNC2486827,2,2.311254
JAX00482311,2,2.312536
JAX00215420,2,2.3219695
JAX00090752,2,2.327495
JAX00090753,2,2.327643
UNC2487777,2,2.3428455
JAX00090755,2,2.3450415
JAX00482318,2,2.35162
JAX00482320,2,2.3583985
JAX00482321,2,2.3599035
JAX00482322,2,2.360484
UNC2488313,2,2.3611145
JAX00090758,2,2.3736995
UNC2488740,2,2.3751055
JAX00482325,2,2.3786455
JAX00482330,2,2.4008975
UNC2489846,2,2.421607
JAX00482334,2,2.425569
JAX00482341,2,2.4526515
JAX00482342,2,2.4530975
JAX00482343,2,2.4531635
UNC2490684,2,2.4537805
JAX00482349,2,2.4597495
JAX00482351,2,2.460889
UNC2491037,2,2.4657635
JAX00090775,2,2.4724775
UNC2491480,2,2.4826915
JAX00482356,2,2.488043
JAX00482359,2,2.4888565
JAX00482360,2,2.4889145
JAX00482362,2,2.489717
JAX00090777,2,2.4914365
UNC2491880,2,2.497444
JAX00215427,2,2.506944
JAX00482365,2,2.5093315
JAX00482366,2,2.509446
JAX00482371,2,2.509929
JAX00482373,2,2.514724
UNC2492492,2,2.5154175
UNC2492946,2,2.528452
JAX00482376,2,2.5343275
JAX00482377,2,2.535378
JAX00090783,2,2.5362435
JAX00482380,2,2.538087
UNC2493329,2,2.5394435
JAX00482389,2,2.543238
JAX00090785,2,2.5509215
JAX00090786,2,2.5511455
JAX00090787,2,2.5531915
UNC2494094,2,2.562737
JAX00090790,2,2.571562
UNC2494736,2,2.580398
JAX00215431,2,2.5844185
JAX00090792,2,2.5915235
UNC2495151,2,2.593188
UNC2495569,2,2.609549
JAX00482410,2,2.611032
JAX00482413,2,2.6132255
UNC2495921,2,2.62204
JAX00482417,2,2.624643
JAX00482418,2,2.628571
JAX00482419,2,2.628691
JAX00090797,2,2.630893
JAX00090798,2,2.631169
JAX00090800,2,2.643674
UNC2496693,2,2.6495505
JAX00090801,2,2.6579
JAX00482422,2,2.662296
JAX00482425,2,2.669984
JAX00482426,2,2.670582
UNC2497423,2,2.6715605
JAX00482428,2,2.6727195
JAX00482430,2,2.674584
backupUNC020005207,2,2.686551
UNC2498431,2,2.7001085
JAX00482437,2,2.7021415
JAX00482442,2,2.7058165
JAX00090809,2,2.706277
JAX00482446,2,2.714903
JAX00482447,2,2.714949
UNC2498976,2,2.716507
JAX00215437,2,2.719852
JAX00482450,2,2.727686
JAX00482453,2,2.7328755
UNC2499421,2,2.732884
JAX00482458,2,2.7429465
JAX00482460,2,2.745189
JAX00482462,2,2.7559575
UNC2500051,2,2.7560895
JAX00482467,2,2.7574515
JAX00482468,2,2.7574765
backupJAX00482470,2,2.757717
UNC2500441,2,2.768269
JAX00482475,2,2.7861805
JAX00482476,2,2.7861955
JAX00482479,2,2.790867
JAX00482480,2,2.795099
JAX00090823,2,2.796139
UNC2501218,2,2.7961855
JAX00482484,2,2.801602
UNC2501565,2,2.8108195
JAX00090824,2,2.812992
JAX00482489,2,2.8297565
JAX00482490,2,2.829965
JAX00482492,2,2.8301325
JAX00090831,2,2.8447875
JAX00482498,2,2.8468405
JAX00482499,2,2.8522675
UNC2502735,2,2.857576
JAX00482505,2,2.8606345
JAX00090833,2,2.8711315
JAX00090835,2,2.879747
JAX00482510,2,2.8974755
UNC2503705,2,2.902536
JAX00482511,2,2.9037185
JAX00482512,2,2.9037985
JAX00215447,2,2.9115485
JAX00090841,2,2.915545
JAX00482515,2,2.9155715
JAX00482516,2,2.9169905
JAX00482517,2,2.9174115
UNC2504191,2,2.9207255
JAX00482519,2,2.927777
UNC2504669,2,2.9366325
JAX00482523,2,2.94274
UNC020362379,2,2.9432405
UNC2504884,2,2.944823
JAX00482525,2,2.959832
UNC2505315,2,2.963201
JAX00090848,2,2.9718645
JAX00482529,2,2.972254
UNC2505670,2,2.982187
JAX00090852,2,2.9914315
JAX00482531,2,2.997307
UNC2506365,2,3.0137385
JAX00482532,2,3.0146655
JAX00482533,2,3.0148555
JAX00090858,2,3.0245605
JAX00482537,2,3.0275965
JAX00482538,2,3.0297095
UNC2506901,2,3.030146
JAX00090859,2,3.0372275
JAX00482542,2,3.043888
JAX00482544,2,3.04423
JAX00090860,2,3.0509495
JAX00482546,2,3.0535545
JAX00482548,2,3.0611355
JAX00482549,2,3.061593
JAX00482553,2,3.07221
UNC2508416,2,3.075714
JAX00090863,2,3.0762425
JAX00090864,2,3.0762735
JAX00090865,2,3.076569
JAX00090866,2,3.0931405
JAX00215453,2,3.0946635
JAX00215454,2,3.094745
UNC2509229,2,3.10144
JAX00482560,2,3.1029015
JAX00215455,2,3.1124495
JAX00215456,2,3.1124695
UNC2509730,2,3.1150775
JAX00482566,2,3.1271315
JAX00090873,2,3.1317495
UNC2510239,2,3.1372265
JAX00482568,2,3.137276
JAX00482571,2,3.141226
JAX00482572,2,3.1446695
UNC2510582,2,3.1490965
UNC2511168,2,3.168869
JAX00482579,2,3.1724045
JAX00482581,2,3.1725495
JAX00482582,2,3.173882
JAX00482583,2,3.1740495
JAX00482584,2,3.1765965
backupJAX00482585,2,3.177473
JAX00482587,2,3.1900495
JAX00090881,2,3.191523
JAX00090882,2,3.19181
JAX00090883,2,3.1918365
UNC2512096,2,3.1991965
JAX00482594,2,3.222746
UNC2512954,2,3.2297205
JAX00482597,2,3.2417425
JAX00482600,2,3.2458645
JAX00482601,2,3.246133
UNC2513327,2,3.24994
JAX00090890,2,3.2541755
JAX00090892,2,3.255595
JAX00482603,2,3.2611405
UNC2513566,2,3.2633935
UNC2513769,2,3.2707355
JAX00482610,2,3.2838475
JAX00482611,2,3.284816
JAX00090896,2,3.284825
UNC2514134,2,3.28512
JAX00482613,2,3.2876085
JAX00215461,2,3.2945605
JAX00090900,2,3.3092065
UNC2514798,2,3.309301
JAX00482616,2,3.3140155
JAX00482619,2,3.3155505
UNC2515191,2,3.328824
JAX00482624,2,3.332943
JAX00482625,2,3.333283
backupUNC020820163,2,3.3351235
UNC2515959,2,3.354655
JAX00090909,2,3.3687695
JAX00482631,2,3.385101
JAX00482632,2,3.3939955
JAX00090912,2,3.3941125
UNC2516793,2,3.4027545
JAX00482635,2,3.4077785
JAX00482637,2,3.412279
JAX00482641,2,3.4358395
JAX00090918,2,3.440385
JAX00482647,2,3.445919
JAX00482650,2,3.459914
JAX00482653,2,3.4638215
JAX00482659,2,3.4730705
UNC020822186,2,3.4774365
UNC2519048,2,3.485732
JAX00090928,2,3.488003
JAX00482663,2,3.4886525
JAX00482664,2,3.490388
JAX00482672,2,3.510932
JAX00215473,2,3.511821
JAX00090932,2,3.5377795
JAX00482683,2,3.549053
JAX00090937,2,3.5517145
JAX00482685,2,3.558497
JAX00482686,2,3.558528
JAX00482689,2,3.56774
JAX00090939,2,3.5725345
UNC2521801,2,3.577547
JAX00090941,2,3.591379
JAX00090943,2,3.5926675
UNC2522862,2,3.624853
JAX00482703,2,3.626874
JAX00482704,2,3.630638
JAX00090949,2,3.6325405
JAX00482707,2,3.6434915
JAX00090950,2,3.646079
JAX00482709,2,3.6555945
JAX00482710,2,3.656015
JAX00482712,2,3.6719545
JAX00482716,2,3.6931295
JAX00090958,2,3.693489
JAX00090959,2,3.711171
JAX00215485,2,3.7115065
JAX00482724,2,3.7138305
JAX00482728,2,3.716613
JAX00482733,2,3.7271355
JAX00482747,2,3.7501755
JAX00090966,2,3.750231
JAX00090967,2,3.750448
JAX00090973,2,3.8109445
JAX00482757,2,3.8184345
JAX00482758,2,3.825969
JAX00482763,2,3.83224
JAX00482768,2,3.866957
JAX00090988,2,3.9136125
JAX00482778,2,3.9250875
JAX00090991,2,3.9312905
JAX00090992,2,3.9514565
JAX00482785,2,3.951678
JAX00482788,2,3.954641
JAX00482790,2,3.961495
JAX00482795,2,3.9746775
JAX00482804,2,3.983586
UNC2530653,2,4.0073335
JAX00482813,2,4.0180345
UNC020363105,2,4.034884
JAX00091004,2,4.0388705
JAX00482816,2,4.0391595
JAX00215502,2,4.0393745
JAX00482818,2,4.0397105
JAX00215505,2,4.0838115
JAX00482827,2,4.1033645
JAX00091016,2,4.1112475
UNC2533908,2,4.1206875
JAX00091019,2,4.132252
JAX00091020,2,4.1323155
JAX00482833,2,4.13455
JAX00482835,2,4.136785
JAX00482836,2,4.139254
JAX00482837,2,4.1394385
JAX00482838,2,4.1524345
UNC2535070,2,4.1750505
JAX00091028,2,4.1933415
JAX00091031,2,4.2103535
JAX00482849,2,4.230079
UNC020363465,2,4.242808
JAX00091037,2,4.2548115
JAX00091038,2,4.2551935
JAX00482853,2,4.2554025
JAX00482855,2,4.255592
JAX00482856,2,4.255731
JAX00482857,2,4.2558435
JAX00482858,2,4.2776475
JAX00482862,2,4.278951
JAX00482866,2,4.281352
JAX00091048,2,4.3125795
UNC2538571,2,4.3128425
UNC2538884,2,4.3274265
UNC2539258,2,4.3450335
JAX00482873,2,4.346553
JAX00215518,2,4.346986
JAX00482877,2,4.349364
JAX00091053,2,4.351554
JAX00482880,2,4.3515665
JAX00482884,2,4.3520515
UNC2539510,2,4.3612615
JAX00215521,2,4.361615
UNC2540251,2,4.3864255
JAX00091060,2,4.3901075
JAX00482888,2,4.393104
UNC2540465,2,4.3963635
UNC020363748,2,4.4053485
JAX00091062,2,4.409737
JAX00482898,2,4.410839
UNC2540847,2,4.4134095
UNC2541204,2,4.425249
JAX00482900,2,4.440535
JAX00482904,2,4.4424815
UNC2541673,2,4.4463075
UNC2541928,2,4.4574365
JAX00091072,2,4.4723615
UNC2542367,2,4.479584
JAX00091075,2,4.4867775
UNC2542718,2,4.4988395
JAX00091076,2,4.506326
JAX00482926,2,4.5220805
JAX00482927,2,4.522354
JAX00482931,2,4.529056
JAX00482932,2,4.5295525
UNC2543532,2,4.5308955
JAX00482933,2,4.533224
JAX00482934,2,4.535056
JAX00482940,2,4.53696
JAX00091083,2,4.5490595
JAX00091084,2,4.5490665
UNC2543884,2,4.5507805
JAX00091085,2,4.5711125
JAX00482942,2,4.5713305
JAX00091087,2,4.571444
UNC2544580,2,4.58289
JAX00482946,2,4.589494
JAX00091091,2,4.603631
JAX00482960,2,4.605128
JAX00482961,2,4.605322
UNC2545642,2,4.617294
JAX00091093,2,4.6200785
JAX00482963,2,4.629199
UNC020006990,2,4.638681
UNC2546273,2,4.639034
JAX00482972,2,4.6393595
JAX00091097,2,4.650891
JAX00482977,2,4.655349
JAX00215535,2,4.660377
JAX00215536,2,4.660415
UNC2547203,2,4.668153
JAX00091102,2,4.6730795
UNC2547700,2,4.6850145
JAX00482995,2,4.6911405
UNC2547968,2,4.69626
JAX00091105,2,4.6997205
JAX00091107,2,4.7090645
JAX00482999,2,4.71238
JAX00483000,2,4.712528
JAX00483003,2,4.7131615
JAX00483004,2,4.713287
JAX00483005,2,4.713483
JAX00483006,2,4.713645
UNC2548697,2,4.719839
UNC2549110,2,4.7347655
JAX00091110,2,4.7355835
backupUNC020365091,2,4.738048
JAX00091113,2,4.7480475
UNC2549643,2,4.750936
JAX00483029,2,4.7713285
UNC2550331,2,4.77382
UNC2550506,2,4.7795655
JAX00483033,2,4.779931
JAX00091119,2,4.795288
JAX00483035,2,4.796617
UNC2551069,2,4.802766
JAX00483037,2,4.8102505
JAX00483040,2,4.8140295
UNC2551571,2,4.8196615
JAX00483041,2,4.8210555
JAX00091124,2,4.8284005
JAX00091125,2,4.828623
JAX00091126,2,4.828642
UNC2552144,2,4.837429
JAX00091127,2,4.8525455
JAX00483055,2,4.852805
UNC2552718,2,4.8537635
JAX00091129,2,4.8546725
JAX00483060,2,4.8636555
UNC2553197,2,4.871675
JAX00091130,2,4.871824
JAX00483067,2,4.874496
JAX00483069,2,4.87614
UNC020007086,2,4.8829415
JAX00483070,2,4.8832225
UNC2553771,2,4.8920455
JAX00483077,2,4.89717
JAX00483079,2,4.897479
UNC2553991,2,4.905924
JAX00091136,2,4.9113655
UNC2554371,2,4.922833
JAX00483091,2,4.9232035
JAX00091139,2,4.931835
JAX00091140,2,4.931871
JAX00483092,2,4.9319685
JAX00091141,2,4.933805
UNC2554709,2,4.940304
JAX00483096,2,4.9404365
JAX00215548,2,4.9472865
JAX00483098,2,4.955756
UNC2555023,2,4.9567895
UNC2555368,2,4.9730605
JAX00483106,2,4.9786675
JAX00483111,2,4.9809315
JAX00091149,2,4.9963205
JAX00091150,2,4.996337
UNC2556003,2,4.997061
JAX00091152,2,5.012138
JAX00483122,2,5.023117
UNC2556949,2,5.0234235
JAX00483125,2,5.0268165
JAX00483134,2,5.032084
UNC2557713,2,5.0422835
JAX00483136,2,5.0444275
JAX00483140,2,5.048031
JAX00483141,2,5.048093
JAX00483142,2,5.0484415
JAX00091158,2,5.052638
JAX00483148,2,5.0683565
JAX00483151,2,5.068494
JAX00483153,2,5.0857665
JAX00091163,2,5.0873175
JAX00483156,2,5.087924
JAX00483162,2,5.0997575
JAX00091167,2,5.11594
JAX00091168,2,5.1190775
JAX00483171,2,5.123351
UNC2560980,2,5.1260935
JAX00483178,2,5.1263145
JAX00215561,2,5.1316505
JAX00483179,2,5.1339035
JAX00483181,2,5.1362085
JAX00483182,2,5.1372215
JAX00483191,2,5.1463795
JAX00091174,2,5.157315
JAX00483198,2,5.1600055
JAX00091175,2,5.175659
UNC2562331,2,5.175798
JAX00483208,2,5.177701
JAX00091179,2,5.184256
JAX00091180,2,5.184383
JAX00483209,2,5.18618
JAX00483211,2,5.1877875
UNC2562750,2,5.194339
JAX00483213,2,5.195291
JAX00215566,2,5.217316
JAX00483215,2,5.2233655
UNC2563077,2,5.228224
JAX00483226,2,5.2436075
JAX00483229,2,5.243885
JAX00483231,2,5.244308
JAX00091188,2,5.253736
JAX00091189,2,5.2565855
UNC2564037,2,5.263916
JAX00483236,2,5.266129
JAX00091192,2,5.2816735
JAX00091193,2,5.286292
JAX00483239,2,5.286365
JAX00483242,2,5.2865535
UNC2564605,2,5.287446
JAX00483243,2,5.288218
UNC2564981,2,5.2977835
JAX00091196,2,5.309922
UNC2565361,2,5.315791
JAX00483249,2,5.317415
JAX00483250,2,5.31774
JAX00483253,2,5.320205
JAX00483256,2,5.329351
JAX00483257,2,5.3294195
JAX00483258,2,5.332085
JAX00215572,2,5.334055
JAX00215573,2,5.33409
UNC2566395,2,5.3478245
JAX00483264,2,5.357814
UNC2566916,2,5.359677
JAX00483270,2,5.3605615
JAX00091206,2,5.373097
JAX00091207,2,5.3731115
UNC2567717,2,5.384314
JAX00091210,2,5.395353
JAX00483279,2,5.39774
UNC2568238,2,5.397927
JAX00483287,2,5.402358
JAX00483289,2,5.4040585
JAX00483290,2,5.407478
JAX00483291,2,5.4080505
JAX00483292,2,5.408187
JAX00091212,2,5.4084695
JAX00091213,2,5.411368
UNC2568647,2,5.4132
JAX00483299,2,5.425879
JAX00091214,2,5.429415
JAX00483304,2,5.4301905
UNC2569185,2,5.4315005
UNC2569719,2,5.448903
JAX00483314,2,5.464201
JAX00483315,2,5.464256
JAX00483316,2,5.464542
backupUNC020008953,2,5.4654965
JAX00483317,2,5.4665765
JAX00483318,2,5.4667005
UNC2570505,2,5.4670485
JAX00091225,2,5.4829235
JAX00483322,2,5.499654
JAX00215581,2,5.502707
JAX00483323,2,5.507807
JAX00483325,2,5.508292
JAX00483328,2,5.5089575
UNC2572150,2,5.5182415
JAX00215582,2,5.5187175
JAX00091228,2,5.5195115
UNC2572547,2,5.534537
JAX00091231,2,5.53506
JAX00483340,2,5.543873
JAX00091232,2,5.5486745
UNC2573166,2,5.5556555
UNC2573980,2,5.583007
JAX00483350,2,5.5890535
JAX00483353,2,5.589667
JAX00483356,2,5.5899995
JAX00215583,2,5.594706
JAX00483357,2,5.594801
JAX00483358,2,5.5992485
UNC2574595,2,5.603235
JAX00091242,2,5.6100075
JAX00215586,2,5.6107
JAX00483360,2,5.6168245
UNC2575189,2,5.6204525
UNC2575564,2,5.6389035
JAX00483364,2,5.6413535
JAX00091248,2,5.6568445
UNC2576730,2,5.67169
JAX00091252,2,5.6748
JAX00483375,2,5.6812395
JAX00091253,2,5.6870075
JAX00483379,2,5.6985175
JAX00483382,2,5.701859
JAX00483384,2,5.703286
JAX00483391,2,5.7060275
UNC2578179,2,5.724145
UNC2578639,2,5.740984
JAX00483409,2,5.759943
UNC2579647,2,5.774994
JAX00483411,2,5.7796575
JAX00483414,2,5.784508
UNC2580163,2,5.791565
JAX00215594,2,5.79654
JAX00483417,2,5.799322
JAX00483420,2,5.8017595
JAX00483421,2,5.801821
JAX00483424,2,5.807589
JAX00483425,2,5.8075965
JAX00483430,2,5.817112
JAX00483431,2,5.820224
UNC2581097,2,5.8206995
JAX00483432,2,5.8211005
JAX00483433,2,5.821864
JAX00091274,2,5.827491
JAX00483435,2,5.834438
JAX00483436,2,5.8345285
JAX00483437,2,5.841703
UNC2581492,2,5.8430355
JAX00483439,2,5.8433825
JAX00483441,2,5.8488075
JAX00483446,2,5.8532795
JAX00483447,2,5.854745
JAX00483450,2,5.8559105
UNC2581866,2,5.8562765
JAX00483452,2,5.8563165
UNC2582189,2,5.8822995
JAX00091283,2,5.89557
JAX00483457,2,5.89568
JAX00483463,2,5.92116
JAX00483464,2,5.921529
UNC2583110,2,5.9217455
JAX00483468,2,5.945776
JAX00483469,2,5.945786
JAX00483473,2,5.947615
JAX00091293,2,5.947645
JAX00483475,2,5.965932
JAX00483476,2,5.9667655
UNC2584596,2,5.966934
JAX00483478,2,5.969134
JAX00483479,2,5.9692415
JAX00091295,2,5.970637
JAX00091296,2,5.9708055
UNC2585175,2,5.9785065
JAX00483484,2,5.982124
JAX00483485,2,5.9822065
JAX00483489,2,5.9841985
JAX00483490,2,5.9864385
UNC2585520,2,5.987056
JAX00483492,2,5.987322
JAX00483495,2,5.988643
JAX00091300,2,5.9938575
JAX00483498,2,5.994495
UNC2586034,2,6.0032275
JAX00091302,2,6.0080575
JAX00483504,2,6.0145615
JAX00483505,2,6.0146205
JAX00483507,2,6.017578
JAX00483508,2,6.019624
JAX00483510,2,6.022965
JAX00483511,2,6.024523
UNC2586969,2,6.0286985
JAX00483513,2,6.029798
UNC2587542,2,6.0493045
UNC2587898,2,6.0607905
JAX00483517,2,6.061183
JAX00483519,2,6.063685
UNC2588702,2,6.079988
UNC2589143,2,6.090416
JAX00483524,2,6.0919135
JAX00483532,2,6.107324
JAX00091316,2,6.10891
JAX00483537,2,6.1091125
UNC2589742,2,6.109479
JAX00091321,2,6.1316305
JAX00483538,2,6.131822
JAX00483541,2,6.1381595
JAX00483542,2,6.138875
JAX00091322,2,6.143401
UNC2590872,2,6.148989
JAX00483547,2,6.156317
JAX00483554,2,6.1609725
UNC2591167,2,6.1630465
JAX00091326,2,6.171564
UNC2591479,2,6.1818015
UNC2591891,2,6.196894
JAX00483560,2,6.201654
JAX00091332,2,6.2130235
UNC2592332,2,6.214966
JAX00483574,2,6.2286835
JAX00483575,2,6.2287065
JAX00483579,2,6.2383055
JAX00483582,2,6.2416855
JAX00091339,2,6.2528085
JAX00483585,2,6.253054
JAX00483589,2,6.262581
UNC2593326,2,6.266161
UNC2593491,2,6.287461
UNC2593741,2,6.301481
UNC2594189,2,6.317015
JAX00483598,2,6.325219
JAX00483599,2,6.3313215
UNC2594676,2,6.333604
JAX00483600,2,6.334515
JAX00483601,2,6.334988
JAX00483604,2,6.343535
JAX00483606,2,6.3486205
JAX00483609,2,6.349169
JAX00215619,2,6.359873
JAX00483611,2,6.3693045
JAX00091355,2,6.3807785
JAX00091357,2,6.3809065
UNC2595969,2,6.385334
JAX00091358,2,6.3916415
JAX00091359,2,6.3921345
JAX00091360,2,6.39259
UNC2596414,2,6.400693
JAX00483616,2,6.4061275
JAX00483617,2,6.4062165
JAX00483618,2,6.406233
JAX00483620,2,6.407122
JAX00091361,2,6.4083295
JAX00483622,2,6.409576
JAX00483628,2,6.426968
UNC2597470,2,6.435382
JAX00483632,2,6.4505155
JAX00091367,2,6.4509175
JAX00091368,2,6.4510615
JAX00091369,2,6.451097
UNC2598046,2,6.456724
JAX00483633,2,6.4608465
JAX00483636,2,6.4632215
JAX00483637,2,6.463308
UNC2598265,2,6.467396
UNC2598666,2,6.4893515
JAX00483639,2,6.496172
JAX00483645,2,6.499123
JAX00483654,2,6.513842
JAX00483657,2,6.5248045
JAX00483660,2,6.525825
JAX00483663,2,6.5266075
JAX00483665,2,6.533778
UNC2599844,2,6.538917
JAX00091383,2,6.5562125
JAX00091384,2,6.5562915
backupJAX00483666,2,6.556428
JAX00483668,2,6.5604495
JAX00483669,2,6.5622235
JAX00483671,2,6.562807
JAX00483674,2,6.5643075
JAX00483678,2,6.5674565
JAX00091385,2,6.572831
UNC2600629,2,6.572997
JAX00483689,2,6.5765725
JAX00483690,2,6.5813045
JAX00483691,2,6.587685
JAX00483692,2,6.587848
JAX00091388,2,6.591521
JAX00483693,2,6.59875
UNC2601602,2,6.605423
JAX00483700,2,6.6170175
JAX00483702,2,6.6221855
UNC2602270,2,6.6231575
JAX00483712,2,6.6502055
JAX00091397,2,6.6512245
JAX00091399,2,6.652698
UNC2603382,2,6.658046
UNC2603672,2,6.666655
JAX00483719,2,6.673205
JAX00215636,2,6.674332
JAX00091402,2,6.6789225
JAX00483721,2,6.6800755
JAX00483722,2,6.6803155
UNC2604752,2,6.70903
JAX00483735,2,6.714184
UNC2605121,2,6.7259745
JAX00091411,2,6.736664
UNC2605306,2,6.7403935
JAX00483744,2,6.753994
JAX00483747,2,6.756573
UNC2605774,2,6.7605635
JAX00483750,2,6.762139
JAX00483751,2,6.7637945
UNC2606041,2,6.7771
JAX00091416,2,6.7772475
JAX00483754,2,6.7825865
UNC2606329,2,6.8045215
JAX00483756,2,6.8068315
JAX00483757,2,6.8068415
JAX00091423,2,6.8116775
backupJAX00215642,2,6.818286
JAX00483758,2,6.8183315
JAX00483759,2,6.8210945
JAX00483761,2,6.821299
JAX00483765,2,6.82387
JAX00483768,2,6.827977
JAX00091424,2,6.832073
UNC2607370,2,6.8377215
JAX00483772,2,6.8395675
JAX00483779,2,6.849044
JAX00091427,2,6.851512
JAX00091428,2,6.8516705
UNC2608069,2,6.8584725
JAX00483782,2,6.8695935
JAX00091431,2,6.870948
UNC2608539,2,6.8792215
JAX00483786,2,6.8895865
UNC2609184,2,6.9001635
JAX00091438,2,6.906383
UNC2609608,2,6.9143475
JAX00483789,2,6.9233905
UNC2609906,2,6.928428
JAX00091440,2,6.9285365
UNC2610362,2,6.948275
JAX00483797,2,6.9506085
UNC2610958,2,6.9640225
JAX00091445,2,6.9650415
JAX00091446,2,6.9650715
UNC2611282,2,6.981115
JAX00483799,2,6.9814255
JAX00483802,2,6.983513
JAX00483804,2,6.9844165
JAX00483805,2,6.9845355
JAX00483807,2,6.9957485
JAX00091451,2,7.0059975
JAX00091452,2,7.006024
JAX00483809,2,7.0142805
JAX00483811,2,7.025024
JAX00091455,2,7.027102
UNC2612112,2,7.0317315
JAX00091456,2,7.035423
UNC2612481,2,7.0482025
JAX00483816,2,7.0504435
JAX00483822,2,7.0642295
JAX00483826,2,7.0652755
JAX00483827,2,7.065651
JAX00483832,2,7.069873
UNC2613535,2,7.0776705
JAX00091463,2,7.096985
JAX00483840,2,7.098697
UNC2614353,2,7.0989985
