#
# nrow 8514
# ncol 3
marker,chromosome,bp
JAX00412699,16,5.243033
JAX00412702,16,5.247607
JAX00066009,16,5.249626
UNC26261374,16,5.261471
JAX00412707,16,5.3091
JAX00412713,16,5.334919
JAX00412716,16,5.358047
JAX00412718,16,5.371047
JAX00412719,16,5.375107
JAX00412720,16,5.377434
JAX00066016,16,5.377965
JAX00066017,16,5.38408
JAX00412723,16,5.384792
JAX00066020,16,5.415096
JAX00066021,16,5.418074
JAX00412727,16,5.418861
JAX00412728,16,5.419206
UNC26263616,16,5.419649
JAX00412733,16,5.465723
JAX00066023,16,5.465737
UNC26264492,16,5.475792
JAX00412738,16,5.503755
JAX00412739,16,5.506813
JAX00066028,16,5.539116
JAX00412742,16,5.563944
JAX00412747,16,5.596596
JAX00412750,16,5.604002
JAX00412751,16,5.608414
JAX00412752,16,5.609753
UNC160000883,16,5.617621
JAX00412755,16,5.63314
JAX00412759,16,5.666445
JAX00066039,16,5.668728
JAX00412763,16,5.69825
JAX00066040,16,5.701053
JAX00412765,16,5.704328
JAX00066042,16,5.714085
JAX00412768,16,5.736213
JAX00412770,16,5.743765
UNC26268602,16,5.78654
JAX00412782,16,5.800447
JAX00412784,16,5.801901
JAX00412785,16,5.803524
JAX00412786,16,5.804604
JAX00412787,16,5.805452
JAX00412788,16,5.81822
JAX00412789,16,5.821162
JAX00066049,16,5.821409
UNC26269470,16,5.840165
JAX00412795,16,5.848161
JAX00412796,16,5.851385
JAX00412797,16,5.855195
JAX00412800,16,5.858572
JAX00412806,16,5.881031
UNC160003356,16,5.893793
JAX00066056,16,5.898425
JAX00412808,16,5.907824
JAX00412809,16,5.908024
JAX00066057,16,5.910261
JAX00412811,16,5.917682
JAX00412820,16,5.93228
JAX00066058,16,5.946177
JAX00066060,16,5.953193
JAX00412825,16,5.9536
JAX00412827,16,5.963527
JAX00412829,16,5.965921
JAX00066061,16,5.975101
JAX00412830,16,5.979159
JAX00412831,16,5.979457
JAX00412834,16,5.986731
JAX00066063,16,5.995365
JAX00412837,16,6.002014
backupUNC160192228,16,6.0152
JAX00412841,16,6.048894
JAX00412847,16,6.072705
JAX00412848,16,6.084897
JAX00412855,16,6.093968
JAX00066071,16,6.09929
UNC26273183,16,6.109171
JAX00412859,16,6.117275
JAX00412863,16,6.138155
JAX00412864,16,6.138454
JAX00066075,16,6.151309
JAX00412867,16,6.153853
JAX00412868,16,6.154709
UNC26274058,16,6.173053
JAX00412871,16,6.18018
JAX00412878,16,6.217127
JAX00412879,16,6.217509
JAX00412882,16,6.22169
JAX00412884,16,6.233935
JAX00066079,16,6.234842
JAX00066080,16,6.236244
JAX00412885,16,6.239653
JAX00066084,16,6.272829
JAX00412892,16,6.303197
JAX00066087,16,6.303597
JAX00412895,16,6.321909
JAX00412896,16,6.323888
JAX00412897,16,6.327788
JAX00412899,16,6.335243
JAX00412901,16,6.336599
backuprs45761882,16,6.340964
JAX00066089,16,6.350756
JAX00412905,16,6.365511
JAX00412906,16,6.373706
JAX00412915,16,6.416497
JAX00412917,16,6.419947
JAX00066094,16,6.422796
JAX00412918,16,6.42324
JAX00066095,16,6.424088
JAX00412921,16,6.426484
UNC26277751,16,6.432157
JAX00412927,16,6.439
JAX00412928,16,6.453225
JAX00412929,16,6.456919
JAX00066097,16,6.457311
JAX00066098,16,6.457409
JAX00412930,16,6.46462
JAX00412931,16,6.464677
JAX00412932,16,6.46778
JAX00412933,16,6.474007
JAX00412936,16,6.482371
JAX00412937,16,6.48274
JAX00412938,16,6.483885
JAX00412941,16,6.494977
JAX00412943,16,6.500936
JAX00066102,16,6.504547
UNC26279096,16,6.527721
JAX00412950,16,6.533087
JAX00412951,16,6.534457
JAX00412955,16,6.552431
JAX00066103,16,6.552538
JAX00066104,16,6.552573
JAX00412956,16,6.553106
JAX00412957,16,6.553651
JAX00412958,16,6.554598
JAX00412960,16,6.564122
JAX00412961,16,6.565171
JAX00066108,16,6.575057
JAX00412964,16,6.575098
JAX00188194,16,6.585354
JAX00412966,16,6.589502
JAX00412968,16,6.591476
JAX00412969,16,6.591821
JAX00412970,16,6.596393
JAX00066111,16,6.623865
JAX00412975,16,6.624999
JAX00412976,16,6.625102
UNC26280441,16,6.637401
JAX00412979,16,6.645088
JAX00066113,16,6.654269
JAX00066114,16,6.660809
JAX00412983,16,6.660914
JAX00412984,16,6.682393
JAX00412989,16,6.689627
UNC26281353,16,6.718109
JAX00412992,16,6.73287
JAX00412994,16,6.741071
JAX00412995,16,6.741198
JAX00412996,16,6.741219
UNC160010398,16,6.749457
JAX00413000,16,6.763039
JAX00413003,16,6.769499
JAX00413004,16,6.777224
JAX00413005,16,6.779895
JAX00066121,16,6.782904
JAX00413006,16,6.783437
JAX00066122,16,6.791868
JAX00413014,16,6.809899
JAX00066124,16,6.810375
JAX00413019,16,6.826576
JAX00413020,16,6.83737
UNC26283249,16,6.855446
JAX00413024,16,6.856697
JAX00066128,16,6.857863
JAX00413026,16,6.867818
JAX00066129,16,6.876866
JAX00413030,16,6.884281
JAX00413031,16,6.887984
JAX00413035,16,6.899678
JAX00066130,16,6.899868
JAX00413036,16,6.912022
JAX00066131,16,6.917969
JAX00413037,16,6.91799
JAX00066132,16,6.918065
JAX00413038,16,6.921252
JAX00413044,16,6.934888
JAX00066133,16,6.942591
UNC26284692,16,6.943535
JAX00066134,16,6.947265
JAX00066135,16,6.947811
UNC160012210,16,6.947992
JAX00066136,16,6.976674
JAX00413054,16,6.979033
UNC26285307,16,6.986179
JAX00066137,16,6.992324
UNC26285513,16,6.996758
UNC26285827,16,7.01546
UNC26285976,16,7.026604
JAX00066139,16,7.028883
JAX00413064,16,7.033349
UNC26286121,16,7.039138
UNC26286240,16,7.05236
UNC26286388,16,7.065505
UNC26286477,16,7.073099
UNC26286717,16,7.089709
JAX00066145,16,7.096422
JAX00413076,16,7.096672
UNC26286887,16,7.103248
JAX00413077,16,7.119386
JAX00413079,16,7.127386
UNC26287211,16,7.127989
JAX00413081,16,7.129853
UNC26287331,16,7.135965
UNC26287572,16,7.154
JAX00413083,16,7.165473
JAX00413084,16,7.166056
JAX00413085,16,7.166222
JAX00413086,16,7.166353
UNC26287738,16,7.167756
JAX00413089,16,7.179985
UNC26288014,16,7.181329
UNC26288144,16,7.191598
JAX00066153,16,7.1958
UNC26288324,16,7.205472
JAX00066154,16,7.210226
JAX00413091,16,7.210368
JAX00066156,16,7.211344
UNC26288490,16,7.216357
UNC26288600,16,7.225829
JAX00066157,16,7.246972
JAX00066158,16,7.246994
backupUNC160014695,16,7.247652
JAX00413099,16,7.250133
UNC26289039,16,7.250645
JAX00066159,16,7.253854
JAX00413103,16,7.261117
JAX00413104,16,7.26114
UNC26289351,16,7.267786
UNC26289520,16,7.283477
JAX00413106,16,7.283493
UNC26289624,16,7.293916
UNC26289734,16,7.306236
UNC26289978,16,7.326625
UNC26290092,16,7.332351
JAX00413111,16,7.333472
JAX00413112,16,7.33659
JAX00066163,16,7.339475
JAX00413117,16,7.355946
UNC26290363,16,7.35678
JAX00413119,16,7.35844
JAX00413121,16,7.366874
JAX00066168,16,7.396311
JAX00413128,16,7.41849
UNC26290998,16,7.421333
JAX00413129,16,7.422279
JAX00413131,16,7.448218
JAX00413138,16,7.466578
JAX00413140,16,7.471968
JAX00413141,16,7.472062
JAX00413144,16,7.477651
JAX00413149,16,7.493965
JAX00413150,16,7.494328
UNC26291920,16,7.496449
JAX00066175,16,7.505067
JAX00066177,16,7.521526
JAX00066179,16,7.539864
JAX00413159,16,7.555598
UNC26292717,16,7.562751
JAX00066181,16,7.572915
JAX00066182,16,7.572932
JAX00413165,16,7.573988
JAX00413166,16,7.574404
JAX00413169,16,7.586575
JAX00413173,16,7.608456
JAX00066185,16,7.624201
JAX00413177,16,7.630946
JAX00413179,16,7.633564
JAX00413184,16,7.640831
JAX00188196,16,7.646737
JAX00066188,16,7.656929
JAX00413188,16,7.681781
JAX00413193,16,7.695623
JAX00066192,16,7.709852
JAX00066193,16,7.727567
JAX00066194,16,7.727879
JAX00413196,16,7.72919
JAX00413197,16,7.73448
JAX00413198,16,7.767095
JAX00066197,16,7.781332
JAX00413202,16,7.795094
JAX00413205,16,7.803534
JAX00413206,16,7.80464
JAX00066200,16,7.821056
UNC160194228,16,7.837099
UNC26296341,16,7.856678
JAX00413219,16,7.863991
JAX00066203,16,7.864057
JAX00413220,16,7.875782
JAX00066205,16,7.888731
JAX00413229,16,7.926424
JAX00413230,16,7.926518
JAX00413234,16,7.934531
JAX00066209,16,7.950022
JAX00413241,16,7.959965
JAX00413243,16,7.968801
UNC26297482,16,7.969917
JAX00413244,16,7.97696
JAX00208252,16,8.023998
JAX00413245,16,8.04441
UNC26298171,16,8.046189
JAX00413249,16,8.048806
JAX00413251,16,8.050067
JAX00413252,16,8.050612
JAX00413253,16,8.050875
JAX00413256,16,8.056569
UNC26298376,16,8.06594
JAX00413260,16,8.075421
UNC26298611,16,8.082754
JAX00066220,16,8.090055
JAX00413261,16,8.100675
UNC26299074,16,8.114416
JAX00413264,16,8.12116
JAX00413265,16,8.121319
UNC26299295,16,8.126946
JAX00066224,16,8.146636
JAX00066225,16,8.146744
JAX00413272,16,8.148182
JAX00413273,16,8.148377
JAX00413274,16,8.148487
JAX00413278,16,8.157995
UNC26299643,16,8.159011
UNC26299831,16,8.172036
JAX00066226,16,8.181719
UNC26299962,16,8.182437
UNC26300274,16,8.207905
UNC26300410,16,8.225334
JAX00413292,16,8.234268
UNC26300481,16,8.238156
JAX00413297,16,8.24673
UNC26300628,16,8.248904
JAX00413298,16,8.249539
UNC26300718,16,8.264012
UNC26300806,16,8.275758
UNC26301010,16,8.305236
UNC26301227,16,8.324046
JAX00413307,16,8.328091
JAX00413308,16,8.328549
UNC26301376,16,8.333176
JAX00413312,16,8.334681
UNC26301533,16,8.349427
JAX00066239,16,8.355784
UNC26301733,16,8.360079
JAX00066241,16,8.379875
JAX00066243,16,8.385719
JAX00413319,16,8.390504
UNC26302178,16,8.400086
UNC26302460,16,8.413634
JAX00413328,16,8.458841
JAX00066248,16,8.468362
JAX00413335,16,8.470447
JAX00208263,16,8.508538
JAX00413344,16,8.521638
UNC26304446,16,8.563779
JAX00066257,16,8.583589
JAX00066258,16,8.584103
UNC26305359,16,8.622448
JAX00413354,16,8.62633
JAX00208266,16,8.62743
JAX00413355,16,8.627724
JAX00413357,16,8.629796
JAX00066261,16,8.631404
JAX00413358,16,8.635961
JAX00066262,16,8.64987
JAX00066264,16,8.657475
backupUNC160195665,16,8.670533
JAX00413372,16,8.691139
UNC26306353,16,8.707918
JAX00413379,16,8.713463
JAX00413382,16,8.755103
JAX00413384,16,8.757748
JAX00413386,16,8.76245
JAX00413387,16,8.763494
JAX00066271,16,8.76879
JAX00413396,16,8.812353
JAX00413397,16,8.817403
JAX00066274,16,8.827755
JAX00066275,16,8.827817
UNC26307957,16,8.839267
JAX00413405,16,8.865204
JAX00066279,16,8.865663
JAX00413406,16,8.868373
JAX00066281,16,8.903559
JAX00413410,16,8.919208
JAX00413418,16,8.935525
JAX00066283,16,8.937382
JAX00413422,16,8.937837
JAX00413426,16,8.985468
JAX00413427,16,8.993511
JAX00413429,16,8.995139
JAX00413432,16,9.002162
JAX00413435,16,9.00438
JAX00066290,16,9.027412
JAX00208276,16,9.032237
UNC26310809,16,9.042534
JAX00413442,16,9.045094
JAX00413446,16,9.046077
JAX00413451,16,9.048917
JAX00066293,16,9.058494
JAX00413454,16,9.062809
JAX00413456,16,9.063457
JAX00413459,16,9.071879
JAX00413460,16,9.072891
JAX00413465,16,9.084648
JAX00413466,16,9.11829
UNC26312009,16,9.121148
JAX00413469,16,9.124824
JAX00066299,16,9.140918
backupJAX00413474,16,9.141889
JAX00413476,16,9.149401
JAX00413477,16,9.156343
JAX00413478,16,9.161359
UNC26312748,16,9.166247
JAX00413483,16,9.172286
JAX00413486,16,9.178286
JAX00066302,16,9.199794
JAX00413493,16,9.215892
UNC26313584,16,9.218242
JAX00413496,16,9.245059
JAX00413499,16,9.256012
JAX00066308,16,9.267853
JAX00413500,16,9.279388
JAX00066310,16,9.306861
JAX00066312,16,9.307416
JAX00413510,16,9.322156
JAX00413512,16,9.32703
JAX00413513,16,9.339249
UNC26315608,16,9.377663
JAX00413521,16,9.385055
JAX00413522,16,9.386219
JAX00413523,16,9.393517
JAX00413524,16,9.395657
JAX00413526,16,9.408828
UNC26316837,16,9.454055
JAX00413532,16,9.45999
JAX00413533,16,9.460574
UNC160021906,16,9.468254
JAX00413536,16,9.484124
JAX00413537,16,9.485634
JAX00066326,16,9.505624
UNC26317404,16,9.509003
JAX00066330,16,9.547276
JAX00066332,16,9.5798
JAX00413550,16,9.582812
UNC26318236,16,9.592024
JAX00413554,16,9.617264
JAX00413555,16,9.617341
JAX00413561,16,9.623813
JAX00413562,16,9.629878
JAX00413563,16,9.63025
JAX00413564,16,9.636424
JAX00066336,16,9.644179
JAX00066338,16,9.650394
UNC26318869,16,9.650696
JAX00066339,16,9.657605
JAX00413565,16,9.659528
JAX00413567,16,9.660981
JAX00413568,16,9.66181
JAX00413574,16,9.709815
JAX00413576,16,9.714598
JAX00413578,16,9.716969
JAX00413585,16,9.722737
JAX00413586,16,9.724485
JAX00066345,16,9.748757
JAX00208290,16,9.754437
JAX00413596,16,9.762933
JAX00413598,16,9.767534
JAX00413599,16,9.76769
JAX00413601,16,9.76935
JAX00413604,16,9.780971
JAX00413605,16,9.784759
JAX00413607,16,9.793612
UNC26321003,16,9.803783
JAX00413609,16,9.808869
JAX00413611,16,9.821448
JAX00413619,16,9.838349
UNC26322105,16,9.865474
JAX00413626,16,9.876427
JAX00413628,16,9.877548
JAX00413630,16,9.878471
JAX00066353,16,9.878804
JAX00066354,16,9.878845
JAX00413631,16,9.889364
JAX00413635,16,9.904034
JAX00208295,16,9.961617
JAX00413638,16,9.969538
UNC26323782,16,9.974949
JAX00066362,16,9.985997
JAX00413641,16,9.990673
backupJAX00413644,16,9.993503
JAX00208299,16,10.01398
JAX00066364,16,10.024871
JAX00413647,16,10.035852
JAX00413650,16,10.049497
JAX00066367,16,10.062579
JAX00066369,16,10.077052
UNC26325212,16,10.077327
JAX00066370,16,10.105438
JAX00413657,16,10.105832
UNC26325904,16,10.140282
JAX00413661,16,10.14051
JAX00413668,16,10.209576
JAX00066379,16,10.213434
UNC26326500,16,10.215537
JAX00413672,16,10.25143
UNC26326969,16,10.270311
JAX00413677,16,10.272635
JAX00066384,16,10.276575
JAX00413684,16,10.295755
JAX00413685,16,10.297784
JAX00066386,16,10.308185
UNC26327459,16,10.325824
JAX00066388,16,10.347548
JAX00413693,16,10.365731
JAX00413695,16,10.367256
JAX00066392,16,10.379871
JAX00413701,16,10.382529
JAX00066393,16,10.390796
JAX00413705,16,10.409681
JAX00208308,16,10.419152
JAX00208309,16,10.419453
JAX00066395,16,10.419929
JAX00413709,16,10.420363
JAX00413711,16,10.421605
JAX00413716,16,10.445156
JAX00413717,16,10.44571
JAX00413718,16,10.446974
JAX00413722,16,10.460583
JAX00413724,16,10.463209
JAX00413725,16,10.463714
JAX00066399,16,10.480366
JAX00208311,16,10.48911
JAX00413733,16,10.494756
JAX00413739,16,10.508201
JAX00413740,16,10.508569
JAX00413744,16,10.52464
JAX00413748,16,10.536222
JAX00413749,16,10.559723
UNC26330509,16,10.596376
JAX00413754,16,10.597831
JAX00208314,16,10.614757
JAX00413760,16,10.626539
JAX00413761,16,10.62756
JAX00413765,16,10.644259
JAX00413766,16,10.646782
JAX00413769,16,10.655835
JAX00066413,16,10.673724
JAX00066416,16,10.701008
JAX00066417,16,10.719807
JAX00413773,16,10.739257
backupUNC160290025,16,10.756275
JAX00413784,16,10.801405
JAX00413790,16,10.817821
JAX00413795,16,10.825478
JAX00066425,16,10.837229
UNC26332642,16,10.858283
JAX00413798,16,10.872478
JAX00413800,16,10.87272
JAX00413817,16,10.928199
JAX00413818,16,10.931071
JAX00413819,16,10.931268
JAX00066433,16,10.936271
JAX00413823,16,10.942986
JAX00413824,16,10.94569
JAX00413834,16,10.967651
JAX00066437,16,10.997517
JAX00413839,16,11.011322
JAX00413841,16,11.02647
UNC26335193,16,11.026845
JAX00413846,16,11.071416
JAX00413851,16,11.0778
JAX00066442,16,11.07806
JAX00413854,16,11.086166
UNC26336048,16,11.094829
JAX00413857,16,11.097241
JAX00413859,16,11.101474
JAX00066446,16,11.109991
JAX00066449,16,11.145934
JAX00413864,16,11.14876
JAX00413866,16,11.159956
JAX00413868,16,11.168177
UNC26336811,16,11.169292
JAX00413871,16,11.205876
JAX00066453,16,11.224902
JAX00066455,16,11.227857
UNC26337497,16,11.231833
JAX00413874,16,11.247781
JAX00413875,16,11.250864
JAX00066456,16,11.25108
UNC26338370,16,11.305792
JAX00413881,16,11.307395
JAX00413884,16,11.309974
JAX00413885,16,11.314401
JAX00413886,16,11.318482
JAX00066463,16,11.346896
UNC26339046,16,11.369089
JAX00208328,16,11.375325
JAX00413899,16,11.386614
backuprs4161828,16,11.420675
JAX00413909,16,11.428303
JAX00413910,16,11.430291
JAX00413912,16,11.441961
JAX00066471,16,11.460791
UNC26340963,16,11.503467
JAX00413924,16,11.512937
JAX00413927,16,11.52109
JAX00413932,16,11.557675
JAX00066479,16,11.560294
JAX00413936,16,11.563402
UNC26341978,16,11.57336
JAX00413939,16,11.581699
JAX00413945,16,11.603967
JAX00413947,16,11.604327
JAX00066483,16,11.615504
UNC26342950,16,11.659065
JAX00066487,16,11.665109
JAX00413963,16,11.688694
JAX00413964,16,11.688954
UNC26343566,16,11.707538
JAX00066491,16,11.712416
JAX00413968,16,11.712968
UNC26344177,16,11.745346
JAX00066495,16,11.790749
JAX00414003,16,11.820743
JAX00414005,16,11.821722
JAX00414006,16,11.822134
JAX00414011,16,11.824497
UNC26345580,16,11.834804
JAX00066498,16,11.837547
JAX00414014,16,11.838045
JAX00066500,16,11.840921
JAX00414018,16,11.855263
JAX00414021,16,11.859114
UNC26346172,16,11.87522
JAX00414024,16,11.880936
UNC26346453,16,11.891562
UNC26346683,16,11.907932
JAX00414026,16,11.913404
UNC26346811,16,11.92131
JAX00414029,16,11.931871
JAX00414030,16,11.93534
UNC26347458,16,11.963534
JAX00414037,16,11.968575
JAX00414040,16,11.974503
JAX00414041,16,11.975509
JAX00414043,16,11.97713
UNC26347609,16,11.979395
UNC26347686,16,11.988526
JAX00066511,16,11.991263
JAX00066512,16,11.991353
UNC26347792,16,12.001745
JAX00414046,16,12.009748
JAX00414048,16,12.010553
JAX00414049,16,12.012153
UNC26347989,16,12.017887
JAX00414053,16,12.028248
UNC26348092,16,12.030082
JAX00414059,16,12.046572
UNC26348432,16,12.050492
JAX00414061,16,12.054962
UNC26348545,16,12.056888
JAX00414065,16,12.057659
JAX00208338,16,12.060473
UNC26348697,16,12.067545
JAX00414067,16,12.070136
JAX00414069,16,12.071926
JAX00414074,16,12.078803
UNC26348988,16,12.084539
JAX00066521,16,12.089193
UNC26349094,16,12.092267
JAX00414076,16,12.106531
JAX00414083,16,12.110218
JAX00414084,16,12.110231
JAX00414085,16,12.110355
UNC26349513,16,12.125243
JAX00414086,16,12.128386
UNC26349705,16,12.137804
JAX00414094,16,12.152043
UNC26349935,16,12.153058
UNC26350016,16,12.159516
JAX00066525,16,12.167687
JAX00414100,16,12.178815
UNC26350242,16,12.179625
JAX00414101,16,12.186472
UNC26350444,16,12.192908
JAX00066527,16,12.201125
UNC26350620,16,12.209561
UNC26350745,16,12.220293
JAX00414115,16,12.22685
UNC26350917,16,12.231552
JAX00414118,16,12.243016
UNC26351132,16,12.244291
JAX00414120,16,12.247145
JAX00066531,16,12.248848
JAX00414123,16,12.251741
JAX00414126,16,12.259003
UNC26351418,16,12.26182
JAX00414128,16,12.263531
JAX00414132,16,12.272316
JAX00414133,16,12.272529
UNC26351578,16,12.275037
JAX00414135,16,12.276982
JAX00066534,16,12.295258
JAX00414138,16,12.295914
UNC26351929,16,12.298625
JAX00066535,16,12.305557
JAX00414145,16,12.324115
JAX00066537,16,12.356612
JAX00414147,16,12.357227
JAX00066538,16,12.357291
JAX00066539,16,12.365054
UNC26352385,16,12.368045
JAX00414150,16,12.368448
JAX00208349,16,12.4155
JAX00066543,16,12.427686
JAX00414158,16,12.427732
UNC26353565,16,12.434751
JAX00414160,16,12.435105
JAX00066545,16,12.435512
JAX00414162,16,12.43685
JAX00414166,16,12.450094
JAX00414168,16,12.455234
JAX00414170,16,12.461321
JAX00066547,16,12.472599
JAX00414174,16,12.486286
JAX00066549,16,12.490122
JAX00414179,16,12.491518
UNC26354416,16,12.491696
JAX00414184,16,12.495043
JAX00414185,16,12.498247
JAX00414189,16,12.525445
UNC26354962,16,12.528577
JAX00414190,16,12.564012
JAX00414193,16,12.571028
UNC26355607,16,12.574763
JAX00066556,16,12.584128
JAX00414197,16,12.588016
JAX00414198,16,12.59986
JAX00414207,16,12.630955
JAX00414208,16,12.632991
JAX00414215,16,12.641008
UNC26356252,16,12.642838
JAX00414217,16,12.644751
JAX00414218,16,12.645038
JAX00414221,16,12.645826
JAX00414223,16,12.653593
JAX00414229,16,12.670516
JAX00066562,16,12.676229
UNC26356738,16,12.676826
JAX00066563,16,12.677644
JAX00414233,16,12.692407
JAX00066566,16,12.706358
UNC26357517,16,12.72974
JAX00414240,16,12.740423
JAX00414243,16,12.765547
JAX00414245,16,12.767771
UNC26357744,16,12.768953
JAX00414246,16,12.771004
JAX00414248,16,12.795011
JAX00414250,16,12.798882
JAX00414254,16,12.812058
UNC26358395,16,12.835901
JAX00066573,16,12.836701
JAX00414257,16,12.846927
JAX00414267,16,12.865497
JAX00066576,16,12.865958
UNC26358969,16,12.876187
JAX00414271,16,12.882038
JAX00414274,16,12.886882
JAX00066580,16,12.887953
JAX00414275,16,12.888098
UNC160025765,16,12.900113
JAX00414283,16,12.923226
JAX00414284,16,12.923899
UNC26359848,16,12.927622
JAX00414289,16,12.95426
JAX00066584,16,12.95558
UNC26360344,16,12.967133
JAX00414294,16,13.016611
UNC26361093,16,13.017737
JAX00414296,16,13.018104
JAX00414297,16,13.020372
JAX00066589,16,13.025268
JAX00414300,16,13.026035
UNC26361457,16,13.045303
JAX00414310,16,13.077518
JAX00414316,16,13.099197
JAX00066594,16,13.109927
UNC26362308,16,13.12562
JAX00414319,16,13.130022
UNC26362551,16,13.148343
JAX00066601,16,13.186256
UNC26363229,16,13.20423
JAX00414334,16,13.21316
JAX00066605,16,13.223514
UNC26363819,16,13.243518
JAX00414338,16,13.259831
JAX00208367,16,13.263964
JAX00066606,16,13.264872
JAX00066608,16,13.275781
UNC26364589,16,13.322048
JAX00414351,16,13.326044
JAX00066612,16,13.326655
JAX00414358,16,13.331135
JAX00414363,16,13.3538
JAX00414364,16,13.35716
UNC26364949,16,13.364365
JAX00414375,16,13.391908
JAX00414377,16,13.398163
backupJAX00066615,16,13.399838
JAX00414383,16,13.423273
UNC26365660,16,13.438937
JAX00414387,16,13.454319
JAX00414391,16,13.466795
JAX00414392,16,13.466823
JAX00066624,16,13.493515
JAX00414406,16,13.510161
UNC26366803,16,13.520605
JAX00066627,16,13.531524
JAX00414412,16,13.545105
JAX00414415,16,13.555096
JAX00066632,16,13.593582
JAX00414418,16,13.593696
JAX00066633,16,13.629126
JAX00414426,16,13.636729
UNC26368582,16,13.639314
JAX00414433,16,13.660795
JAX00414434,16,13.663008
JAX00066636,16,13.665131
JAX00066637,16,13.665177
UNC26368926,16,13.67703
JAX00066639,16,13.691013
UNC26369362,16,13.724888
JAX00414442,16,13.724926
JAX00414443,16,13.725043
JAX00414444,16,13.725084
JAX00414447,16,13.728853
UNC26369631,16,13.746219
JAX00066645,16,13.779298
JAX00414450,16,13.785968
JAX00414453,16,13.799255
JAX00414454,16,13.812048
JAX00414458,16,13.829582
JAX00414459,16,13.834477
UNC26370422,16,13.835197
JAX00066649,16,13.838304
JAX00414465,16,13.84478
JAX00414466,16,13.845452
JAX00414468,16,13.862324
JAX00066653,16,13.863405
UNC26370780,16,13.875719
JAX00414473,16,13.893102
JAX00066655,16,13.903684
JAX00066656,16,13.903794
UNC26371086,16,13.915959
JAX00414475,16,13.919985
JAX00066657,16,13.931
UNC26371420,16,13.955306
JAX00066661,16,13.985122
UNC26371649,16,13.993229
JAX00414485,16,13.997256
JAX00414487,16,14.001281
