#
# nrow 13851
# ncol 3
marker,chromosome,bp
JAX00513971,3,4.80776
JAX00513982,3,4.834786
JAX00103877,3,4.906129
backupUNC030360676,3,4.906679
JAX00513999,3,5.015498
JAX00103885,3,5.036911
JAX00103887,3,5.078486
JAX00514004,3,5.079169
JAX00514010,3,5.10114
JAX00514013,3,5.121298
JAX00103895,3,5.164375
JAX00514024,3,5.188095
JAX00103897,3,5.195242
JAX00514025,3,5.202966
JAX00514029,3,5.209159
JAX00103899,3,5.22686
JAX00514031,3,5.230858
JAX00514037,3,5.257862
JAX00514039,3,5.262703
JAX00514040,3,5.269561
JAX00103904,3,5.279692
JAX00514046,3,5.288546
JAX00514051,3,5.328078
JAX00514055,3,5.33773
JAX00514056,3,5.339848
JAX00103908,3,5.356698
JAX00103910,3,5.357486
JAX00514061,3,5.366301
JAX00514062,3,5.366409
JAX00103913,3,5.38168
JAX00514068,3,5.398596
JAX00514069,3,5.402145
JAX00514082,3,5.418512
JAX00103914,3,5.429339
JAX00514086,3,5.467601
JAX00514087,3,5.467623
UNC4634172,3,5.467838
JAX00514089,3,5.481623
backupJAX00103920,3,5.514696
JAX00514094,3,5.533049
JAX00103921,3,5.534711
JAX00103922,3,5.53479
JAX00103924,3,5.567915
JAX00514101,3,5.569665
JAX00103925,3,5.572503
UNC4635980,3,5.594139
JAX00514104,3,5.600965
JAX00103931,3,5.630504
JAX00514119,3,5.720606
JAX00103941,3,5.782366
JAX00514125,3,5.793745
JAX00514126,3,5.79415
JAX00514127,3,5.794634
JAX00103943,3,5.796694
UNC4638369,3,5.814214
JAX00219143,3,5.818648
JAX00103944,3,5.82439
JAX00103946,3,5.840211
JAX00103949,3,5.879218
JAX00103952,3,5.921871
JAX00514146,3,5.938191
JAX00514149,3,5.939707
JAX00514152,3,5.9553
JAX00103954,3,5.963116
JAX00514157,3,5.965769
JAX00514159,3,6.008035
JAX00514161,3,6.019069
JAX00514163,3,6.019854
JAX00514164,3,6.01992
JAX00103962,3,6.083865
JAX00103963,3,6.08397
JAX00103964,3,6.089644
JAX00103965,3,6.106178
JAX00514179,3,6.166733
JAX00514181,3,6.182052
JAX00514186,3,6.216545
JAX00514190,3,6.224015
JAX00103975,3,6.233311
JAX00103976,3,6.255669
UNC4642719,3,6.274425
JAX00514195,3,6.281774
JAX00103978,3,6.285268
JAX00514199,3,6.2912
JAX00514201,3,6.292253
JAX00514203,3,6.292445
JAX00514205,3,6.316903
JAX00103985,3,6.362779
JAX00514210,3,6.396617
JAX00103987,3,6.409981
JAX00514220,3,6.414257
backupUNC030749226,3,6.430542
UNC4644108,3,6.442452
JAX00103995,3,6.505516
JAX00103996,3,6.508179
JAX00514230,3,6.508521
JAX00514232,3,6.519907
JAX00514234,3,6.521067
JAX00103997,3,6.521621
JAX00514239,3,6.591285
JAX00514240,3,6.591637
JAX00514241,3,6.591833
JAX00514245,3,6.611183
JAX00104006,3,6.653522
JAX00514253,3,6.65357
JAX00514254,3,6.673853
JAX00514257,3,6.674689
JAX00514259,3,6.683575
UNC4645929,3,6.693524
JAX00104009,3,6.693611
JAX00104011,3,6.720435
backupUNC030749504,3,6.72155
UNC4646360,3,6.756874
JAX00104014,3,6.774612
JAX00104015,3,6.774673
JAX00104016,3,6.791038
JAX00104017,3,6.796552
JAX00219161,3,6.796987
JAX00514276,3,6.859137
JAX00514277,3,6.859675
JAX00104022,3,6.875075
JAX00514283,3,6.883741
JAX00104025,3,6.907172
JAX00514285,3,6.92166
JAX00514291,3,6.958297
JAX00514298,3,6.997016
JAX00514299,3,7.015646
JAX00514301,3,7.018322
UNC4648546,3,7.026024
JAX00514304,3,7.032864
JAX00104034,3,7.03536
JAX00514305,3,7.035396
JAX00514306,3,7.035692
JAX00104036,3,7.048328
JAX00514313,3,7.105553
JAX00104040,3,7.111097
JAX00104041,3,7.113868
JAX00219169,3,7.121363
JAX00219170,3,7.121477
JAX00104044,3,7.167554
UNC4650209,3,7.169064
JAX00104046,3,7.176956
JAX00104047,3,7.177081
UNC030749946,3,7.18445
JAX00104051,3,7.241031
JAX00514326,3,7.241441
JAX00514328,3,7.24518
JAX00219173,3,7.264125
JAX00514331,3,7.284716
JAX00514333,3,7.301279
UNC4652791,3,7.383666
JAX00514341,3,7.384249
JAX00514344,3,7.387452
JAX00514347,3,7.393261
JAX00514350,3,7.403268
JAX00514357,3,7.434958
JAX00104067,3,7.468198
backupUNC030364690,3,7.484773
JAX00514370,3,7.514875
JAX00514373,3,7.516496
JAX00104071,3,7.522214
UNC4655184,3,7.524526
JAX00104072,3,7.530827
JAX00514376,3,7.539773
JAX00104075,3,7.553
JAX00514377,3,7.553126
JAX00514378,3,7.553164
JAX00514382,3,7.571387
JAX00514383,3,7.572141
JAX00514387,3,7.574953
JAX00514399,3,7.612415
JAX00104077,3,7.614643
UNC4656683,3,7.61696
JAX00514402,3,7.618664
JAX00104079,3,7.630063
JAX00514407,3,7.673287
JAX00514412,3,7.680041
JAX00514416,3,7.698639
JAX00104087,3,7.723294
JAX00514419,3,7.75872
JAX00514420,3,7.758748
JAX00514422,3,7.767213
UNC030365730,3,7.787192
JAX00104092,3,7.798212
JAX00104093,3,7.800662
JAX00219181,3,7.8093
JAX00104096,3,7.839104
UNC4660281,3,7.864704
JAX00104098,3,7.873707
JAX00514442,3,7.874206
JAX00104100,3,7.908291
JAX00514462,3,7.982914
JAX00514463,3,7.985711
JAX00514465,3,7.98627
JAX00514468,3,8.014511
JAX00514474,3,8.048698
JAX00514477,3,8.067369
JAX00514478,3,8.06869
JAX00104113,3,8.074632
JAX00514480,3,8.095174
JAX00514481,3,8.099932
JAX00104116,3,8.111619
JAX00514485,3,8.147595
JAX00104120,3,8.162563
JAX00104122,3,8.202085
JAX00219191,3,8.21521
UNC4666739,3,8.241121
JAX00514500,3,8.268537
JAX00514502,3,8.268639
JAX00514503,3,8.268812
JAX00104129,3,8.287472
JAX00219192,3,8.291066
JAX00219193,3,8.291141
JAX00514510,3,8.29474
UNC4668704,3,8.356933
JAX00104137,3,8.433613
JAX00514523,3,8.440365
JAX00514524,3,8.512887
JAX00514525,3,8.513925
JAX00104145,3,8.517289
JAX00219200,3,8.517593
JAX00219202,3,8.543705
JAX00514535,3,8.555142
JAX00514536,3,8.555163
JAX00514537,3,8.555203
JAX00514542,3,8.55653
JAX00514543,3,8.556562
JAX00514551,3,8.617805
JAX00514552,3,8.624977
JAX00514556,3,8.628225
JAX00514564,3,8.64525
JAX00104157,3,8.695126
JAX00104158,3,8.699946
JAX00514572,3,8.751585
UNC4673471,3,8.754874
JAX00104162,3,8.755053
JAX00514583,3,8.769693
JAX00514587,3,8.771566
JAX00219207,3,8.806352
JAX00104171,3,8.875136
JAX00514591,3,8.885508
JAX00514592,3,8.88606
JAX00514593,3,8.886548
JAX00514601,3,8.901184
backupUNC030367437,3,8.98154
UNC4677137,3,8.990966
UNC4677318,3,9.001679
UNC4677341,3,9.004338
JAX00104181,3,9.008776
UNC4677458,3,9.009989
UNC4677511,3,9.015237
UNC4677590,3,9.019372
UNC4677651,3,9.022863
UNC4677705,3,9.027165
JAX00514626,3,9.029242
UNC4677842,3,9.032371
JAX00104184,3,9.035787
UNC4677914,3,9.036168
UNC4678032,3,9.04736
UNC4678067,3,9.051488
UNC4678139,3,9.05603
UNC4678208,3,9.06034
UNC4678247,3,9.064555
UNC4678300,3,9.069322
JAX00514632,3,9.071139
UNC4678367,3,9.073838
UNC4678381,3,9.078317
UNC4678429,3,9.082402
UNC4678516,3,9.087117
UNC4678558,3,9.090464
JAX00219213,3,9.104796
JAX00514636,3,9.113803
JAX00514637,3,9.114091
JAX00514640,3,9.138439
UNC4679567,3,9.168982
JAX00219215,3,9.183425
JAX00514652,3,9.219048
JAX00514657,3,9.243419
JAX00514660,3,9.245974
JAX00514662,3,9.258869
UNC4680711,3,9.273857
JAX00104201,3,9.278518
JAX00514668,3,9.27906
UNC030368092,3,9.291006
JAX00514673,3,9.30335
JAX00514674,3,9.303388
JAX00514675,3,9.317321
JAX00104203,3,9.320102
JAX00104206,3,9.360776
JAX00104207,3,9.36323
JAX00104209,3,9.398081
JAX00514686,3,9.413743
JAX00104214,3,9.439202
JAX00189113,3,9.452891
JAX00514696,3,9.466098
JAX00514698,3,9.47381
JAX00514701,3,9.478377
JAX00514702,3,9.479741
JAX00514703,3,9.482696
JAX00514706,3,9.491645
JAX00514710,3,9.508829
JAX00104218,3,9.524978
UNC4683846,3,9.527564
JAX00104221,3,9.542893
JAX00514712,3,9.548
JAX00104222,3,9.552374
JAX00514713,3,9.552523
JAX00219226,3,9.552756
JAX00514714,3,9.552929
JAX00514715,3,9.553303
JAX00104223,3,9.55655
JAX00514719,3,9.565087
JAX00514720,3,9.566825
JAX00514725,3,9.581779
backupUNC030001590,3,9.616789
UNC4685330,3,9.619325
JAX00514739,3,9.62064
JAX00514741,3,9.623494
JAX00514743,3,9.623971
JAX00514744,3,9.624029
JAX00514746,3,9.632854
JAX00514747,3,9.667715
JAX00514748,3,9.67336
JAX00514749,3,9.674185
JAX00514752,3,9.691217
JAX00219230,3,9.726914
JAX00514759,3,9.72774
JAX00514770,3,9.756695
JAX00104238,3,9.764222
JAX00514775,3,9.779471
UNC4688515,3,9.829303
JAX00514789,3,9.862828
JAX00219234,3,9.894521
JAX00514803,3,9.903852
JAX00514807,3,9.911948
JAX00104248,3,9.912297
UNC4690058,3,9.916145
JAX00514812,3,9.923641
JAX00104252,3,9.960533
JAX00514816,3,9.983782
JAX00514823,3,10.006549
JAX00514824,3,10.010754
JAX00104257,3,10.018494
JAX00104258,3,10.018673
JAX00219238,3,10.056952
JAX00219240,3,10.060155
JAX00104265,3,10.128273
JAX00514837,3,10.146263
JAX00104267,3,10.158475
JAX00514840,3,10.180239
JAX00514844,3,10.191156
JAX00514845,3,10.194491
JAX00514846,3,10.194523
JAX00514847,3,10.195184
JAX00514848,3,10.195516
JAX00104270,3,10.197023
JAX00514851,3,10.197381
JAX00514854,3,10.205771
JAX00219243,3,10.214378
JAX00104273,3,10.231499
JAX00514861,3,10.275558
JAX00104275,3,10.276082
JAX00219244,3,10.277853
JAX00219245,3,10.277866
JAX00104278,3,10.312261
JAX00514866,3,10.312405
JAX00514868,3,10.313437
UNC4696231,3,10.317964
JAX00514877,3,10.332859
JAX00514878,3,10.332919
JAX00104281,3,10.356994
JAX00514886,3,10.374725
JAX00514888,3,10.386127
JAX00514891,3,10.391531
JAX00514893,3,10.392434
JAX00514896,3,10.392813
JAX00514897,3,10.393145
JAX00514898,3,10.393312
UNC4698087,3,10.420424
JAX00104287,3,10.426324
JAX00219250,3,10.42999
JAX00219252,3,10.430155
JAX00514909,3,10.470925
JAX00514915,3,10.475048
JAX00514920,3,10.525077
UNC4699967,3,10.544766
JAX00514922,3,10.56198
JAX00514926,3,10.576755
JAX00104302,3,10.634876
JAX00514928,3,10.636793
JAX00104304,3,10.647181
JAX00514933,3,10.660155
JAX00514934,3,10.660182
JAX00219255,3,10.673537
JAX00104305,3,10.688021
JAX00514937,3,10.69359
JAX00514941,3,10.696687
JAX00104308,3,10.700543
JAX00514943,3,10.701173
JAX00104309,3,10.717095
UNC030330798,3,10.755757
JAX00514954,3,10.798531
JAX00219260,3,10.821413
JAX00514958,3,10.833855
JAX00514961,3,10.863758
JAX00514962,3,10.864363
JAX00514965,3,10.887647
JAX00514966,3,10.888331
JAX00514970,3,10.95623
JAX00514971,3,10.959091
UNC4705912,3,10.989928
JAX00514975,3,10.998245
JAX00219265,3,11.035847
JAX00104333,3,11.038107
JAX00104336,3,11.074513
JAX00514985,3,11.075081
backupUNC030002827,3,11.119314
JAX00104339,3,11.120253
JAX00219269,3,11.160023
JAX00104343,3,11.166986
JAX00514992,3,11.172108
JAX00514993,3,11.172404
UNC4707997,3,11.180957
JAX00514997,3,11.199818
JAX00104345,3,11.200158
JAX00515001,3,11.231387
JAX00515004,3,11.241811
JAX00104352,3,11.281157
JAX00515013,3,11.30076
JAX00515014,3,11.301057
UNC4709474,3,11.310672
JAX00104357,3,11.356913
JAX00104362,3,11.424121
JAX00515031,3,11.459595
JAX00515033,3,11.475935
JAX00515036,3,11.500779
JAX00104372,3,11.542671
JAX00104373,3,11.56238
JAX00219280,3,11.579177
JAX00515045,3,11.603271
JAX00515052,3,11.640951
JAX00104382,3,11.671699
UNC4713468,3,11.686407
JAX00515066,3,11.74102
JAX00515068,3,11.751786
JAX00104388,3,11.760446
JAX00104389,3,11.785054
UNC4714786,3,11.813816
JAX00219284,3,11.819534
JAX00515081,3,11.823164
JAX00515083,3,11.824234
JAX00104392,3,11.824294
JAX00515085,3,11.842859
JAX00515087,3,11.888763
JAX00104397,3,11.893187
JAX00515088,3,11.893359
JAX00515090,3,11.897036
JAX00515091,3,11.89809
JAX00515092,3,11.898182
JAX00104405,3,11.995285
JAX00515101,3,11.995394
JAX00104408,3,12.018286
JAX00104409,3,12.041129
JAX00515107,3,12.042678
JAX00515109,3,12.076357
UNC4718302,3,12.07786
JAX00515111,3,12.078228
JAX00515112,3,12.078829
JAX00515113,3,12.081751
JAX00104413,3,12.100196
JAX00515126,3,12.141882
UNC4719590,3,12.1487
JAX00219290,3,12.172693
JAX00219291,3,12.172755
JAX00515130,3,12.180123
JAX00104421,3,12.197483
JAX00515135,3,12.214479
JAX00515139,3,12.219662
backupJAX00515140,3,12.229171
JAX00515142,3,12.237025
JAX00515146,3,12.262911
JAX00515147,3,12.263143
JAX00515148,3,12.28464
JAX00515151,3,12.287979
JAX00104425,3,12.288229
JAX00104427,3,12.294488
JAX00189120,3,12.347429
JAX00104433,3,12.350516
JAX00515159,3,12.394764
JAX00515160,3,12.39529
JAX00104435,3,12.398049
JAX00515164,3,12.398615
JAX00515165,3,12.398977
JAX00104436,3,12.399811
JAX00104438,3,12.432927
JAX00104439,3,12.433968
JAX00219300,3,12.453264
JAX00104441,3,12.483457
JAX00515169,3,12.487737
JAX00104442,3,12.488277
UNC4723817,3,12.490334
JAX00515172,3,12.49215
backuprs51224163,3,12.49988
JAX00515180,3,12.559576
UNC4725879,3,12.59997
JAX00104452,3,12.632916
UNC030008092,3,12.638885
JAX00515183,3,12.641523
JAX00515188,3,12.655904
JAX00515192,3,12.656729
JAX00515197,3,12.66251
JAX00104455,3,12.676549
JAX00104464,3,12.781208
JAX00515213,3,12.786969
JAX00515217,3,12.795568
UNC4729633,3,12.829848
JAX00104469,3,12.83594
JAX00515222,3,12.840624
JAX00515225,3,12.887917
JAX00515230,3,12.889922
JAX00515231,3,12.894724
JAX00515233,3,12.895834
JAX00515234,3,12.895885
JAX00515239,3,12.927746
JAX00104477,3,12.945997
JAX00515243,3,12.955826
JAX00515245,3,12.999527
JAX00104481,3,13.006836
JAX00219311,3,13.072336
JAX00515253,3,13.078102
JAX00515254,3,13.078992
JAX00104488,3,13.097964
JAX00515269,3,13.15411
JAX00104494,3,13.182048
JAX00104498,3,13.218629
JAX00515274,3,13.218752
UNC4736200,3,13.229322
JAX00219319,3,13.312026
JAX00104508,3,13.362019
JAX00515297,3,13.380709
UNC4738562,3,13.401868
JAX00515304,3,13.434307
UNC4739367,3,13.457668
JAX00219323,3,13.467982
JAX00104517,3,13.483012
JAX00515318,3,13.552583
JAX00515322,3,13.56666
backupJAX00515325,3,13.57678
JAX00515326,3,13.598176
JAX00515336,3,13.626036
JAX00515342,3,13.708786
JAX00515345,3,13.717823
JAX00515347,3,13.722302
UNC4743317,3,13.724559
JAX00515349,3,13.726341
JAX00515350,3,13.73206
JAX00104535,3,13.734527
JAX00515367,3,13.759649
JAX00515369,3,13.766597
JAX00104538,3,13.776875
JAX00515370,3,13.780775
backupJAX00104542,3,13.839171
UNC4745184,3,13.839465
JAX00515378,3,13.84641
JAX00104544,3,13.851263
JAX00515390,3,13.914703
JAX00515392,3,13.921026
UNC4746232,3,13.940116
JAX00104551,3,13.945749
JAX00219336,3,13.947255
JAX00104553,3,13.947537
JAX00515397,3,14.004458
JAX00515400,3,14.048344
JAX00104557,3,14.04848
JAX00515402,3,14.048741
JAX00515403,3,14.05157
JAX00515404,3,14.051981
UNC4747642,3,14.069916
JAX00515414,3,14.133028
JAX00104571,3,14.220669
UNC4750221,3,14.224477
JAX00219344,3,14.264499
JAX00515434,3,14.316099
JAX00104579,3,14.318162
JAX00515436,3,14.318732
UNC4752283,3,14.36517
JAX00104582,3,14.37812
JAX00515449,3,14.493649
JAX00515450,3,14.495204
JAX00515453,3,14.523993
UNC4753984,3,14.527026
JAX00104595,3,14.539871
JAX00104597,3,14.549517
JAX00515464,3,14.560383
UNC030371176,3,14.569143
JAX00104601,3,14.602123
JAX00515471,3,14.625442
JAX00515472,3,14.62682
JAX00515476,3,14.647914
JAX00104610,3,14.736706
JAX00104613,3,14.758937
JAX00515489,3,14.804702
JAX00104615,3,14.807268
JAX00515492,3,14.819189
JAX00515493,3,14.819202
JAX00515495,3,14.820668
JAX00515496,3,14.820685
JAX00515499,3,14.829975
JAX00515501,3,14.838849
JAX00104617,3,14.841429
JAX00515507,3,14.865858
JAX00515509,3,14.868564
JAX00104620,3,14.869348
UNC4758873,3,14.869502
JAX00515513,3,14.876548
JAX00515515,3,14.879132
JAX00515516,3,14.879258
JAX00515520,3,14.892055
JAX00515521,3,14.89211
JAX00515531,3,14.943538
JAX00515534,3,14.971898
JAX00515539,3,14.978961
UNC4760807,3,14.989633
JAX00104630,3,15.011873
UNC030810390,3,15.020063
JAX00104631,3,15.02194
JAX00515550,3,15.071777
JAX00104636,3,15.09128
JAX00104637,3,15.103244
UNC4762747,3,15.117705
JAX00515566,3,15.134825
JAX00515567,3,15.136701
JAX00515568,3,15.143179
JAX00515569,3,15.144065
JAX00515571,3,15.148001
JAX00515572,3,15.148341
JAX00104643,3,15.172542
JAX00219361,3,15.185704
UNC4764228,3,15.208022
JAX00515579,3,15.219659
JAX00515584,3,15.23747
JAX00515585,3,15.237977
JAX00515586,3,15.24371
JAX00104647,3,15.245611
JAX00104648,3,15.261637
JAX00515591,3,15.262028
JAX00104651,3,15.283227
JAX00104653,3,15.318017
UNC4767416,3,15.541017
UNC4768063,3,15.673164
backupUNC030374091,3,15.767654
JAX00515642,3,15.842471
UNC4769155,3,15.842672
JAX00515655,3,15.90661
UNC4770791,3,15.969258
JAX00104698,3,16.005883
UNC4771696,3,16.024231
JAX00515674,3,16.026372
JAX00515676,3,16.030609
JAX00104702,3,16.050749
JAX00219369,3,16.062638
UNC4772859,3,16.075307
JAX00515688,3,16.120182
UNC4773366,3,16.122221
JAX00104709,3,16.126882
JAX00104710,3,16.152275
JAX00104712,3,16.160658
JAX00515694,3,16.166409
backupUNC030376140,3,16.167187
JAX00515695,3,16.193429
JAX00515696,3,16.193707
JAX00515703,3,16.226196
JAX00104717,3,16.231132
UNC4774617,3,16.258852
JAX00515708,3,16.27913
JAX00515709,3,16.27917
JAX00104726,3,16.382233
JAX00515720,3,16.382307
JAX00515721,3,16.382501
JAX00515723,3,16.390179
JAX00515724,3,16.390965
JAX00104733,3,16.45492
JAX00515727,3,16.461693
UNC4777529,3,16.49636
JAX00104736,3,16.505704
JAX00515735,3,16.512889
JAX00104739,3,16.518101
JAX00515737,3,16.550406
JAX00104741,3,16.567364
JAX00515740,3,16.602075
JAX00515745,3,16.604667
JAX00104745,3,16.618354
JAX00515747,3,16.628305
JAX00515752,3,16.632787
JAX00515755,3,16.634988
backupUNC030014678,3,16.652805
UNC4779632,3,16.671184
JAX00104749,3,16.687034
UNC4779892,3,16.702933
JAX00515759,3,16.703529
JAX00515761,3,16.716222
JAX00515764,3,16.724822
JAX00104755,3,16.75956
JAX00219385,3,16.766035
UNC4780744,3,16.792258
JAX00515772,3,16.793286
JAX00219386,3,16.793741
JAX00104758,3,16.806899
JAX00104759,3,16.80699
JAX00104760,3,16.819051
UNC4781143,3,16.840862
JAX00104762,3,16.846175
UNC4781796,3,16.905275
UNC030015269,3,16.906652
JAX00104770,3,16.963539
UNC4782434,3,16.964397
JAX00515787,3,16.970854
JAX00515788,3,16.970923
JAX00104771,3,16.978525
JAX00515792,3,16.984176
JAX00515794,3,16.988621
JAX00515795,3,16.988911
JAX00104778,3,17.060878
UNC4784019,3,17.110601
JAX00515810,3,17.119395
JAX00104782,3,17.120285
UNC4784255,3,17.130305
JAX00104783,3,17.132136
JAX00219398,3,17.159163
JAX00515812,3,17.169581
JAX00515813,3,17.171034
JAX00104787,3,17.171994
UNC4785153,3,17.191085
JAX00104790,3,17.219054
JAX00515820,3,17.227846
JAX00104792,3,17.245153
JAX00515823,3,17.245915
JAX00515824,3,17.253245
JAX00515825,3,17.253382
UNC4785767,3,17.255946
UNC4786302,3,17.294202
JAX00104795,3,17.294406
JAX00104799,3,17.339898
UNC4787052,3,17.364095
JAX00104800,3,17.364513
JAX00219402,3,17.369128
JAX00515839,3,17.374943
JAX00104803,3,17.390543
JAX00515849,3,17.439939
JAX00104806,3,17.440234
UNC4788455,3,17.463072
JAX00104809,3,17.468643
UNC4788780,3,17.493521
JAX00219408,3,17.534283
JAX00104814,3,17.53554
JAX00219410,3,17.547216
JAX00104818,3,17.623213
JAX00104819,3,17.623241
JAX00515880,3,17.637001
UNC4790705,3,17.675177
UNC4791105,3,17.731042
JAX00104827,3,17.74262
JAX00515890,3,17.748271
JAX00104831,3,17.786724
JAX00515897,3,17.79499
JAX00515898,3,17.796125
JAX00104833,3,17.796473
UNC4792617,3,17.84191
JAX00515909,3,17.888196
JAX00515910,3,17.888762
UNC4793161,3,17.911623
backupUNC030831745,3,17.942937
JAX00104844,3,17.949598
UNC4793677,3,17.958158
JAX00515916,3,18.003447
UNC4794268,3,18.00759
JAX00104848,3,18.011259
JAX00515923,3,18.018063
JAX00104850,3,18.045867
JAX00104855,3,18.104106
JAX00104857,3,18.12685
UNC4795850,3,18.127425
JAX00219417,3,18.134553
JAX00104858,3,18.137731
JAX00104859,3,18.155407
JAX00515944,3,18.200549
UNC4796342,3,18.201768
UNC4796625,3,18.240134
JAX00515945,3,18.269543
JAX00515947,3,18.271482
JAX00104868,3,18.272023
JAX00515955,3,18.278935
JAX00104869,3,18.279377
JAX00104873,3,18.329338
JAX00515961,3,18.352982
JAX00515962,3,18.353684
JAX00515963,3,18.354176
JAX00104876,3,18.371268
JAX00515966,3,18.371302
JAX00515967,3,18.371316
JAX00515968,3,18.372495
UNC4798248,3,18.376376
JAX00515974,3,18.378153
JAX00515975,3,18.378262
JAX00515981,3,18.3795
JAX00104877,3,18.401965
JAX00104878,3,18.402009
UNC4799475,3,18.429609
JAX00515988,3,18.478674
JAX00515994,3,18.51608
JAX00516001,3,18.525437
JAX00104886,3,18.527185
JAX00516006,3,18.530762
JAX00516010,3,18.5349
JAX00104887,3,18.537471
UNC4801130,3,18.539213
backupUNC030572221,3,18.549849
JAX00516017,3,18.572837
JAX00516019,3,18.585437
JAX00516020,3,18.585877
UNC4802022,3,18.597627
JAX00516021,3,18.600843
JAX00516023,3,18.607765
JAX00516024,3,18.608029
JAX00516025,3,18.608202
JAX00516030,3,18.609118
JAX00516031,3,18.610067
JAX00516032,3,18.614044
JAX00104895,3,18.632021
JAX00516034,3,18.63301
UNC4802786,3,18.646841
JAX00516039,3,18.650962
JAX00104899,3,18.690304
JAX00516045,3,18.699195
JAX00516046,3,18.702962
JAX00516047,3,18.703788
JAX00516053,3,18.726249
JAX00516054,3,18.726573
UNC4803978,3,18.72983
JAX00104905,3,18.768279
UNC4804782,3,18.78115
JAX00516064,3,18.82862
JAX00516074,3,18.845891
JAX00104911,3,18.848573
UNC4805771,3,18.85339
JAX00104915,3,18.907209
JAX00516077,3,18.912002
JAX00516078,3,18.913212
JAX00516079,3,18.915661
UNC4806755,3,18.927446
JAX00516084,3,18.934043
JAX00219434,3,18.934579
JAX00104919,3,18.948015
JAX00516086,3,18.993305
JAX00516092,3,19.002084
JAX00516095,3,19.00572
JAX00104923,3,19.005963
JAX00516096,3,19.006014
JAX00104924,3,19.027486
JAX00516099,3,19.031258
JAX00516100,3,19.031319
JAX00516101,3,19.031409
JAX00516103,3,19.031838
JAX00219438,3,19.058079
JAX00104929,3,19.095009
JAX00516109,3,19.097839
JAX00516111,3,19.100122
JAX00516113,3,19.101103
JAX00104930,3,19.103447
JAX00516120,3,19.106847
JAX00104931,3,19.111071
JAX00516123,3,19.116041
JAX00516127,3,19.136081
UNC4809586,3,19.139884
JAX00516130,3,19.157093
JAX00104936,3,19.171918
JAX00104937,3,19.198078
UNC4810336,3,19.200441
JAX00104938,3,19.212781
JAX00219443,3,19.218877
UNC4811132,3,19.244397
JAX00104942,3,19.249465
JAX00516143,3,19.281786
JAX00516144,3,19.282735
JAX00516145,3,19.282896
JAX00516146,3,19.283193
JAX00219448,3,19.329564
JAX00516156,3,19.358375
JAX00104950,3,19.359872
JAX00104951,3,19.379869
UNC4813186,3,19.386223
JAX00516161,3,19.394872
JAX00516162,3,19.395173
JAX00104952,3,19.395216
JAX00516168,3,19.397728
UNC4813610,3,19.409623
JAX00516187,3,19.44812
JAX00104955,3,19.454651
JAX00516190,3,19.455337
UNC4814654,3,19.467863
JAX00516192,3,19.473725
JAX00516197,3,19.487189
JAX00516199,3,19.510391
JAX00516201,3,19.522493
JAX00219452,3,19.523487
JAX00104963,3,19.531481
JAX00516211,3,19.558098
JAX00104964,3,19.560349
JAX00516212,3,19.561266
backupUNC030018403,3,19.566574
JAX00516215,3,19.57023
JAX00516216,3,19.570358
JAX00516217,3,19.576394
JAX00516218,3,19.576418
UNC4816431,3,19.57663
JAX00516224,3,19.581392
UNC4816788,3,19.59671
JAX00516226,3,19.604675
JAX00104970,3,19.645943
JAX00104971,3,19.646152
