#
# nrow 9341
# ncol 3
marker,chromosome,bp
JAX00392783,15,7.580505
backupUNC150422514,15,7.605929
UNC24992886,15,7.615909
JAX00392795,15,7.620194
JAX00392799,15,7.624422
JAX00392802,15,7.647783
JAX00392804,15,7.668265
JAX00392807,15,7.672267
JAX00392809,15,7.672455
JAX00058684,15,7.700947
UNC24993874,15,7.703459
JAX00392812,15,7.713678
JAX00058687,15,7.735801
JAX00058688,15,7.739039
JAX00058689,15,7.773941
UNC24994731,15,7.774712
JAX00392819,15,7.789909
JAX00392831,15,7.839715
JAX00392832,15,7.840386
JAX00392836,15,7.856426
JAX00058695,15,7.856884
JAX00392841,15,7.881407
UNC24995941,15,7.905508
JAX00058703,15,7.94328
JAX00392851,15,7.957658
JAX00392852,15,7.965954
JAX00392853,15,7.970342
JAX00058704,15,7.975438
JAX00058706,15,7.986438
JAX00392856,15,8.000262
JAX00392860,15,8.013678
UNC24997296,15,8.033523
JAX00058708,15,8.040812
JAX00058710,15,8.043533
JAX00392866,15,8.048481
JAX00058713,15,8.082871
JAX00058715,15,8.106607
JAX00058718,15,8.137477
JAX00392888,15,8.16163
JAX00058723,15,8.2218
JAX00058725,15,8.257486
JAX00058727,15,8.260893
JAX00392898,15,8.276717
UNC25000178,15,8.296509
JAX00392900,15,8.310067
JAX00058731,15,8.334248
JAX00058734,15,8.379562
JAX00058735,15,8.380067
UNC25000802,15,8.39228
JAX00392912,15,8.430346
JAX00058740,15,8.462599
JAX00058741,15,8.462687
JAX00392916,15,8.497464
JAX00058743,15,8.503244
UNC25002134,15,8.504374
JAX00392921,15,8.543927
UNC25003084,15,8.579319
JAX00392925,15,8.593439
JAX00058752,15,8.605918
JAX00058753,15,8.605965
JAX00392928,15,8.6163
JAX00392931,15,8.635794
JAX00392935,15,8.678548
JAX00392939,15,8.694324
JAX00058759,15,8.702528
JAX00058760,15,8.712836
JAX00392941,15,8.73901
JAX00058762,15,8.744009
JAX00058763,15,8.74409
JAX00392945,15,8.776229
UNC25005570,15,8.781599
JAX00392949,15,8.807727
JAX00058767,15,8.822923
JAX00392951,15,8.830413
JAX00392952,15,8.83433
UNC25006691,15,8.879676
JAX00058774,15,8.900855
JAX00058775,15,8.921678
JAX00392963,15,8.923724
UNC25007579,15,8.94138
JAX00392971,15,8.944662
JAX00392973,15,8.945782
JAX00392976,15,8.995885
JAX00058782,15,9.017178
JAX00392979,15,9.04222
JAX00058784,15,9.042478
JAX00058785,15,9.045491
JAX00058786,15,9.050692
JAX00392986,15,9.094781
JAX00392991,15,9.109142
JAX00392992,15,9.126225
JAX00392995,15,9.131913
JAX00393000,15,9.135402
UNC150323622,15,9.165066
JAX00058794,15,9.184024
JAX00058795,15,9.185091
JAX00058796,15,9.186249
UNC25009996,15,9.189702
JAX00393005,15,9.236854
JAX00393012,15,9.294237
JAX00058804,15,9.296659
JAX00393014,15,9.297249
JAX00393019,15,9.341645
JAX00058807,15,9.341912
UNC25010840,15,9.354115
JAX00393020,15,9.362143
JAX00393022,15,9.381838
JAX00393025,15,9.39001
JAX00393026,15,9.393335
JAX00058812,15,9.396567
JAX00393028,15,9.420257
UNC25011651,15,9.435228
JAX00393034,15,9.461766
JAX00393035,15,9.462478
JAX00393039,15,9.486628
JAX00393040,15,9.494555
JAX00058821,15,9.51487
JAX00393044,15,9.522803
JAX00058823,15,9.526667
JAX00206284,15,9.53262
JAX00393048,15,9.539514
JAX00393049,15,9.541264
JAX00393052,15,9.542261
UNC25012535,15,9.555798
JAX00393055,15,9.563194
JAX00058825,15,9.563945
JAX00393056,15,9.566442
JAX00393060,15,9.57794
JAX00393065,15,9.607683
JAX00393066,15,9.608593
JAX00393069,15,9.640287
UNC25013292,15,9.658516
JAX00393076,15,9.679899
JAX00393080,15,9.698922
JAX00058837,15,9.739035
JAX00393088,15,9.766098
JAX00393091,15,9.77155
JAX00058842,15,9.792223
JAX00393094,15,9.800654
JAX00393095,15,9.80772
JAX00393097,15,9.809497
JAX00206290,15,9.847443
UNC25015950,15,9.870595
JAX00393102,15,9.885374
UNC25016485,15,9.932663
JAX00058855,15,9.957963
JAX00058856,15,9.959363
JAX00393112,15,10.00212
JAX00393114,15,10.006485
JAX00393115,15,10.011398
JAX00058859,15,10.020761
JAX00393124,15,10.039591
JAX00058862,15,10.051857
JAX00393130,15,10.111872
JAX00206298,15,10.124279
JAX00393131,15,10.136361
UNC25019131,15,10.16875
JAX00393139,15,10.189471
JAX00393140,15,10.189837
JAX00393144,15,10.197016
JAX00058872,15,10.2038
JAX00393147,15,10.209883
UNC25019697,15,10.210521
JAX00393149,15,10.212042
JAX00058876,15,10.233248
JAX00058877,15,10.233476
JAX00393152,15,10.258166
JAX00393154,15,10.261626
JAX00393155,15,10.262104
JAX00058878,15,10.267694
JAX00058879,15,10.288757
JAX00206302,15,10.297296
JAX00206303,15,10.297326
JAX00393161,15,10.324508
UNC25020849,15,10.341332
JAX00058884,15,10.356043
JAX00058887,15,10.385075
JAX00393168,15,10.404314
JAX00058889,15,10.404432
JAX00393175,15,10.421905
JAX00393177,15,10.422448
JAX00393178,15,10.422633
JAX00058890,15,10.435569
JAX00393180,15,10.435966
UNC25022543,15,10.444912
JAX00206306,15,10.464746
JAX00393184,15,10.467583
JAX00058895,15,10.478913
JAX00393190,15,10.493638
JAX00393191,15,10.496635
JAX00393195,15,10.51364
JAX00058898,15,10.515114
JAX00393197,15,10.515978
JAX00393201,15,10.519161
UNC25023630,15,10.521234
JAX00393206,15,10.530387
JAX00393214,15,10.545315
JAX00058901,15,10.567001
UNC25024732,15,10.573394
JAX00393226,15,10.593099
JAX00393231,15,10.605502
JAX00058903,15,10.606836
backupUNC150003978,15,10.610963
JAX00393240,15,10.615996
JAX00058904,15,10.617866
JAX00393244,15,10.6229
JAX00058905,15,10.630333
JAX00058906,15,10.63055
JAX00393247,15,10.655042
JAX00393249,15,10.659918
JAX00393261,15,10.696233
JAX00206311,15,10.69673
JAX00058909,15,10.699518
JAX00393265,15,10.699641
JAX00393266,15,10.69976
JAX00058910,15,10.699861
JAX00393268,15,10.700267
JAX00393269,15,10.709655
UNC25027058,15,10.710286
JAX00393272,15,10.733994
JAX00393273,15,10.735093
JAX00393276,15,10.743603
JAX00393278,15,10.744469
JAX00393281,15,10.747528
JAX00393282,15,10.747574
UNC25027637,15,10.749162
JAX00393286,15,10.751351
JAX00393292,15,10.757578
JAX00393294,15,10.757931
JAX00393295,15,10.760529
JAX00393297,15,10.76072
JAX00058917,15,10.795365
UNC25028491,15,10.802092
JAX00393300,15,10.803156
UNC150004913,15,10.835392
JAX00393307,15,10.84953
JAX00393310,15,10.864919
JAX00393312,15,10.866339
JAX00393313,15,10.866554
JAX00393314,15,10.879836
JAX00393315,15,10.880029
JAX00393316,15,10.88034
JAX00393320,15,10.882307
JAX00058925,15,10.88316
UNC25029978,15,10.883991
JAX00393327,15,10.887677
JAX00393329,15,10.888346
JAX00393332,15,10.905611
JAX00058926,15,10.909523
JAX00058928,15,10.918917
JAX00393339,15,10.927645
JAX00393342,15,10.965962
JAX00393344,15,10.97003
UNC25031934,15,10.987258
JAX00393353,15,11.030573
JAX00393354,15,11.030752
JAX00393359,15,11.037999
JAX00393360,15,11.03804
UNC25032949,15,11.044876
JAX00058937,15,11.049589
JAX00393361,15,11.060488
UNC25033585,15,11.077281
JAX00393362,15,11.083157
JAX00393365,15,11.083391
JAX00393369,15,11.095901
JAX00393372,15,11.098715
JAX00058939,15,11.099111
UNC25034459,15,11.126288
JAX00393378,15,11.127303
backupUNC150006608,15,11.133169
JAX00393384,15,11.146191
JAX00393388,15,11.153661
UNC25035197,15,11.170078
JAX00393400,15,11.190339
JAX00393402,15,11.193421
JAX00393403,15,11.198366
UNC25035825,15,11.213441
JAX00058948,15,11.218056
JAX00058950,15,11.241219
JAX00393410,15,11.2439
JAX00393411,15,11.246072
UNC25036490,15,11.252287
JAX00058953,15,11.274914
JAX00393418,15,11.283442
JAX00058955,15,11.297938
JAX00393425,15,11.301892
UNC25037478,15,11.310415
JAX00393430,15,11.310847
JAX00393436,15,11.322779
JAX00206322,15,11.332893
JAX00393443,15,11.335106
UNC25038249,15,11.34653
JAX00058961,15,11.383638
JAX00058962,15,11.385168
UNC25038956,15,11.386705
JAX00393456,15,11.387272
JAX00393459,15,11.391894
JAX00393460,15,11.392474
JAX00393463,15,11.394058
JAX00393467,15,11.39618
JAX00393469,15,11.402301
JAX00206324,15,11.406631
JAX00058963,15,11.406674
JAX00058964,15,11.423509
UNC25039712,15,11.435297
JAX00393477,15,11.460516
JAX00393478,15,11.494358
UNC25040690,15,11.503945
JAX00206329,15,11.519869
JAX00393486,15,11.547167
JAX00058974,15,11.547406
UNC25041529,15,11.562768
JAX00393487,15,11.567858
JAX00393489,15,11.570134
JAX00393495,15,11.592284
JAX00393496,15,11.595749
JAX00393497,15,11.597974
JAX00393502,15,11.602594
UNC25042175,15,11.608803
JAX00393509,15,11.62585
JAX00393511,15,11.642642
JAX00393516,15,11.649705
JAX00393517,15,11.649779
JAX00058981,15,11.650172
JAX00393519,15,11.652523
UNC25042878,15,11.654962
JAX00393523,15,11.660612
JAX00206331,15,11.683545
JAX00058983,15,11.692018
JAX00058985,15,11.700561
UNC25043459,15,11.702806
JAX00058987,15,11.721106
JAX00393532,15,11.72582
JAX00393535,15,11.729729
JAX00393538,15,11.73165
JAX00393542,15,11.741665
UNC25044116,15,11.741807
JAX00393546,15,11.748551
JAX00058992,15,11.788891
JAX00393553,15,11.799499
UNC25044999,15,11.802892
JAX00058993,15,11.804841
JAX00058995,15,11.82647
UNC25045500,15,11.843399
UNC25045686,15,11.866204
JAX00393562,15,11.881828
JAX00393563,15,11.881863
JAX00393564,15,11.882344
JAX00393565,15,11.883923
JAX00393567,15,11.886432
JAX00058999,15,11.897768
JAX00393570,15,11.910981
JAX00393571,15,11.91104
JAX00059002,15,11.91587
JAX00059003,15,11.92201
UNC25046442,15,11.923088
JAX00393577,15,11.942898
backupUNC150598956,15,11.947291
JAX00393581,15,11.95761
JAX00393583,15,11.958081
JAX00059005,15,11.969892
JAX00393584,15,11.977726
JAX00393590,15,11.993002
UNC25047558,15,12.011967
JAX00393597,15,12.017157
JAX00393599,15,12.032747
JAX00393600,15,12.036345
JAX00393603,15,12.054587
JAX00393606,15,12.065321
JAX00393609,15,12.073645
JAX00059013,15,12.073805
JAX00393610,15,12.078691
JAX00393611,15,12.084799
UNC25048562,15,12.102262
JAX00059016,15,12.124667
UNC25048843,15,12.128869
JAX00393624,15,12.149117
JAX00393625,15,12.149229
JAX00393632,15,12.156906
JAX00393634,15,12.157248
JAX00059019,15,12.16144
JAX00393642,15,12.187535
UNC25049643,15,12.188303
JAX00393644,15,12.194298
JAX00059024,15,12.209927
JAX00393649,15,12.210641
JAX00059025,15,12.229932
UNC25050156,15,12.235113
JAX00059027,15,12.244556
JAX00393653,15,12.272268
JAX00059028,15,12.276022
UNC25050604,15,12.281984
JAX00059029,15,12.290497
JAX00393659,15,12.29801
JAX00393663,15,12.318737
JAX00393666,15,12.325577
JAX00059033,15,12.329397
JAX00393668,15,12.331455
JAX00393670,15,12.334413
UNC25051478,15,12.341649
JAX00393672,15,12.342738
JAX00393673,15,12.344401
JAX00059034,15,12.358663
UNC25051855,15,12.361473
JAX00393683,15,12.365059
JAX00393685,15,12.369129
JAX00059036,15,12.369934
JAX00393689,15,12.377752
JAX00393690,15,12.38673
JAX00393692,15,12.39418
JAX00393693,15,12.395176
JAX00393699,15,12.418375
UNC25052848,15,12.424217
JAX00393701,15,12.4339
UNC25053467,15,12.463912
JAX00393717,15,12.472588
JAX00393718,15,12.473886
JAX00059044,15,12.474678
JAX00393723,15,12.483674
JAX00393724,15,12.484117
JAX00393725,15,12.487303
JAX00393726,15,12.487818
JAX00393728,15,12.494977
JAX00393737,15,12.545338
JAX00393738,15,12.545501
JAX00393739,15,12.545536
JAX00059049,15,12.558236
JAX00393746,15,12.563998
JAX00393748,15,12.566287
backupUNC150326784,15,12.599446
JAX00059053,15,12.60588
JAX00206353,15,12.609425
JAX00206354,15,12.61003
JAX00393765,15,12.61255
UNC25056047,15,12.617448
JAX00393771,15,12.633451
UNC25056385,15,12.637956
JAX00393779,15,12.640089
JAX00059055,15,12.643427
JAX00393786,15,12.66106
JAX00059058,15,12.67678
UNC25057101,15,12.683941
JAX00393789,15,12.686589
UNC25057551,15,12.70902
JAX00393798,15,12.715755
JAX00393805,15,12.724428
JAX00059063,15,12.728481
JAX00206357,15,12.736247
JAX00393807,15,12.739338
JAX00393808,15,12.742177
UNC150010223,15,12.74542
JAX00393812,15,12.746161
JAX00059066,15,12.771262
JAX00393825,15,12.774903
JAX00393827,15,12.778443
JAX00059067,15,12.788099
JAX00393829,15,12.79224
UNC25059231,15,12.80189
JAX00393830,15,12.805739
JAX00393832,15,12.814669
JAX00393834,15,12.819106
JAX00393838,15,12.823374
JAX00393842,15,12.830543
JAX00393843,15,12.830981
JAX00393849,15,12.833769
JAX00393850,15,12.834005
JAX00393853,15,12.835674
JAX00059071,15,12.856779
JAX00393856,15,12.8568
JAX00059072,15,12.860931
JAX00393861,15,12.864956
JAX00393862,15,12.865076
JAX00393864,15,12.870476
JAX00393867,15,12.872003
JAX00059073,15,12.879231
JAX00059074,15,12.879789
JAX00393874,15,12.879905
JAX00393885,15,12.910232
UNC25060884,15,12.912019
JAX00393887,15,12.926374
JAX00393890,15,12.932106
JAX00059079,15,12.955777
JAX00393895,15,12.956176
UNC25061564,15,12.956667
JAX00393900,15,12.96107
JAX00393905,15,12.965759
JAX00393906,15,12.97004
JAX00393907,15,12.970333
JAX00393912,15,12.980305
JAX00393914,15,12.983639
JAX00393917,15,12.987491
JAX00393918,15,12.987645
UNC25062073,15,12.997409
JAX00059082,15,13.012085
JAX00059083,15,13.019893
JAX00393919,15,13.02749
JAX00393921,15,13.027696
JAX00393927,15,13.03755
JAX00393928,15,13.038263
JAX00393929,15,13.038959
JAX00393931,15,13.039148
JAX00393933,15,13.052051
JAX00393934,15,13.052143
JAX00393935,15,13.052451
JAX00206361,15,13.052651
JAX00393936,15,13.053807
JAX00059086,15,13.063433
JAX00059087,15,13.064887
JAX00393940,15,13.073145
JAX00393944,15,13.074525
JAX00393945,15,13.076453
JAX00393946,15,13.076536
JAX00393953,15,13.087837
JAX00393954,15,13.087933
UNC25063408,15,13.09872
JAX00393963,15,13.107474
JAX00393966,15,13.114935
JAX00393967,15,13.128936
JAX00206363,15,13.137809
JAX00393971,15,13.143685
JAX00393972,15,13.143722
JAX00393973,15,13.144053
JAX00393982,15,13.15371
JAX00393983,15,13.160912
UNC25064466,15,13.176234
JAX00393989,15,13.176746
JAX00206364,15,13.181487
JAX00393993,15,13.190583
JAX00393997,15,13.211184
JAX00393998,15,13.214505
JAX00393999,15,13.216983
UNC25065194,15,13.22386
JAX00394005,15,13.238403
JAX00394007,15,13.240273
JAX00394009,15,13.245542
JAX00394012,15,13.258555
JAX00394013,15,13.263487
JAX00394015,15,13.264907
JAX00394017,15,13.265499
UNC25065818,15,13.267724
JAX00394019,15,13.283146
JAX00394020,15,13.303966
UNC25066390,15,13.312827
JAX00059107,15,13.323131
JAX00394023,15,13.323492
JAX00059108,15,13.32473
UNC25066851,15,13.355789
JAX00059110,15,13.364828
UNC25067253,15,13.388269
UNC25068057,15,13.448463
JAX00394043,15,13.463683
JAX00394044,15,13.474517
JAX00059120,15,13.488776
UNC25068609,15,13.491453
JAX00394051,15,13.50137
JAX00394058,15,13.551717
UNC25069675,15,13.58259
JAX00059127,15,13.606104
JAX00394064,15,13.611512
JAX00059130,15,13.630422
JAX00059133,15,13.678652
JAX00394072,15,13.678771
JAX00059134,15,13.679143
JAX00394073,15,13.679318
JAX00394080,15,13.702888
JAX00394081,15,13.704406
JAX00394082,15,13.70449
JAX00394085,15,13.70739
JAX00394086,15,13.707403
JAX00394087,15,13.711747
backupUNC150327875,15,13.712509
JAX00394090,15,13.714095
UNC25071073,15,13.718179
JAX00059137,15,13.718263
UNC25071455,15,13.754205
JAX00394092,15,13.764893
JAX00394094,15,13.783217
JAX00059141,15,13.784385
JAX00394096,15,13.784581
UNC25071706,15,13.789103
JAX00059142,15,13.791134
JAX00394101,15,13.791164
JAX00394103,15,13.794305
JAX00059144,15,13.809208
JAX00059145,15,13.839979
UNC25072604,15,13.844179
JAX00394114,15,13.891462
UNC25073275,15,13.896133
JAX00394119,15,13.908173
JAX00059151,15,13.919237
JAX00059152,15,13.919951
JAX00059153,15,13.922683
UNC25073638,15,13.930283
JAX00394129,15,13.952899
JAX00059154,15,13.966253
UNC25074849,15,13.99073
JAX00394133,15,14.01184
JAX00059157,15,14.011862
JAX00394135,15,14.014065
UNC25075319,15,14.032436
JAX00394139,15,14.046447
JAX00059160,15,14.049028
JAX00206385,15,14.05311
JAX00059163,15,14.070135
JAX00394144,15,14.077039
JAX00394156,15,14.148945
JAX00394159,15,14.153468
JAX00394162,15,14.159282
JAX00059170,15,14.180995
JAX00059171,15,14.18106
backupUNC150614017,15,14.185784
JAX00059173,15,14.192152
UNC25077779,15,14.201508
JAX00059175,15,14.250574
JAX00059177,15,14.250758
JAX00394164,15,14.251043
JAX00394165,15,14.253243
JAX00394169,15,14.268827
JAX00394170,15,14.26942
JAX00394177,15,14.278124
JAX00059179,15,14.283134
JAX00394178,15,14.29043
JAX00059181,15,14.309643
JAX00394181,15,14.336354
JAX00394182,15,14.349869
JAX00059185,15,14.370047
JAX00394202,15,14.420737
JAX00394207,15,14.460181
JAX00394213,15,14.472749
JAX00394214,15,14.47653
JAX00394216,15,14.477483
JAX00059194,15,14.487087
JAX00059195,15,14.489847
JAX00394228,15,14.51844
UNC150014104,15,14.519185
JAX00394229,15,14.524665
JAX00059197,15,14.525847
UNC25082967,15,14.554505
JAX00394237,15,14.571359
