#
# nrow 8514
# ncol 3
marker,chr,pos
JAX00413328,16,4.2294205
JAX00066248,16,4.234181
JAX00413335,16,4.2352235
JAX00208263,16,4.254269
JAX00413344,16,4.260819
UNC26304446,16,4.2818895
JAX00066257,16,4.2917945
JAX00066258,16,4.2920515
UNC26305359,16,4.311224
JAX00413354,16,4.313165
JAX00208266,16,4.313715
JAX00413355,16,4.313862
JAX00413357,16,4.314898
JAX00066261,16,4.315702
JAX00413358,16,4.3179805
JAX00066262,16,4.324935
JAX00066264,16,4.3287375
backupUNC160195665,16,4.3352665
JAX00413372,16,4.3455695
UNC26306353,16,4.353959
JAX00413379,16,4.3567315
JAX00413382,16,4.3775515
JAX00413384,16,4.378874
JAX00413386,16,4.381225
JAX00413387,16,4.381747
JAX00066271,16,4.384395
JAX00413396,16,4.4061765
JAX00413397,16,4.4087015
JAX00066274,16,4.4138775
JAX00066275,16,4.4139085
UNC26307957,16,4.4196335
JAX00413405,16,4.432602
JAX00066279,16,4.4328315
JAX00413406,16,4.4341865
JAX00066281,16,4.4517795
JAX00413410,16,4.459604
JAX00413418,16,4.4677625
JAX00066283,16,4.468691
JAX00413422,16,4.4689185
JAX00413426,16,4.492734
JAX00413427,16,4.4967555
JAX00413429,16,4.4975695
JAX00413432,16,4.501081
JAX00413435,16,4.50219
JAX00066290,16,4.513706
JAX00208276,16,4.5161185
UNC26310809,16,4.521267
JAX00413442,16,4.522547
JAX00413446,16,4.5230385
JAX00413451,16,4.5244585
JAX00066293,16,4.529247
JAX00413454,16,4.5314045
JAX00413456,16,4.5317285
JAX00413459,16,4.5359395
JAX00413460,16,4.5364455
JAX00413465,16,4.542324
JAX00413466,16,4.559145
UNC26312009,16,4.560574
JAX00413469,16,4.562412
JAX00066299,16,4.570459
backupJAX00413474,16,4.5709445
JAX00413476,16,4.5747005
JAX00413477,16,4.5781715
JAX00413478,16,4.5806795
UNC26312748,16,4.5831235
JAX00413483,16,4.586143
JAX00413486,16,4.589143
JAX00066302,16,4.599897
JAX00413493,16,4.607946
UNC26313584,16,4.609121
JAX00413496,16,4.6225295
JAX00413499,16,4.628006
JAX00066308,16,4.6339265
JAX00413500,16,4.639694
JAX00066310,16,4.6534305
JAX00066312,16,4.653708
JAX00413510,16,4.661078
JAX00413512,16,4.663515
JAX00413513,16,4.6696245
UNC26315608,16,4.6888315
JAX00413521,16,4.6925275
JAX00413522,16,4.6931095
JAX00413523,16,4.6967585
JAX00413524,16,4.6978285
JAX00413526,16,4.704414
UNC26316837,16,4.7270275
JAX00413532,16,4.729995
JAX00413533,16,4.730287
UNC160021906,16,4.734127
JAX00413536,16,4.742062
JAX00413537,16,4.742817
JAX00066326,16,4.752812
UNC26317404,16,4.7545015
JAX00066330,16,4.773638
JAX00066332,16,4.7899
JAX00413550,16,4.791406
UNC26318236,16,4.796012
JAX00413554,16,4.808632
JAX00413555,16,4.8086705
JAX00413561,16,4.8119065
JAX00413562,16,4.814939
JAX00413563,16,4.815125
JAX00413564,16,4.818212
JAX00066336,16,4.8220895
JAX00066338,16,4.825197
UNC26318869,16,4.825348
JAX00066339,16,4.8288025
JAX00413565,16,4.829764
JAX00413567,16,4.8304905
JAX00413568,16,4.830905
JAX00413574,16,4.8549075
JAX00413576,16,4.857299
JAX00413578,16,4.8584845
JAX00413585,16,4.8613685
JAX00413586,16,4.8622425
JAX00066345,16,4.8743785
JAX00208290,16,4.8772185
JAX00413596,16,4.8814665
JAX00413598,16,4.883767
JAX00413599,16,4.883845
JAX00413601,16,4.884675
JAX00413604,16,4.8904855
JAX00413605,16,4.8923795
JAX00413607,16,4.896806
UNC26321003,16,4.9018915
JAX00413609,16,4.9044345
JAX00413611,16,4.910724
JAX00413619,16,4.9191745
UNC26322105,16,4.932737
JAX00413626,16,4.9382135
JAX00413628,16,4.938774
JAX00413630,16,4.9392355
JAX00066353,16,4.939402
JAX00066354,16,4.9394225
JAX00413631,16,4.944682
JAX00413635,16,4.952017
JAX00208295,16,4.9808085
JAX00413638,16,4.984769
UNC26323782,16,4.9874745
JAX00066362,16,4.9929985
JAX00413641,16,4.9953365
backupJAX00413644,16,4.9967515
JAX00208299,16,5.00699
JAX00066364,16,5.0124355
JAX00413647,16,5.017926
JAX00413650,16,5.0247485
JAX00066367,16,5.0312895
JAX00066369,16,5.038526
UNC26325212,16,5.0386635
JAX00066370,16,5.052719
JAX00413657,16,5.052916
UNC26325904,16,5.070141
JAX00413661,16,5.070255
JAX00413668,16,5.104788
JAX00066379,16,5.106717
UNC26326500,16,5.1077685
JAX00413672,16,5.125715
UNC26326969,16,5.1351555
JAX00413677,16,5.1363175
JAX00066384,16,5.1382875
JAX00413684,16,5.1478775
JAX00413685,16,5.148892
JAX00066386,16,5.1540925
UNC26327459,16,5.162912
JAX00066388,16,5.173774
JAX00413693,16,5.1828655
JAX00413695,16,5.183628
JAX00066392,16,5.1899355
JAX00413701,16,5.1912645
JAX00066393,16,5.195398
JAX00413705,16,5.2048405
JAX00208308,16,5.209576
JAX00208309,16,5.2097265
JAX00066395,16,5.2099645
JAX00413709,16,5.2101815
JAX00413711,16,5.2108025
JAX00413716,16,5.222578
JAX00413717,16,5.222855
JAX00413718,16,5.223487
JAX00413722,16,5.2302915
JAX00413724,16,5.2316045
JAX00413725,16,5.231857
JAX00066399,16,5.240183
JAX00208311,16,5.244555
JAX00413733,16,5.247378
JAX00413739,16,5.2541005
JAX00413740,16,5.2542845
JAX00413744,16,5.26232
JAX00413748,16,5.268111
JAX00413749,16,5.2798615
UNC26330509,16,5.298188
JAX00413754,16,5.2989155
JAX00208314,16,5.3073785
JAX00413760,16,5.3132695
JAX00413761,16,5.31378
JAX00413765,16,5.3221295
JAX00413766,16,5.323391
JAX00413769,16,5.3279175
JAX00066413,16,5.336862
JAX00066416,16,5.350504
JAX00066417,16,5.3599035
JAX00413773,16,5.3696285
backupUNC160290025,16,5.3781375
JAX00413784,16,5.4007025
JAX00413790,16,5.4089105
JAX00413795,16,5.412739
JAX00066425,16,5.4186145
UNC26332642,16,5.4291415
JAX00413798,16,5.436239
JAX00413800,16,5.43636
JAX00413817,16,5.4640995
JAX00413818,16,5.4655355
JAX00413819,16,5.465634
JAX00066433,16,5.4681355
JAX00413823,16,5.471493
JAX00413824,16,5.472845
JAX00413834,16,5.4838255
JAX00066437,16,5.4987585
JAX00413839,16,5.505661
JAX00413841,16,5.513235
UNC26335193,16,5.5134225
JAX00413846,16,5.535708
JAX00413851,16,5.5389
JAX00066442,16,5.53903
JAX00413854,16,5.543083
UNC26336048,16,5.5474145
JAX00413857,16,5.5486205
JAX00413859,16,5.550737
JAX00066446,16,5.5549955
JAX00066449,16,5.572967
JAX00413864,16,5.57438
JAX00413866,16,5.579978
JAX00413868,16,5.5840885
UNC26336811,16,5.584646
JAX00413871,16,5.602938
JAX00066453,16,5.612451
JAX00066455,16,5.6139285
UNC26337497,16,5.6159165
JAX00413874,16,5.6238905
JAX00413875,16,5.625432
JAX00066456,16,5.62554
UNC26338370,16,5.652896
JAX00413881,16,5.6536975
JAX00413884,16,5.654987
JAX00413885,16,5.6572005
JAX00413886,16,5.659241
JAX00066463,16,5.673448
UNC26339046,16,5.6845445
JAX00208328,16,5.6876625
JAX00413899,16,5.693307
backuprs4161828,16,5.7103375
JAX00413909,16,5.7141515
JAX00413910,16,5.7151455
JAX00413912,16,5.7209805
JAX00066471,16,5.7303955
UNC26340963,16,5.7517335
JAX00413924,16,5.7564685
JAX00413927,16,5.760545
JAX00413932,16,5.7788375
JAX00066479,16,5.780147
JAX00413936,16,5.781701
UNC26341978,16,5.78668
JAX00413939,16,5.7908495
JAX00413945,16,5.8019835
JAX00413947,16,5.8021635
JAX00066483,16,5.807752
UNC26342950,16,5.8295325
JAX00066487,16,5.8325545
JAX00413963,16,5.844347
JAX00413964,16,5.844477
UNC26343566,16,5.853769
JAX00066491,16,5.856208
JAX00413968,16,5.856484
UNC26344177,16,5.872673
JAX00066495,16,5.8953745
JAX00414003,16,5.9103715
JAX00414005,16,5.910861
JAX00414006,16,5.911067
JAX00414011,16,5.9122485
UNC26345580,16,5.917402
JAX00066498,16,5.9187735
JAX00414014,16,5.9190225
JAX00066500,16,5.9204605
JAX00414018,16,5.9276315
JAX00414021,16,5.929557
UNC26346172,16,5.93761
JAX00414024,16,5.940468
UNC26346453,16,5.945781
UNC26346683,16,5.953966
JAX00414026,16,5.956702
UNC26346811,16,5.960655
JAX00414029,16,5.9659355
JAX00414030,16,5.96767
UNC26347458,16,5.981767
JAX00414037,16,5.9842875
JAX00414040,16,5.9872515
JAX00414041,16,5.9877545
JAX00414043,16,5.988565
UNC26347609,16,5.9896975
UNC26347686,16,5.994263
JAX00066511,16,5.9956315
JAX00066512,16,5.9956765
UNC26347792,16,6.0008725
JAX00414046,16,6.004874
JAX00414048,16,6.0052765
JAX00414049,16,6.0060765
UNC26347989,16,6.0089435
JAX00414053,16,6.014124
UNC26348092,16,6.015041
JAX00414059,16,6.023286
UNC26348432,16,6.025246
JAX00414061,16,6.027481
UNC26348545,16,6.028444
JAX00414065,16,6.0288295
JAX00208338,16,6.0302365
UNC26348697,16,6.0337725
JAX00414067,16,6.035068
JAX00414069,16,6.035963
JAX00414074,16,6.0394015
UNC26348988,16,6.0422695
JAX00066521,16,6.0445965
UNC26349094,16,6.0461335
JAX00414076,16,6.0532655
JAX00414083,16,6.055109
JAX00414084,16,6.0551155
JAX00414085,16,6.0551775
UNC26349513,16,6.0626215
JAX00414086,16,6.064193
UNC26349705,16,6.068902
JAX00414094,16,6.0760215
UNC26349935,16,6.076529
UNC26350016,16,6.079758
JAX00066525,16,6.0838435
JAX00414100,16,6.0894075
UNC26350242,16,6.0898125
JAX00414101,16,6.093236
UNC26350444,16,6.096454
JAX00066527,16,6.1005625
UNC26350620,16,6.1047805
UNC26350745,16,6.1101465
JAX00414115,16,6.113425
UNC26350917,16,6.115776
JAX00414118,16,6.121508
UNC26351132,16,6.1221455
JAX00414120,16,6.1235725
JAX00066531,16,6.124424
JAX00414123,16,6.1258705
JAX00414126,16,6.1295015
UNC26351418,16,6.13091
JAX00414128,16,6.1317655
JAX00414132,16,6.136158
JAX00414133,16,6.1362645
UNC26351578,16,6.1375185
JAX00414135,16,6.138491
JAX00066534,16,6.147629
JAX00414138,16,6.147957
UNC26351929,16,6.1493125
JAX00066535,16,6.1527785
JAX00414145,16,6.1620575
JAX00066537,16,6.178306
JAX00414147,16,6.1786135
JAX00066538,16,6.1786455
JAX00066539,16,6.182527
UNC26352385,16,6.1840225
JAX00414150,16,6.184224
JAX00208349,16,6.20775
JAX00066543,16,6.213843
JAX00414158,16,6.213866
UNC26353565,16,6.2173755
JAX00414160,16,6.2175525
JAX00066545,16,6.217756
JAX00414162,16,6.218425
JAX00414166,16,6.225047
JAX00414168,16,6.227617
JAX00414170,16,6.2306605
JAX00066547,16,6.2362995
JAX00414174,16,6.243143
JAX00066549,16,6.245061
JAX00414179,16,6.245759
UNC26354416,16,6.245848
JAX00414184,16,6.2475215
JAX00414185,16,6.2491235
JAX00414189,16,6.2627225
UNC26354962,16,6.2642885
JAX00414190,16,6.282006
JAX00414193,16,6.285514
UNC26355607,16,6.2873815
JAX00066556,16,6.292064
JAX00414197,16,6.294008
JAX00414198,16,6.29993
JAX00414207,16,6.3154775
JAX00414208,16,6.3164955
JAX00414215,16,6.320504
UNC26356252,16,6.321419
JAX00414217,16,6.3223755
JAX00414218,16,6.322519
JAX00414221,16,6.322913
JAX00414223,16,6.3267965
JAX00414229,16,6.335258
JAX00066562,16,6.3381145
UNC26356738,16,6.338413
JAX00066563,16,6.338822
JAX00414233,16,6.3462035
JAX00066566,16,6.353179
UNC26357517,16,6.36487
JAX00414240,16,6.3702115
JAX00414243,16,6.3827735
JAX00414245,16,6.3838855
UNC26357744,16,6.3844765
JAX00414246,16,6.385502
JAX00414248,16,6.3975055
JAX00414250,16,6.399441
JAX00414254,16,6.406029
UNC26358395,16,6.4179505
JAX00066573,16,6.4183505
JAX00414257,16,6.4234635
JAX00414267,16,6.4327485
JAX00066576,16,6.432979
UNC26358969,16,6.4380935
JAX00414271,16,6.441019
JAX00414274,16,6.443441
JAX00066580,16,6.4439765
JAX00414275,16,6.444049
UNC160025765,16,6.4500565
JAX00414283,16,6.461613
JAX00414284,16,6.4619495
UNC26359848,16,6.463811
JAX00414289,16,6.47713
JAX00066584,16,6.47779
UNC26360344,16,6.4835665
JAX00414294,16,6.5083055
UNC26361093,16,6.5088685
JAX00414296,16,6.509052
JAX00414297,16,6.510186
JAX00066589,16,6.512634
JAX00414300,16,6.5130175
UNC26361457,16,6.5226515
JAX00414310,16,6.538759
JAX00414316,16,6.5495985
JAX00066594,16,6.5549635
UNC26362308,16,6.56281
JAX00414319,16,6.565011
UNC26362551,16,6.5741715
JAX00066601,16,6.593128
UNC26363229,16,6.602115
JAX00414334,16,6.60658
JAX00066605,16,6.611757
UNC26363819,16,6.621759
JAX00414338,16,6.6299155
JAX00208367,16,6.631982
JAX00066606,16,6.632436
JAX00066608,16,6.6378905
UNC26364589,16,6.661024
JAX00414351,16,6.663022
JAX00066612,16,6.6633275
JAX00414358,16,6.6655675
JAX00414363,16,6.6769
JAX00414364,16,6.67858
UNC26364949,16,6.6821825
JAX00414375,16,6.695954
JAX00414377,16,6.6990815
backupJAX00066615,16,6.699919
JAX00414383,16,6.7116365
UNC26365660,16,6.7194685
JAX00414387,16,6.7271595
JAX00414391,16,6.7333975
JAX00414392,16,6.7334115
JAX00066624,16,6.7467575
JAX00414406,16,6.7550805
UNC26366803,16,6.7603025
JAX00066627,16,6.765762
JAX00414412,16,6.7725525
JAX00414415,16,6.777548
JAX00066632,16,6.796791
JAX00414418,16,6.796848
JAX00066633,16,6.814563
JAX00414426,16,6.8183645
UNC26368582,16,6.819657
JAX00414433,16,6.8303975
JAX00414434,16,6.831504
