#
# nrow 11501
# ncol 3
marker,chromosome,bp
JAX00684803,9,5.625586
JAX00684806,9,5.631714
JAX00684807,9,5.631807
JAX00684808,9,5.632049
JAX00167783,9,5.632825
JAX00167784,9,5.633561
JAX00684809,9,5.633899
JAX00167785,9,5.657564
JAX00684811,9,5.668108
UNC15777078,9,5.671004
JAX00684813,9,5.672553
JAX00167790,9,5.688507
UNC15778680,9,5.768864
JAX00167794,9,5.78049
JAX00684822,9,5.792347
JAX00235998,9,5.810776
JAX00167797,9,5.814624
JAX00167798,9,5.814709
JAX00235999,9,5.815236
JAX00684827,9,5.816764
JAX00684828,9,5.833089
JAX00684838,9,5.885191
JAX00684839,9,5.88841
JAX00167804,9,5.901218
JAX00167805,9,5.901235
JAX00684841,9,5.91026
UNC15781460,9,5.942961
JAX00167808,9,5.955149
JAX00167811,9,5.990918
JAX00684853,9,6.011446
UNC15783527,9,6.066256
JAX00167816,9,6.067649
JAX00684863,9,6.110397
JAX00684869,9,6.140492
JAX00684873,9,6.149978
JAX00236008,9,6.150379
JAX00684878,9,6.168297
JAX00684882,9,6.181532
JAX00236010,9,6.209551
JAX00684887,9,6.212057
JAX00684890,9,6.232808
B6_09-006238770-S,9,6.23877
UNC090007514,9,6.25458
JAX00167832,9,6.272187
JAX00684897,9,6.280498
JAX00684898,9,6.288097
JAX00684899,9,6.29452
JAX00167834,9,6.29874
JAX00236013,9,6.32989
JAX00236014,9,6.329996
UNC090568283,9,6.347767
JAX00684906,9,6.348198
JAX00684908,9,6.359571
JAX00684909,9,6.361572
JAX00236015,9,6.37497
JAX00684917,9,6.376577
JAX00167841,9,6.38558
UNC15788606,9,6.399613
JAX00167842,9,6.4004
JAX00684923,9,6.406824
JAX00236016,9,6.407528
JAX00236017,9,6.407695
JAX00167843,9,6.411782
JAX00684925,9,6.4613
JAX00236018,9,6.480422
JAX00684942,9,6.555555
JAX00167854,9,6.562302
JAX00167855,9,6.562488
JAX00167856,9,6.56268
JAX00684944,9,6.562976
JAX00684950,9,6.589897
JAX00684956,9,6.617565
JAX00684958,9,6.625128
JAX00167861,9,6.656853
JAX00684967,9,6.665887
JAX00167863,9,6.706724
JAX00167867,9,6.740016
UNC15793828,9,6.814853
JAX00167872,9,6.816118
JAX00684982,9,6.836725
JAX00167876,9,6.855412
JAX00167877,9,6.856527
JAX00684989,9,6.880279
JAX00684990,9,6.889427
JAX00684992,9,6.89042
JAX00684999,9,6.951824
UNC15795926,9,6.965974
JAX00685003,9,6.969876
JAX00685004,9,6.970562
JAX00685006,9,6.99103
JAX00685011,9,7.004552
JAX00685012,9,7.006622
JAX00167888,9,7.009414
JAX00685015,9,7.025797
UNC090008501,9,7.043615
JAX00685018,9,7.051105
JAX00167891,9,7.052532
JAX00685022,9,7.073472
JAX00167893,9,7.083022
JAX00167894,9,7.085441
UNC15796994,9,7.108483
JAX00685024,9,7.117348
JAX00685026,9,7.121191
JAX00236032,9,7.151598
JAX00167898,9,7.158658
JAX00685029,9,7.169404
JAX00685030,9,7.169675
JAX00167901,9,7.178245
JAX00685032,9,7.195978
JAX00685033,9,7.196669
JAX00685036,9,7.212149
JAX00685038,9,7.224852
JAX00685040,9,7.234054
JAX00685041,9,7.238016
UNC15798012,9,7.240396
JAX00685048,9,7.28185
JAX00685050,9,7.290827
JAX00167910,9,7.31064
JAX00167917,9,7.458851
JAX00167921,9,7.501016
UNC15800640,9,7.550116
JAX00685085,9,7.567336
JAX00685087,9,7.567417
JAX00685088,9,7.568086
JAX00685089,9,7.577665
JAX00167927,9,7.57854
JAX00685090,9,7.581339
JAX00685092,9,7.593563
JAX00685095,9,7.595312
JAX00685106,9,7.620884
JAX00685107,9,7.62131
JAX00167931,9,7.63942
JAX00685113,9,7.64149
JAX00167932,9,7.644976
JAX00685120,9,7.6611
JAX00685123,9,7.663306
JAX00685125,9,7.67478
JAX00685131,9,7.73453
JAX00685134,9,7.738387
JAX00685136,9,7.747858
UNC15803388,9,7.753359
JAX00167943,9,7.785004
UNC090009177,9,7.785297
JAX00685158,9,7.796013
JAX00685159,9,7.816477
JAX00167946,9,7.820983
UNC090009226,9,7.926644
UNC15805511,9,7.928928
JAX00167954,9,7.935371
JAX00685173,9,7.936173
JAX00685174,9,7.936872
JAX00167955,9,7.937572
JAX00685175,9,7.940031
JAX00167956,9,7.963938
JAX00685177,9,7.966565
JAX00685178,9,7.966587
JAX00685179,9,7.966669
JAX00685183,9,7.973318
JAX00167958,9,7.975515
JAX00685184,9,7.979086
UNC15806186,9,8.006316
JAX00685192,9,8.01977
JAX00685193,9,8.023158
JAX00685198,9,8.04185
JAX00167964,9,8.057511
JAX00685210,9,8.108472
JAX00685212,9,8.112462
backupUNC090009650,9,8.115892
JAX00685218,9,8.123457
JAX00685219,9,8.12386
JAX00685221,9,8.130204
UNC15807767,9,8.157066
JAX00685231,9,8.182317
JAX00167973,9,8.185141
CEAJAX00685235,9,8.228157
UNC15809310,9,8.306921
UNC15810364,9,8.400675
JAX00685267,9,8.443561
JAX00167993,9,8.45888
JAX00685271,9,8.458917
JAX00685272,9,8.464341
JAX00167997,9,8.500104
JAX00685275,9,8.500933
JAX00685276,9,8.502977
JAX00685279,9,8.503638
JAX00167999,9,8.551835
UNC15812125,9,8.559373
JAX00168001,9,8.610498
UNC15812808,9,8.637372
JAX00685285,9,8.638629
JAX00685286,9,8.651406
JAX00685287,9,8.658063
JAX00685291,9,8.675367
JAX00685292,9,8.679562
JAX00685296,9,8.69345
JAX00685297,9,8.693878
JAX00685298,9,8.69704
JAX00168008,9,8.697154
JAX00236065,9,8.746542
JAX00685311,9,8.817019
backupUNC090010803,9,8.823402
JAX00168018,9,8.828445
JAX00685317,9,8.830335
JAX00168019,9,8.853059
JAX00236069,9,8.871518
JAX00168022,9,8.887465
JAX00685327,9,8.893084
JAX00685329,9,8.895687
JAX00685330,9,8.897206
UNC15815568,9,8.902767
JAX00685333,9,8.922651
JAX00685336,9,8.929182
JAX00685337,9,8.929841
JAX00685340,9,8.954238
JAX00685343,9,8.956263
JAX00168028,9,8.966972
JAX00685345,9,8.994935
JAX00685349,9,8.999672
JAX00685350,9,8.999927
JAX00685352,9,9.003424
JAX00685353,9,9.003633
JAX00685356,9,9.004631
UNC15818423,9,9.076572
JAX00685365,9,9.091122
JAX00685368,9,9.121136
JAX00168040,9,9.126553
JAX00685377,9,9.130686
JAX00685378,9,9.137748
JAX00685379,9,9.138768
JAX00685385,9,9.17628
JAX00168044,9,9.17765
JAX00685388,9,9.180333
JAX00685392,9,9.182653
JAX00685393,9,9.183339
JAX00685394,9,9.188241
JAX00685399,9,9.198601
JAX00685405,9,9.230235
JAX00236076,9,9.237153
UNC15821079,9,9.245509
JAX00685412,9,9.260436
JAX00168049,9,9.261076
JAX00685416,9,9.264165
JAX00685423,9,9.289911
JAX00685424,9,9.290093
JAX00685430,9,9.303123
JAX00685434,9,9.303651
JAX00168056,9,9.342389
JAX00168057,9,9.342457
JAX00685436,9,9.354638
CEAJAX00685441,9,9.365178
JAX00685443,9,9.365532
JAX00685445,9,9.368042
JAX00685446,9,9.368226
JAX00168060,9,9.378324
JAX00685452,9,9.39574
UNC15823592,9,9.425197
JAX00685456,9,9.430127
JAX00168065,9,9.455772
JAX00685460,9,9.476168
JAX00685461,9,9.476701
JAX00685466,9,9.514663
JAX00685469,9,9.530104
JAX00685471,9,9.534045
JAX00685475,9,9.537936
JAX00685480,9,9.563835
JAX00168074,9,9.564152
JAX00685484,9,9.584407
JAX00685486,9,9.59216
CEAJAX00685488,9,9.59327
JAX00168076,9,9.619079
JAX00685490,9,9.630252
JAX00685492,9,9.636293
JAX00685493,9,9.636363
JAX00685509,9,9.717372
JAX00685511,9,9.734919
UNC090393690,9,9.735509
JAX00168086,9,9.736188
JAX00685515,9,9.786704
JAX00685517,9,9.787785
JAX00168089,9,9.787958
JAX00168090,9,9.78811
JAX00685525,9,9.796507
JAX00168091,9,9.799366
JAX00685527,9,9.800467
JAX00685529,9,9.80387
JAX00685536,9,9.834373
JAX00685537,9,9.834629
UNC15829659,9,9.85528
JAX00685542,9,9.856313
JAX00168096,9,9.858697
JAX00685553,9,9.88464
JAX00685554,9,9.884725
JAX00168100,9,9.930128
JAX00168101,9,9.933644
JAX00685563,9,9.953018
JAX00685567,9,9.986205
UNC15831235,9,9.989363
JAX00685570,9,10.001009
JAX00168108,9,10.017745
JAX00685579,9,10.024149
JAX00168111,9,10.05977
JAX00685585,9,10.07385
JAX00168113,9,10.098168
JAX00685587,9,10.098447
JAX00685590,9,10.104158
JAX00685591,9,10.113638
JAX00685595,9,10.1213
JAX00685596,9,10.121363
JAX00685597,9,10.122509
JAX00685602,9,10.153418
JAX00168119,9,10.181303
JAX00685606,9,10.238066
JAX00236098,9,10.284474
JAX00168127,9,10.306777
JAX00685615,9,10.311963
JAX00685616,9,10.312358
UNC15835273,9,10.353284
JAX00685621,9,10.378692
JAX00685626,9,10.407549
JAX00168137,9,10.415014
JAX00168138,9,10.41513
UNC15836118,9,10.421557
JAX00168139,9,10.456559
JAX00685635,9,10.483736
JAX00685637,9,10.488905
JAX00685638,9,10.489467
JAX00168144,9,10.493043
UNC15836902,9,10.494961
JAX00685647,9,10.558531
UNC15837557,9,10.562429
JAX00168148,9,10.57303
JAX00685652,9,10.599478
JAX00685655,9,10.614446
JAX00236107,9,10.661916
JAX00685665,9,10.686501
JAX00168157,9,10.699998
UNC15839503,9,10.719299
JAX00685669,9,10.747649
JAX00685670,9,10.748998
JAX00685674,9,10.758779
JAX00685675,9,10.761952
JAX00685676,9,10.769171
UNC15840146,9,10.772052
JAX00168164,9,10.77441
JAX00168165,9,10.778561
JAX00685680,9,10.787781
JAX00685686,9,10.811545
UNC15840513,9,10.81867
JAX00685692,9,10.854248
JAX00685693,9,10.854266
JAX00168171,9,10.86438
JAX00685696,9,10.877075
JAX00685697,9,10.87769
JAX00685698,9,10.878834
JAX00168172,9,10.899011
JAX00685707,9,10.900048
UNC15842314,9,10.983174
JAX00236117,9,10.98372
JAX00685712,9,11.027536
UNC15842977,9,11.047096
JAX00168187,9,11.082458
JAX00685718,9,11.091128
JAX00685722,9,11.092903
backupJAX00168194,9,11.177181
UNC15844601,9,11.184571
JAX00168195,9,11.189903
JAX00168196,9,11.231187
JAX00168198,9,11.231289
JAX00685736,9,11.231448
JAX00685738,9,11.235575
UNC15845746,9,11.23916
JAX00168200,9,11.252597
JAX00685743,9,11.276026
JAX00685748,9,11.284605
JAX00168203,9,11.299976
JAX00685760,9,11.348142
JAX00685761,9,11.348165
UNC15847891,9,11.395213
JAX00685771,9,11.431936
JAX00168219,9,11.497236
UNC15848997,9,11.528234
JAX00685779,9,11.530633
JAX00685780,9,11.532722
JAX00685781,9,11.536727
JAX00168221,9,11.537411
JAX00168222,9,11.53766
JAX00236127,9,11.540572
JAX00685786,9,11.563
UNC15849627,9,11.60249
JAX00685791,9,11.613182
JAX00685793,9,11.613485
JAX00685795,9,11.631534
JAX00168228,9,11.637958
JAX00685799,9,11.638316
UNC15850312,9,11.673917
JAX00168234,9,11.704317
JAX00236131,9,11.710826
JAX00236132,9,11.710896
JAX00685808,9,11.714689
UNC15850856,9,11.739642
JAX00685811,9,11.74029
JAX00685826,9,11.91339
JAX00685829,9,11.918932
JAX00685830,9,11.919369
JAX00236138,9,11.943396
JAX00685834,9,11.972356
JAX00685841,9,11.980829
JAX00685843,9,12.003213
UNC15853462,9,12.018062
JAX00685846,9,12.032161
JAX00685853,9,12.065688
UNC15854181,9,12.09493
JAX00168263,9,12.097178
JAX00685856,9,12.117494
UNC15854571,9,12.126744
JAX00168265,9,12.14473
JAX00685861,9,12.144914
JAX00236141,9,12.150705
JAX00168269,9,12.167759
JAX00168270,9,12.167848
JAX00685863,9,12.172897
JAX00685866,9,12.201384
JAX00685869,9,12.202935
JAX00685871,9,12.235481
JAX00685875,9,12.281554
JAX00685878,9,12.293226
JAX00168278,9,12.293258
JAX00685879,9,12.293427
JAX00168281,9,12.342055
JAX00685881,9,12.343489
JAX00685885,9,12.358917
JAX00685891,9,12.403454
UNC15857086,9,12.433131
JAX00685896,9,12.437077
UNC15857881,9,12.502943
JAX00685903,9,12.515689
JAX00168297,9,12.544457
backupUNC090403261,9,12.559443
JAX00168299,9,12.584111
JAX00685912,9,12.593215
JAX00168302,9,12.637336
JAX00685917,9,12.63977
UNC15859395,9,12.646931
JAX00168305,9,12.658261
JAX00685923,9,12.664684
JAX00685925,9,12.6692
JAX00685926,9,12.676134
UNC15860091,9,12.709111
JAX00685938,9,12.755581
JAX00168315,9,12.779252
JAX00685940,9,12.788827
JAX00168317,9,12.813447
JAX00685945,9,12.836476
UNC15861174,9,12.854621
JAX00168322,9,12.897131
JAX00685952,9,12.914662
JAX00685953,9,12.914737
UNC15861633,9,12.922431
JAX00685958,9,12.937997
UNC15863009,9,13.034321
JAX00685971,9,13.0492
JAX00168335,9,13.050395
JAX00168337,9,13.096258
UNC15863806,9,13.126849
JAX00685985,9,13.131032
JAX00168340,9,13.135743
JAX00168342,9,13.135794
JAX00685986,9,13.229563
JAX00685987,9,13.229781
JAX00685989,9,13.231858
JAX00685996,9,13.253236
JAX00168346,9,13.263198
JAX00685997,9,13.269649
JAX00685999,9,13.27975
JAX00686000,9,13.279835
JAX00686001,9,13.281632
UNC15865229,9,13.335617
JAX00686008,9,13.337438
JAX00686012,9,13.36631
JAX00686014,9,13.367578
JAX00686015,9,13.367822
UNC15865886,9,13.390388
JAX00686017,9,13.396333
JAX00168355,9,13.396451
JAX00236158,9,13.397801
JAX00168357,9,13.401486
JAX00686019,9,13.404084
JAX00686022,9,13.408905
JAX00168359,9,13.42185
JAX00686025,9,13.430198
JAX00686027,9,13.43205
JAX00686029,9,13.441954
JAX00686032,9,13.452193
JAX00686033,9,13.453959
UNC15866727,9,13.466571
JAX00686036,9,13.482323
JAX00686037,9,13.484424
JAX00168364,9,13.513884
JAX00168365,9,13.514762
JAX00686045,9,13.54088
JAX00168368,9,13.569938
JAX00686046,9,13.570432
JAX00686048,9,13.586835
UNC090598902,9,13.61165
UNC15867964,9,13.612169
JAX00686051,9,13.614543
JAX00686054,9,13.654874
JAX00686055,9,13.666912
JAX00168377,9,13.674262
JAX00168378,9,13.675282
JAX00686056,9,13.675491
UNC15868560,9,13.681945
JAX00168379,9,13.712565
JAX00168381,9,13.714668
JAX00686062,9,13.732036
JAX00686063,9,13.749734
JAX00686064,9,13.755277
JAX00686065,9,13.75753
JAX00686066,9,13.776776
JAX00686069,9,13.779125
JAX00686073,9,13.814692
JAX00686074,9,13.815175
JAX00686077,9,13.819703
UNC15870038,9,13.820292
JAX00686079,9,13.823073
JAX00168388,9,13.834103
JAX00168389,9,13.834258
JAX00168390,9,13.834311
UNC15870454,9,13.855326
JAX00168392,9,13.875782
JAX00686085,9,13.93275
JAX00168397,9,13.942899
UNC15871417,9,13.948325
JAX00236176,9,13.95766
JAX00686090,9,13.965712
JAX00686091,9,13.966775
JAX00168401,9,13.98307
backupJAX00168402,9,14.004019
JAX00686094,9,14.010218
JAX00168406,9,14.072153
JAX00168407,9,14.072885
JAX00686101,9,14.085995
JAX00686102,9,14.086036
JAX00686104,9,14.095204
UNC15872990,9,14.098311
JAX00168410,9,14.10823
JAX00686108,9,14.124428
JAX00686109,9,14.13077
JAX00686116,9,14.159445
JAX00236178,9,14.1661
UNC15873666,9,14.167074
JAX00686125,9,14.190529
JAX00190436,9,14.214885
JAX00168418,9,14.240662
JAX00168419,9,14.240975
JAX00168420,9,14.241069
UNC15874366,9,14.241253
UNC090013865,9,14.262293
JAX00686137,9,14.27106
UNC15874772,9,14.30573
JAX00686139,9,14.310956
JAX00686140,9,14.311213
JAX00168425,9,14.314337
JAX00168426,9,14.324843
JAX00168427,9,14.352067
UNC15875575,9,14.354924
JAX00686148,9,14.371913
JAX00168430,9,14.392854
JAX00686153,9,14.399798
JAX00686156,9,14.409314
JAX00686159,9,14.414142
UNC15876833,9,14.426012
JAX00686165,9,14.453189
JAX00686168,9,14.463005
JAX00686171,9,14.477949
UNC15877983,9,14.493178
UNC15879091,9,14.566134
JAX00686195,9,14.647904
JAX00686199,9,14.669207
JAX00168452,9,14.67348
JAX00686206,9,14.702234
UNC15881390,9,14.731716
JAX00686211,9,14.737102
JAX00686212,9,14.74798
UNC15882111,9,14.783642
JAX00168461,9,14.810727
JAX00686218,9,14.813318
JAX00686219,9,14.818103
JAX00686222,9,14.820041
JAX00686224,9,14.853989
UNC15883508,9,14.867845
JAX00686227,9,14.872015
JAX00686228,9,14.879915
JAX00686229,9,14.883847
JAX00686230,9,14.885187
backupUNC090606909,9,14.942798
UNC15884630,9,14.946037
JAX00686239,9,14.958694
JAX00686242,9,14.977274
JAX00168475,9,14.990115
JAX00168476,9,14.990147
JAX00168477,9,14.993539
JAX00686245,9,15.045764
JAX00686248,9,15.063373
JAX00686249,9,15.064213
JAX00686254,9,15.103286
JAX00686257,9,15.113717
JAX00236199,9,15.127618
JAX00686259,9,15.128549
JAX00686260,9,15.13455
JAX00686265,9,15.163948
JAX00686266,9,15.166059
UNC15887704,9,15.171956
JAX00686270,9,15.176862
JAX00686273,9,15.19076
JAX00168493,9,15.223945
JAX00686275,9,15.226677
JAX00686276,9,15.250078
JAX00686278,9,15.254306
JAX00168496,9,15.270482
JAX00686282,9,15.287404
JAX00168500,9,15.313079
JAX00686286,9,15.317767
JAX00168502,9,15.347627
JAX00686293,9,15.357153
backupUNC091408323,9,15.376614
JAX00686298,9,15.382909
UNC15891276,9,15.414727
JAX00686306,9,15.420544
JAX00686307,9,15.420571
JAX00686308,9,15.42083
JAX00686316,9,15.460914
JAX00168511,9,15.468202
UNC15892219,9,15.468335
JAX00168513,9,15.476117
JAX00686321,9,15.483848
UNC15892603,9,15.491747
JAX00686326,9,15.50079
JAX00686328,9,15.531217
UNC15893267,9,15.533257
UNC15893663,9,15.556663
JAX00686331,9,15.55967
UNC15893968,9,15.570798
UNC15894386,9,15.592654
JAX00168521,9,15.59357
JAX00686345,9,15.610725
UNC15894747,9,15.618399
UNC15894820,9,15.623106
UNC15895913,9,15.689311
JAX00168530,9,15.715176
JAX00168531,9,15.715575
UNC15896492,9,15.72666
JAX00686361,9,15.728226
JAX00686362,9,15.728456
JAX00686363,9,15.730137
JAX00686364,9,15.732094
JAX00686367,9,15.732878
JAX00686368,9,15.737551
JAX00686369,9,15.739507
UNC15896878,9,15.751942
UNC15897111,9,15.76675
JAX00686372,9,15.770158
JAX00686375,9,15.801097
JAX00686378,9,15.801859
UNC15897603,9,15.802739
JAX00686381,9,15.803371
JAX00686382,9,15.803566
backupJAX00686383,9,15.80371
JAX00686388,9,15.819886
JAX00686389,9,15.820049
JAX00686392,9,15.82083
UNC15897976,9,15.826187
UNC15898123,9,15.83582
JAX00686393,9,15.83852
JAX00686395,9,15.840104
JAX00686396,9,15.84178
UNC15898646,9,15.865436
JAX00168541,9,15.873469
UNC15899093,9,15.887193
JAX00686407,9,15.887532
JAX00686410,9,15.898914
UNC15899358,9,15.902813
JAX00686412,9,15.904843
JAX00686414,9,15.905065
UNC15899963,9,15.943079
JAX00686419,9,15.944558
JAX00686420,9,15.949513
UNC15900103,9,15.952942
JAX00168549,9,15.959351
UNC15900371,9,15.974368
JAX00686427,9,15.991213
JAX00168550,9,15.994179
UNC15900781,9,15.998796
JAX00686428,9,16.000935
JAX00686430,9,16.0028
JAX00686435,9,16.004505
JAX00686437,9,16.005766
UNC15901256,9,16.024686
JAX00236225,9,16.028315
JAX00686441,9,16.030953
JAX00168553,9,16.032501
JAX00686446,9,16.036108
JAX00686448,9,16.038655
UNC15901804,9,16.048783
JAX00168555,9,16.050936
JAX00686453,9,16.053246
JAX00686454,9,16.058602
UNC15902100,9,16.069606
JAX00686458,9,16.08127
JAX00686460,9,16.095291
JAX00686464,9,16.103241
JAX00686465,9,16.103294
JAX00686467,9,16.103563
JAX00686468,9,16.103674
JAX00686470,9,16.107269
JAX00686471,9,16.107722
JAX00686472,9,16.109138
JAX00168561,9,16.110524
JAX00686476,9,16.113316
UNC15902787,9,16.114871
JAX00236228,9,16.131565
JAX00686478,9,16.136613
UNC15903337,9,16.138613
JAX00686483,9,16.145946
JAX00686485,9,16.148995
JAX00686486,9,16.149074
JAX00686487,9,16.149668
JAX00686488,9,16.1501
UNC15903573,9,16.150693
JAX00686491,9,16.15978
JAX00686492,9,16.161113
UNC15904048,9,16.180107
JAX00686496,9,16.185009
UNC15904277,9,16.194262
JAX00686498,9,16.1979
JAX00686503,9,16.206823
JAX00686505,9,16.207198
JAX00686506,9,16.212549
JAX00686507,9,16.236359
JAX00686508,9,16.23801
UNC15905017,9,16.250187
UNC15905217,9,16.271033
JAX00686511,9,16.280775
JAX00168571,9,16.283719
JAX00168572,9,16.283966
UNC15905498,9,16.28969
JAX00686514,9,16.299632
UNC15905680,9,16.307506
JAX00686517,9,16.321713
JAX00686518,9,16.32177
JAX00686519,9,16.322675
JAX00686522,9,16.348736
JAX00168577,9,16.355278
JAX00686526,9,16.378918
JAX00686527,9,16.379219
JAX00686529,9,16.38212
JAX00686530,9,16.384192
UNC15906546,9,16.385555
JAX00168581,9,16.403094
UNC090015271,9,16.446108
UNC15907656,9,16.469596
JAX00686541,9,16.475769
JAX00236230,9,16.506824
JAX00168589,9,16.512631
JAX00168590,9,16.512845
JAX00686548,9,16.532643
JAX00236232,9,16.564262
JAX00686550,9,16.564693
JAX00686554,9,16.592966
JAX00686555,9,16.593654
JAX00168596,9,16.594989
JAX00686557,9,16.612479
JAX00168603,9,16.685659
JAX00236236,9,16.695847
UNC15910874,9,16.731116
JAX00686569,9,16.735268
JAX00686571,9,16.736419
JAX00686572,9,16.737988
JAX00686574,9,16.742955
JAX00686578,9,16.800291
JAX00168610,9,16.800355
JAX00686579,9,16.806507
JAX00686581,9,16.833046
JAX00168614,9,16.833741
JAX00686582,9,16.833817
JAX00686585,9,16.854708
JAX00686588,9,16.886055
JAX00686592,9,16.927344
JAX00686593,9,16.927601
JAX00686595,9,16.932846
JAX00686598,9,16.938499
JAX00686599,9,16.951682
JAX00168622,9,16.96109
JAX00686602,9,16.966957
JAX00686604,9,16.967249
JAX00686606,9,16.971181
JAX00686607,9,16.971192
JAX00168625,9,16.977242
JAX00168627,9,16.983845
JAX00168629,9,17.036824
JAX00686615,9,17.050273
JAX00686616,9,17.054724
JAX00168632,9,17.064852
JAX00686619,9,17.068169
UNC15915505,9,17.080553
JAX00686624,9,17.082269
JAX00686626,9,17.082465
JAX00686635,9,17.125995
JAX00686643,9,17.155763
JAX00686645,9,17.15595
JAX00686647,9,17.164331
JAX00686649,9,17.166333
JAX00686650,9,17.166373
JAX00686651,9,17.166403
UNC15917856,9,17.198761
JAX00686655,9,17.221338
JAX00686658,9,17.228931
JAX00686663,9,17.246459
JAX00168646,9,17.254579
UNC15918889,9,17.264034
JAX00686668,9,17.295544
JAX00686669,9,17.297897
JAX00686670,9,17.303897
JAX00686685,9,17.358876
JAX00168653,9,17.364699
JAX00168654,9,17.364915
JAX00686693,9,17.370269
JAX00686700,9,17.382557
JAX00168657,9,17.392004
JAX00686712,9,17.42693
JAX00168658,9,17.428051
JAX00686717,9,17.428949
JAX00686729,9,17.468339
JAX00686732,9,17.470092
JAX00168661,9,17.472184
UNC15923067,9,17.474519
JAX00168664,9,17.499168
JAX00168666,9,17.506295
UNC15924078,9,17.535319
JAX00686754,9,17.607388
JAX00686757,9,17.609329
JAX00168675,9,17.624549
JAX00686762,9,17.672725
JAX00686763,9,17.672994
JAX00686766,9,17.678842
backupUNC090632081,9,17.702946
JAX00686769,9,17.717308
JAX00686772,9,17.734387
UNC15927356,9,17.751961
JAX00686776,9,17.788869
JAX00686777,9,17.788992
JAX00686778,9,17.789212
JAX00686779,9,17.790688
JAX00236258,9,17.822935
JAX00686789,9,17.877187
JAX00168693,9,17.87767
JAX00686790,9,17.880428
JAX00168696,9,17.915831
JAX00686792,9,17.919536
UNC15929728,9,17.921403
