#
# nrow 13248
# ncol 3
marker,chromosome,bp
JAX00602084,6,5.013577
UNC10483643,6,5.02847
JAX00602088,6,5.044492
JAX00602092,6,5.086587
UNC10484262,6,5.088561
JAX00602093,6,5.088963
JAX00602095,6,5.09116
JAX00602097,6,5.092005
JAX00602098,6,5.105911
JAX00602099,6,5.106201
UNC10484860,6,5.135053
JAX00137468,6,5.13837
JAX00137469,6,5.141096
JAX00602107,6,5.15805
JAX00602110,6,5.162396
JAX00137470,6,5.169595
JAX00602114,6,5.17834
JAX00137472,6,5.179388
JAX00602115,6,5.179508
UNC10485564,6,5.194331
JAX00602117,6,5.237844
UNC10486218,6,5.251296
UNC10486443,6,5.283645
JAX00602123,6,5.292869
JAX00602124,6,5.293157
JAX00602126,6,5.29353
JAX00602132,6,5.326138
JAX00189803,6,5.326874
JAX00137482,6,5.332094
UNC10487207,6,5.346513
JAX00602138,6,5.347699
JAX00602139,6,5.356895
JAX00602140,6,5.361401
JAX00602141,6,5.377564
JAX00602142,6,5.37822
UNC10487732,6,5.381436
JAX00602145,6,5.399987
JAX00137490,6,5.421629
JAX00602148,6,5.424923
UNC10488616,6,5.45175
JAX00602154,6,5.463471
JAX00137494,6,5.48901
UNC10489280,6,5.501962
JAX00602159,6,5.513432
JAX00602170,6,5.544241
UNC10490204,6,5.554263
JAX00137499,6,5.555516
UNC10490501,6,5.57898
JAX00602177,6,5.623977
JAX00137505,6,5.629763
UNC10491637,6,5.654731
JAX00228476,6,5.680699
JAX00602182,6,5.685426
UNC10492366,6,5.703635
JAX00602188,6,5.714249
JAX00602189,6,5.727887
JAX00602190,6,5.728015
JAX00137513,6,5.743622
JAX00137514,6,5.744562
JAX00602193,6,5.762024
JAX00137515,6,5.764694
JAX00137517,6,5.778059
JAX00602197,6,5.782646
UNC10494097,6,5.824896
JAX00137520,6,5.834338
UNC10494469,6,5.841843
JAX00137523,6,5.844145
JAX00602204,6,5.846081
JAX00228478,6,5.855818
JAX00602206,6,5.871953
JAX00602209,6,5.875441
JAX00137524,6,5.888262
UNC10495511,6,5.913417
JAX00602215,6,5.934655
JAX00602217,6,5.935785
JAX00602218,6,5.93589
UNC10495878,6,5.9451
JAX00602220,6,5.950093
JAX00602221,6,5.953999
JAX00602223,6,5.955537
JAX00137529,6,5.959183
JAX00602226,6,5.960568
JAX00137530,6,5.966156
JAX00602233,6,5.974254
JAX00602234,6,5.977881
JAX00602235,6,5.985243
JAX00602237,6,5.987697
JAX00602246,6,6.008831
UNC10496817,6,6.010085
JAX00137534,6,6.019322
JAX00602248,6,6.029175
JAX00137536,6,6.059043
UNC10497593,6,6.063047
JAX00137539,6,6.098095
JAX00137540,6,6.09984
JAX00602257,6,6.112277
UNC10498454,6,6.116017
JAX00137543,6,6.150549
JAX00602261,6,6.159391
UNC10499357,6,6.165196
JAX00602266,6,6.177832
UNC10499807,6,6.194001
JAX00137549,6,6.221685
JAX00602268,6,6.2268
JAX00137552,6,6.262037
JAX00602275,6,6.293262
JAX00137554,6,6.297296
JAX00137555,6,6.297337
JAX00602277,6,6.297788
JAX00602282,6,6.330701
JAX00602292,6,6.410169
JAX00602293,6,6.410577
JAX00602296,6,6.418785
UNC10503413,6,6.436654
JAX00602298,6,6.449727
JAX00602304,6,6.492857
JAX00602305,6,6.49313
UNC10504063,6,6.497422
JAX00602308,6,6.497736
JAX00137569,6,6.498363
JAX00137570,6,6.498553
JAX00602311,6,6.501699
JAX00602313,6,6.503503
UNC10504243,6,6.50402
JAX00602317,6,6.506911
JAX00137571,6,6.510671
JAX00602320,6,6.514503
JAX00228487,6,6.536094
JAX00137573,6,6.536229
JAX00602323,6,6.548589
JAX00602324,6,6.549097
JAX00602325,6,6.551722
JAX00137576,6,6.583041
JAX00137577,6,6.583173
UNC10505608,6,6.587934
JAX00137578,6,6.618692
JAX00602332,6,6.626879
UNC10506151,6,6.628541
JAX00602333,6,6.630933
JAX00602334,6,6.631081
JAX00602335,6,6.63119
JAX00602337,6,6.647584
JAX00602338,6,6.648681
JAX00602339,6,6.660395
JAX00137581,6,6.661714
JAX00602341,6,6.665693
JAX00137583,6,6.67939
JAX00602342,6,6.683324
UNC10506939,6,6.697057
UNC10507154,6,6.712154
JAX00602353,6,6.727357
JAX00602354,6,6.731306
JAX00602355,6,6.735786
JAX00602357,6,6.746853
JAX00602360,6,6.751451
JAX00602362,6,6.752989
JAX00137590,6,6.765296
JAX00602364,6,6.7654
JAX00602365,6,6.774732
JAX00602366,6,6.782993
UNC10508224,6,6.793478
JAX00602369,6,6.795349
JAX00137592,6,6.798876
JAX00137599,6,6.881122
JAX00602383,6,6.882522
JAX00602385,6,6.892984
JAX00137601,6,6.893077
JAX00602387,6,6.901648
JAX00602388,6,6.901683
UNC10510594,6,6.983949
JAX00228500,6,6.990762
JAX00137606,6,6.991096
JAX00602398,6,7.014744
JAX00137608,6,7.014864
UNC10510979,6,7.017583
JAX00137610,6,7.034168
JAX00602406,6,7.038947
JAX00137612,6,7.062918
UNC10512494,6,7.141529
JAX00602415,6,7.14235
JAX00602416,6,7.142383
JAX00602429,6,7.173657
JAX00137620,6,7.174327
JAX00137621,6,7.174435
UNC10513499,6,7.192483
JAX00602433,6,7.196384
JAX00602437,6,7.201161
UNC10514174,6,7.243782
JAX00137627,6,7.258231
JAX00602444,6,7.258852
JAX00602446,6,7.270613
UNC10514936,6,7.294581
JAX00602452,6,7.294631
JAX00602456,6,7.3229
JAX00137632,6,7.338333
JAX00137633,6,7.342778
UNC10516047,6,7.366368
JAX00137635,6,7.375311
JAX00137636,6,7.384971
JAX00228509,6,7.385434
JAX00602469,6,7.386686
JAX00602470,6,7.387523
JAX00602471,6,7.388133
UNC10516507,6,7.394787
JAX00137638,6,7.408559
JAX00602474,6,7.410243
JAX00602475,6,7.416505
JAX00602477,6,7.417969
JAX00602478,6,7.423275
JAX00602480,6,7.441451
JAX00602483,6,7.455845
JAX00602485,6,7.456044
JAX00602487,6,7.456398
JAX00602488,6,7.456507
JAX00602490,6,7.45722
JAX00602491,6,7.457427
UNC10517210,6,7.464751
JAX00137642,6,7.475627
JAX00228512,6,7.480009
UNC10517696,6,7.50071
JAX00602503,6,7.508024
UNC10518129,6,7.543133
UNC060719988,6,7.552282
JAX00137649,6,7.559665
UNC10518661,6,7.579734
JAX00602510,6,7.606973
JAX00602513,6,7.608406
JAX00602514,6,7.609815
JAX00602515,6,7.612249
JAX00602516,6,7.612506
JAX00602517,6,7.612586
JAX00137654,6,7.61265
JAX00602518,6,7.612796
JAX00602519,6,7.648646
JAX00228516,6,7.648893
UNC10520103,6,7.66199
UNC10520418,6,7.689597
JAX00602524,6,7.692438
JAX00137659,6,7.696579
JAX00602527,6,7.699371
JAX00602531,6,7.706462
JAX00602533,6,7.716669
JAX00602545,6,7.749891
JAX00602547,6,7.753509
UNC10521386,6,7.755745
JAX00602552,6,7.766347
JAX00137665,6,7.767413
JAX00602555,6,7.780596
JAX00602557,6,7.783455
UNC10522241,6,7.805263
JAX00602563,6,7.807447
JAX00137671,6,7.851483
JAX00602569,6,7.854838
UNC10522988,6,7.861014
JAX00228520,6,7.865754
JAX00602583,6,7.918917
JAX00602584,6,7.91967
JAX00137679,6,7.938483
JAX00602587,6,7.94416
JAX00602588,6,7.944325
JAX00602593,6,7.949971
JAX00602599,6,7.955678
UNC10524510,6,7.95672
JAX00602604,6,7.962534
JAX00602606,6,7.964425
JAX00602607,6,7.964611
JAX00602612,6,7.972627
JAX00602616,6,7.994081
JAX00602623,6,8.012318
UNC060353211,6,8.013907
JAX00602626,6,8.026355
UNC10526698,6,8.054413
JAX00602632,6,8.054763
JAX00137686,6,8.067371
JAX00137687,6,8.067502
JAX00602637,6,8.069044
UNC10527151,6,8.092603
JAX00137689,6,8.108955
JAX00137692,6,8.120945
JAX00602658,6,8.141613
JAX00602661,6,8.162939
UNC10528455,6,8.165432
JAX00137695,6,8.185319
UNC060013101,6,8.200331
UNC10529212,6,8.206632
JAX00602672,6,8.221341
JAX00602675,6,8.222208
JAX00602676,6,8.226297
JAX00602678,6,8.226479
JAX00602679,6,8.230267
JAX00602680,6,8.232487
JAX00602684,6,8.237895
JAX00137701,6,8.240941
JAX00602687,6,8.243177
JAX00137702,6,8.259288
UNC10530102,6,8.267744
JAX00137704,6,8.284361
JAX00602691,6,8.284628
JAX00602692,6,8.285971
JAX00137705,6,8.298429
JAX00602696,6,8.299736
JAX00602698,6,8.302446
JAX00602699,6,8.315031
JAX00137706,6,8.315088
UNC10530820,6,8.320163
JAX00602700,6,8.321238
JAX00602704,6,8.340789
JAX00137709,6,8.348036
JAX00602709,6,8.368601
JAX00602710,6,8.37301
JAX00602711,6,8.373439
JAX00602712,6,8.37678
JAX00602713,6,8.38255
JAX00602718,6,8.393273
UNC10532002,6,8.404438
JAX00137713,6,8.407487
JAX00602729,6,8.422711
JAX00137715,6,8.428251
JAX00602733,6,8.43191
JAX00602734,6,8.435477
JAX00602735,6,8.435559
JAX00602736,6,8.435993
UNC10532642,6,8.444009
UNC10532719,6,8.450632
UNC10532819,6,8.458182
JAX00602739,6,8.462827
UNC10532871,6,8.464064
JAX00602740,6,8.467178
JAX00602741,6,8.467227
JAX00602744,6,8.471
JAX00602745,6,8.471196
UNC10532944,6,8.473374
UNC10532983,6,8.476598
UNC10533040,6,8.484712
JAX00602746,6,8.485252
UNC10533055,6,8.487051
JAX00602748,6,8.49719
UNC10533135,6,8.497615
JAX00137720,6,8.498633
UNC10533185,6,8.503431
UNC10533228,6,8.507989
JAX00602752,6,8.51661
JAX00602753,6,8.517658
UNC10533480,6,8.530901
UNC10533495,6,8.531904
JAX00137723,6,8.532919
UNC10533580,6,8.540539
UNC10533683,6,8.550494
UNC10533900,6,8.573257
JAX00137725,6,8.577169
UNC10534023,6,8.579477
UNC10534055,6,8.582376
JAX00602757,6,8.584049
UNC10534127,6,8.589245
UNC10534278,6,8.597275
JAX00602763,6,8.600749
UNC10534400,6,8.604046
UNC10534606,6,8.616272
JAX00602769,6,8.616783
JAX00602770,6,8.617239
JAX00602773,6,8.619668
JAX00602774,6,8.624333
UNC10534804,6,8.629365
UNC10534865,6,8.634031
JAX00602777,6,8.637224
UNC10535060,6,8.64589
UNC10535097,6,8.655815
UNC10535210,6,8.662112
JAX00137732,6,8.662195
UNC10535272,6,8.665528
JAX00602782,6,8.667465
JAX00602784,6,8.668677
JAX00137733,6,8.669524
JAX00137734,6,8.684767
JAX00137735,6,8.684822
JAX00137736,6,8.699273
JAX00602788,6,8.719504
JAX00602789,6,8.720282
JAX00137738,6,8.752616
JAX00602801,6,8.764318
JAX00602802,6,8.764421
JAX00602803,6,8.785489
UNC10537760,6,8.831368
JAX00137746,6,8.841381
JAX00137747,6,8.848332
JAX00602818,6,8.849215
JAX00137749,6,8.887744
JAX00602822,6,8.888653
JAX00602823,6,8.888693
UNC10538563,6,8.898021
JAX00602824,6,8.911584
JAX00602825,6,8.911607
JAX00137752,6,8.926871
JAX00602829,6,8.947618
JAX00602833,6,8.955711
JAX00228540,6,8.957303
JAX00602835,6,8.968203
JAX00137756,6,8.973293
JAX00602838,6,8.973994
JAX00602843,6,8.991359
JAX00602849,6,9.018342
JAX00137759,6,9.018664
JAX00602851,6,9.024231
JAX00602852,6,9.025847
UNC10540565,6,9.057643
JAX00602854,6,9.075011
JAX00137763,6,9.077645
backupUNC060017683,6,9.097852
JAX00602857,6,9.098467
JAX00137764,6,9.098911
JAX00137765,6,9.099322
JAX00602859,6,9.101128
JAX00137766,6,9.10802
JAX00137767,6,9.139294
JAX00602863,6,9.140327
JAX00602866,6,9.145856
JAX00602869,6,9.149323
JAX00228543,6,9.165716
JAX00228544,6,9.16611
JAX00228545,6,9.166222
JAX00137772,6,9.181805
JAX00602872,6,9.188346
JAX00602878,6,9.216423
JAX00137774,6,9.220753
JAX00137780,6,9.298282
UNC10543273,6,9.304991
JAX00602882,6,9.321371
JAX00602883,6,9.321436
JAX00602885,6,9.322183
JAX00602888,6,9.344282
UNC10544249,6,9.366693
JAX00602890,6,9.367943
JAX00602893,6,9.36943
JAX00228549,6,9.371401
JAX00228550,6,9.371419
JAX00602894,6,9.372936
JAX00137790,6,9.426769
JAX00602898,6,9.431264
JAX00602903,6,9.461478
UNC10545187,6,9.482883
JAX00137794,6,9.485706
JAX00137796,6,9.505946
JAX00228553,6,9.509962
JAX00137797,6,9.522462
JAX00137799,6,9.529585
JAX00228556,6,9.608626
JAX00228558,6,9.60914
JAX00602924,6,9.651366
JAX00602925,6,9.651832
JAX00602927,6,9.673304
JAX00137808,6,9.675925
UNC10546969,6,9.690809
JAX00137810,6,9.694878
JAX00602932,6,9.747915
JAX00137815,6,9.790986
JAX00137816,6,9.807686
JAX00602942,6,9.849419
JAX00602946,6,9.89947
JAX00137826,6,9.922183
JAX00602949,6,9.928846
JAX00602950,6,9.931279
JAX00137827,6,9.945899
JAX00602956,6,9.988664
UNC10549570,6,9.99153
JAX00602957,6,9.994816
JAX00602964,6,10.059436
JAX00602966,6,10.059763
JAX00137836,6,10.061175
UNC10550437,6,10.105232
JAX00137842,6,10.150867
JAX00137843,6,10.166739
JAX00602971,6,10.167257
JAX00602972,6,10.167344
JAX00137847,6,10.206202
UNC10552000,6,10.228539
JAX00137851,6,10.268807
UNC10552281,6,10.277968
JAX00602984,6,10.285376
JAX00137852,6,10.291873
JAX00137853,6,10.306007
JAX00137854,6,10.313917
JAX00602989,6,10.319542
JAX00137856,6,10.341479
JAX00137859,6,10.362011
JAX00137860,6,10.388499
JAX00137862,6,10.405334
JAX00602997,6,10.408492
JAX00602998,6,10.413156
JAX00228566,6,10.441796
JAX00603001,6,10.448794
JAX00137865,6,10.458981
JAX00137867,6,10.4883
JAX00603011,6,10.523325
UNC10554592,6,10.52522
JAX00603014,6,10.566222
JAX00603020,6,10.612464
JAX00137876,6,10.619054
JAX00137878,6,10.619578
UNC10555597,6,10.629409
JAX00603024,6,10.645993
JAX00137880,6,10.646223
JAX00603029,6,10.694151
JAX00137882,6,10.716306
JAX00137884,6,10.718647
UNC10556590,6,10.730277
JAX00137886,6,10.736284
JAX00603037,6,10.750541
JAX00137892,6,10.806053
JAX00137896,6,10.863882
JAX00603053,6,10.897379
UNC10559741,6,10.951858
JAX00137905,6,10.99542
JAX00603061,6,11.000706
JAX00603065,6,11.079124
JAX00137912,6,11.098444
JAX00137914,6,11.098708
UNC10561932,6,11.122806
JAX00137915,6,11.143068
JAX00603068,6,11.168918
JAX00137919,6,11.183916
JAX00603070,6,11.185158
JAX00228586,6,11.247341
JAX00603073,6,11.249638
JAX00137924,6,11.25834
UNC10563465,6,11.263612
JAX00603075,6,11.267477
JAX00603078,6,11.28022
JAX00603079,6,11.307099
backupUNC060022795,6,11.315437
JAX00603080,6,11.349029
JAX00228591,6,11.389481
JAX00603085,6,11.409959
JAX00137933,6,11.425118
JAX00228593,6,11.430129
JAX00137937,6,11.47686
JAX00137940,6,11.511737
JAX00137941,6,11.511943
JAX00228595,6,11.518932
JAX00228596,6,11.530872
JAX00603089,6,11.53185
JAX00137944,6,11.548944
UNC10566053,6,11.580546
JAX00137947,6,11.581294
JAX00603092,6,11.582448
JAX00603094,6,11.59728
JAX00603095,6,11.602184
JAX00603097,6,11.677779
JAX00603098,6,11.682264
JAX00603101,6,11.704354
JAX00603102,6,11.7055
UNC10567106,6,11.721703
JAX00603112,6,11.759096
UNC10567608,6,11.77131
JAX00603116,6,11.877504
JAX00603118,6,11.878712
JAX00228605,6,11.903591
JAX00603122,6,11.903672
JAX00603123,6,11.927861
JAX00603125,6,11.938434
JAX00137968,6,11.939658
JAX00137969,6,11.9398
JAX00603128,6,11.959591
JAX00603129,6,11.96814
JAX00603132,6,11.98485
JAX00137972,6,11.991245
UNC10569420,6,12.004764
JAX00603134,6,12.007793
UNC10570099,6,12.054724
JAX00137975,6,12.068023
JAX00137977,6,12.073343
UNC10570836,6,12.098484
UNC060023375,6,12.101862
JAX00603146,6,12.115817
JAX00603147,6,12.12113
UNC10571218,6,12.123422
JAX00137982,6,12.149829
JAX00137985,6,12.165048
UNC10571848,6,12.166017
JAX00137986,6,12.189379
JAX00228614,6,12.220278
JAX00137990,6,12.241547
JAX00603158,6,12.247219
JAX00137992,6,12.278333
UNC10573057,6,12.287563
JAX00603160,6,12.293279
JAX00137994,6,12.296305
JAX00137995,6,12.302579
UNC10573765,6,12.345422
JAX00603171,6,12.353195
JAX00603173,6,12.353574
JAX00138000,6,12.388092
JAX00138002,6,12.415466
JAX00603178,6,12.416381
JAX00138003,6,12.416407
UNC10575061,6,12.422531
JAX00603180,6,12.433759
UNC10575614,6,12.450716
JAX00138005,6,12.457049
JAX00603184,6,12.465355
JAX00138008,6,12.492882
UNC10576201,6,12.493301
JAX00603189,6,12.510299
JAX00603191,6,12.512287
JAX00138011,6,12.522571
UNC10576767,6,12.523412
JAX00603193,6,12.52529
JAX00603196,6,12.545563
UNC10577277,6,12.557914
JAX00138016,6,12.581615
JAX00603201,6,12.584171
JAX00603202,6,12.585964
UNC10577723,6,12.599941
JAX00603207,6,12.621313
UNC10578076,6,12.631394
JAX00603219,6,12.656906
UNC10578636,6,12.663838
JAX00138022,6,12.666064
JAX00603222,6,12.669756
JAX00603223,6,12.691783
UNC10579143,6,12.704691
JAX00603225,6,12.717402
JAX00603227,6,12.719066
UNC10579576,6,12.732055
UNC10580398,6,12.782926
UNC10581087,6,12.812733
JAX00603251,6,12.818818
JAX00603257,6,12.862635
JAX00603263,6,12.883977
UNC10582802,6,12.895807
JAX00603267,6,12.896138
JAX00603268,6,12.896259
JAX00603272,6,12.898445
UNC060026298,6,12.901749
JAX00603274,6,12.911066
UNC10583421,6,12.919011
JAX00603276,6,12.919747
JAX00603278,6,12.925703
JAX00603281,6,12.927222
JAX00138042,6,12.927968
JAX00603282,6,12.928399
JAX00603286,6,12.931569
JAX00603287,6,12.931759
UNC10583776,6,12.936863
JAX00603290,6,12.93833
JAX00138044,6,12.980728
UNC10584605,6,12.989726
UNC10585046,6,13.021705
JAX00603298,6,13.034549
JAX00603302,6,13.036845
UNC10585241,6,13.046371
JAX00603303,6,13.047959
JAX00603306,6,13.048741
JAX00138050,6,13.04898
JAX00603308,6,13.053122
JAX00603311,6,13.058251
JAX00603313,6,13.064202
JAX00603314,6,13.072603
UNC10586110,6,13.093707
JAX00138054,6,13.103319
UNC10586751,6,13.129747
JAX00138057,6,13.135398
JAX00603320,6,13.147687
JAX00603323,6,13.172376
JAX00138061,6,13.185429
UNC10587610,6,13.1999
JAX00603328,6,13.213595
JAX00138063,6,13.214629
UNC10588034,6,13.244992
JAX00603334,6,13.245015
JAX00603335,6,13.245033
JAX00603336,6,13.245198
JAX00603337,6,13.245288
UNC10588280,6,13.264229
UNC10588633,6,13.306496
JAX00603345,6,13.31123
JAX00603348,6,13.321665
JAX00603352,6,13.333341
JAX00138071,6,13.338665
UNC10589014,6,13.339524
JAX00603355,6,13.351663
JAX00603358,6,13.366132
UNC10589474,6,13.376963
JAX00603363,6,13.394611
JAX00603365,6,13.395707
JAX00603370,6,13.413567
backupJAX00603371,6,13.417194
UNC10589994,6,13.426404
JAX00603375,6,13.476562
JAX00603377,6,13.484328
JAX00603381,6,13.489314
UNC10591122,6,13.515816
JAX00138086,6,13.539649
JAX00228638,6,13.540779
JAX00228639,6,13.540907
UNC10591489,6,13.557406
JAX00603392,6,13.559783
JAX00603396,6,13.574824
JAX00138090,6,13.579618
JAX00138091,6,13.579709
JAX00603398,6,13.584076
UNC10591967,6,13.592935
JAX00138092,6,13.618123
UNC10592187,6,13.625552
JAX00603401,6,13.626658
UNC10592645,6,13.670741
UNC10592853,6,13.687295
JAX00603407,6,13.702371
JAX00603411,6,13.743419
JAX00138102,6,13.743646
UNC10593586,6,13.746122
backupUNC060472015,6,13.748999
JAX00603413,6,13.749287
JAX00138105,6,13.768478
JAX00603416,6,13.769276
UNC10593965,6,13.7894
JAX00603420,6,13.800551
JAX00603421,6,13.801216
JAX00603427,6,13.834776
UNC10594580,6,13.836089
JAX00603429,6,13.836245
JAX00603431,6,13.855894
UNC10595065,6,13.869413
JAX00228644,6,13.889496
JAX00138114,6,13.897335
JAX00138115,6,13.897615
JAX00603437,6,13.92476
UNC10595845,6,13.924918
backupUNC060761963,6,13.926613
JAX00603438,6,13.926748
JAX00603439,6,13.927165
JAX00603440,6,13.927227
JAX00138117,6,13.938083
JAX00138118,6,13.942028
UNC10596239,6,13.94498
JAX00138119,6,13.973156
JAX00603446,6,13.976098
JAX00138121,6,13.976228
JAX00603447,6,13.976331
JAX00603451,6,13.991654
JAX00603453,6,13.997055
JAX00603455,6,13.997869
UNC10597216,6,14.000023
JAX00138122,6,14.008235
JAX00138124,6,14.029255
JAX00603456,6,14.029317
JAX00603457,6,14.032243
JAX00603458,6,14.042815
JAX00603459,6,14.043003
JAX00138125,6,14.046407
UNC10597815,6,14.053209
JAX00603462,6,14.0665
JAX00603463,6,14.066558
JAX00603464,6,14.069872
JAX00138128,6,14.097353
UNC10598698,6,14.122758
UNC10599361,6,14.170291
JAX00138136,6,14.183528
UNC10599515,6,14.190953
UNC10599652,6,14.229122
JAX00603473,6,14.243652
JAX00603476,6,14.244324
UNC10599968,6,14.272175
JAX00603481,6,14.285566
JAX00603483,6,14.293256
UNC10600315,6,14.300196
JAX00603486,6,14.311939
JAX00603489,6,14.31831
JAX00603493,6,14.338544
JAX00603494,6,14.339723
UNC060473050,6,14.374225
JAX00603502,6,14.376644
JAX00138149,6,14.376679
JAX00603504,6,14.377443
JAX00603506,6,14.388894
JAX00138151,6,14.390471
JAX00603508,6,14.390542
JAX00603510,6,14.402255
UNC10602059,6,14.407189
JAX00138153,6,14.418372
JAX00603514,6,14.436097
JAX00603515,6,14.441214
UNC10602733,6,14.447472
JAX00138156,6,14.47142
JAX00138157,6,14.47213
JAX00603523,6,14.474867
JAX00603525,6,14.477804
JAX00603527,6,14.483525
JAX00138158,6,14.490166
JAX00138160,6,14.491845
JAX00603530,6,14.532776
UNC10604200,6,14.541524
JAX00603532,6,14.552535
JAX00138165,6,14.579967
UNC10604765,6,14.584695
JAX00603536,6,14.585005
UNC10604918,6,14.606542
JAX00603540,6,14.643611
JAX00228667,6,14.651884
JAX00228668,6,14.652073
UNC10605341,6,14.656518
JAX00138167,6,14.657409
UNC10605708,6,14.690608
JAX00603546,6,14.697149
JAX00603549,6,14.72467
JAX00138175,6,14.738664
UNC10606416,6,14.76122
UNC10607230,6,14.83341
JAX00138184,6,14.8582
JAX00603563,6,14.863971
UNC10607692,6,14.869013
JAX00603564,6,14.872853
JAX00138185,6,14.89803
JAX00138186,6,14.898387
UNC10607997,6,14.902643
JAX00603569,6,14.904215
UNC10608300,6,14.937962
JAX00603573,6,14.948863
JAX00138189,6,14.952112
JAX00138190,6,14.952651
JAX00603575,6,14.967496
JAX00138194,6,15.008341
JAX00603580,6,15.014188
UNC060603421,6,15.018984
UNC10609389,6,15.02042
JAX00603586,6,15.027658
JAX00228676,6,15.041718
JAX00603590,6,15.045258
UNC10609931,6,15.04665
JAX00603592,6,15.050318
JAX00603598,6,15.08073
UNC10610323,6,15.083823
JAX00603601,6,15.085551
JAX00138200,6,15.096672
JAX00138201,6,15.098223
JAX00138203,6,15.140941
JAX00138204,6,15.14112
JAX00603606,6,15.14288
UNC10611061,6,15.150497
JAX00603611,6,15.151399
UNC10611357,6,15.181077
JAX00603616,6,15.197188
JAX00603619,6,15.205204
JAX00138211,6,15.223783
UNC10611815,6,15.224065
JAX00603622,6,15.250203
UNC10612123,6,15.260134
JAX00603629,6,15.284477
JAX00603630,6,15.285126
