#
# nrow 9073
# ncol 3
marker,chromosome,bp
JAX00430400,17,6.186248
JAX00430402,17,6.203772
JAX00430404,17,6.208961
JAX00430408,17,6.215727
UNC170287005,17,6.318225
JAX00430427,17,6.591073
JAX00430449,17,6.927957
JAX00430450,17,6.928179
JAX00430454,17,6.94742
JAX00430457,17,6.950485
JAX00430458,17,6.950903
JAX00430459,17,6.951959
JAX00430460,17,6.953527
UNC27525742,17,6.959333
JAX00073224,17,6.962297
JAX00430469,17,6.963003
JAX00430480,17,6.97001
JAX00073225,17,6.971862
JAX00073226,17,6.971951
JAX00430482,17,6.980016
JAX00430484,17,6.980409
UNC27526083,17,6.983166
JAX00073227,17,6.997298
JAX00430486,17,6.999204
JAX00430492,17,7.016316
JAX00430493,17,7.019313
JAX00430494,17,7.03789
JAX00430496,17,7.039289
JAX00430499,17,7.040249
JAX00430500,17,7.04027
JAX00073231,17,7.055355
JAX00430504,17,7.059756
JAX00430506,17,7.069594
JAX00430507,17,7.069971
UNC27527025,17,7.07387
JAX00430511,17,7.076697
JAX00430515,17,7.149046
JAX00073239,17,7.157189
JAX00430521,17,7.238886
JAX00430522,17,7.243017
JAX00430729,17,7.296709
UNC170287409,17,7.343012
JAX00430531,17,7.352047
JAX00430534,17,7.353743
JAX00430537,17,7.357618
JAX00430538,17,7.358196
JAX00430539,17,7.39073
UNC27528137,17,7.397344
JAX00430541,17,7.409758
JAX00430542,17,7.419016
UNC27528538,17,7.437073
JAX00430547,17,7.449681
JAX00430548,17,7.462703
JAX00430552,17,7.484573
JAX00430556,17,7.491715
JAX00430557,17,7.494619
JAX00430558,17,7.494637
JAX00073268,17,7.560432
JAX00432111,17,7.566755
JAX00430577,17,7.642999
JAX00430578,17,7.643071
JAX00430584,17,7.644538
UNC170010705,17,7.654127
UNC27529617,17,7.658074
JAX00430592,17,7.731882
JAX00430595,17,7.73775
JAX00430597,17,7.737955
JAX00430600,17,7.73945
JAX00430601,17,7.750622
JAX00430604,17,7.766592
JAX00430606,17,7.770077
UNC27530403,17,7.771895
JAX00430611,17,7.801536
JAX00430618,17,7.825102
UNC27531526,17,7.846803
JAX00073287,17,7.84978
JAX00210378,17,7.852371
JAX00430623,17,7.853039
JAX00430625,17,7.855619
JAX00430627,17,7.865084
JAX00430628,17,7.865399
JAX00073288,17,7.87166
JAX00210381,17,7.872197
JAX00073289,17,7.892863
backupUNC170011199,17,7.906238
JAX00430634,17,7.910135
JAX00073290,17,7.911973
JAX00430635,17,7.912332
JAX00430640,17,7.924355
JAX00430641,17,7.92464
JAX00430644,17,7.92691
JAX00210383,17,7.933092
JAX00073293,17,7.935478
JAX00073294,17,7.935598
JAX00430646,17,7.94184
JAX00430650,17,7.946434
JAX00430651,17,7.946527
JAX00073295,17,7.956784
JAX00430659,17,7.967644
JAX00430664,17,7.974814
JAX00430665,17,7.974834
JAX00430666,17,7.975342
JAX00210385,17,7.975441
JAX00210386,17,7.975482
JAX00430680,17,7.99826
JAX00430681,17,7.998806
JAX00073299,17,8.010823
JAX00430685,17,8.022322
JAX00430690,17,8.027891
JAX00430693,17,8.054955
JAX00430696,17,8.072761
JAX00430703,17,8.088232
JAX00430704,17,8.088395
JAX00073304,17,8.090581
JAX00430711,17,8.091584
JAX00430713,17,8.095063
JAX00430717,17,8.108965
JAX00430719,17,8.109151
JAX00073306,17,8.114636
JAX00073307,17,8.114717
JAX00430732,17,8.284598
UNC170011658,17,8.322528
JAX00430737,17,8.3578
JAX00210390,17,8.362513
JAX00430741,17,8.373769
JAX00430743,17,8.379888
JAX00073326,17,8.380607
UNC27533459,17,8.392272
JAX00430748,17,8.392748
JAX00430750,17,8.393048
JAX00073328,17,8.395631
UNC27533712,17,8.418776
JAX00430757,17,8.427165
JAX00430761,17,8.430812
JAX00430767,17,8.438199
JAX00430772,17,8.449561
JAX00073332,17,8.46075
JAX00430781,17,8.472219
JAX00430783,17,8.487633
JAX00430787,17,8.489909
JAX00430790,17,8.492933
UNC27534610,17,8.494417
JAX00073336,17,8.496868
backuprs46889959,17,8.518771
JAX00430799,17,8.549817
JAX00430800,17,8.549853
JAX00073337,17,8.550234
JAX00430801,17,8.55139
JAX00430802,17,8.551449
JAX00073339,17,8.55437
JAX00430806,17,8.554516
JAX00430812,17,8.571406
JAX00430813,17,8.573678
JAX00430822,17,8.596177
UNC27535721,17,8.602341
JAX00430826,17,8.609789
JAX00073344,17,8.613367
JAX00430833,17,8.641569
JAX00430838,17,8.65003
JAX00430839,17,8.650044
JAX00430841,17,8.654005
JAX00430842,17,8.656958
JAX00210397,17,8.676608
JAX00073350,17,8.698311
JAX00430861,17,8.708172
JAX00430864,17,8.714479
UNC27537000,17,8.715321
UNC170012802,17,8.723745
JAX00430866,17,8.734599
JAX00430867,17,8.734663
JAX00430875,17,8.752217
JAX00073355,17,8.773739
UNC27537777,17,8.775343
JAX00430879,17,8.783127
JAX00430886,17,8.804294
JAX00430887,17,8.806423
JAX00073359,17,8.815869
JAX00430894,17,8.821063
UNC27538484,17,8.830066
JAX00430898,17,8.844744
JAX00430901,17,8.847949
JAX00430906,17,8.873502
JAX00430907,17,8.873522
JAX00430908,17,8.873611
JAX00430911,17,8.879196
JAX00430912,17,8.879507
JAX00430913,17,8.882097
UNC27539150,17,8.891421
JAX00430915,17,8.894208
JAX00073366,17,8.89435
JAX00430936,17,8.964358
JAX00210401,17,8.964899
JAX00430937,17,8.965922
JAX00430939,17,8.966101
UNC27540034,17,8.967842
JAX00430940,17,8.968659
JAX00430942,17,8.969097
JAX00073372,17,8.971959
UNC27540458,17,9.005472
JAX00430950,17,9.013993
JAX00430951,17,9.020185
JAX00073375,17,9.03186
UNC27540834,17,9.036373
JAX00430959,17,9.047481
JAX00430963,17,9.050294
UNC27541060,17,9.053073
JAX00430966,17,9.056635
JAX00073377,17,9.057899
UNC27541174,17,9.060794
JAX00073378,17,9.062373
UNC27541320,17,9.071223
JAX00430970,17,9.074777
UNC27541438,17,9.081966
JAX00430974,17,9.085551
JAX00430976,17,9.087888
JAX00430978,17,9.091168
JAX00430979,17,9.091397
UNC27541555,17,9.093958
JAX00210406,17,9.100514
UNC27541650,17,9.104587
UNC27541688,17,9.108827
UNC27541770,17,9.116287
JAX00430989,17,9.117097
JAX00073382,17,9.117298
UNC27541942,17,9.129932
UNC27542072,17,9.140149
JAX00073383,17,9.146489
UNC27542203,17,9.149865
JAX00431005,17,9.154196
JAX00431007,17,9.156442
UNC27542333,17,9.159043
JAX00431009,17,9.161852
JAX00431012,17,9.169487
UNC27542535,17,9.169882
JAX00431013,17,9.174256
JAX00073387,17,9.176241
JAX00431014,17,9.176287
JAX00431017,17,9.177355
UNC27542613,17,9.177425
UNC27542675,17,9.184784
UNC27542842,17,9.202253
UNC27542915,17,9.208429
JAX00210409,17,9.211303
JAX00073389,17,9.218223
UNC27543086,17,9.221865
UNC27543139,17,9.227065
JAX00431038,17,9.232092
UNC27543245,17,9.234098
UNC27543557,17,9.249357
UNC27543714,17,9.258591
JAX00073392,17,9.260497
JAX00431047,17,9.262407
JAX00073393,17,9.266448
JAX00431049,17,9.271524
JAX00210411,17,9.271697
backupJAX00431050,17,9.273515
JAX00073395,17,9.27964
JAX00073396,17,9.281619
UNC27543998,17,9.283752
JAX00431052,17,9.300476
JAX00431055,17,9.310484
JAX00431056,17,9.310517
JAX00431057,17,9.314129
UNC27544337,17,9.315781
UNC27544389,17,9.322003
UNC27544557,17,9.335893
JAX00073398,17,9.345359
UNC27544687,17,9.346839
JAX00431067,17,9.346908
UNC27544850,17,9.361457
UNC27544953,17,9.373149
JAX00431076,17,9.378643
JAX00431077,17,9.380149
UNC27545043,17,9.381011
UNC27545092,17,9.388897
JAX00431082,17,9.391883
JAX00431084,17,9.393308
UNC27545171,17,9.403083
JAX00431090,17,9.419484
UNC27545286,17,9.423351
UNC27545385,17,9.432917
JAX00431094,17,9.44092
UNC27545526,17,9.441495
JAX00431095,17,9.442103
UNC27545625,17,9.450986
JAX00431103,17,9.452695
JAX00431104,17,9.453957
JAX00431110,17,9.456086
JAX00073407,17,9.461493
UNC27545869,17,9.466304
UNC27545943,17,9.469626
UNC27546228,17,9.489347
JAX00073411,17,9.48951
JAX00431122,17,9.49894
UNC27546358,17,9.500384
JAX00431124,17,9.504731
UNC27546455,17,9.509243
UNC27546573,17,9.520033
UNC27546739,17,9.548591
JAX00431132,17,9.565918
JAX00073416,17,9.568813
JAX00073417,17,9.569166
UNC27546951,17,9.570165
UNC27547496,17,9.618217
JAX00431143,17,9.638497
JAX00073421,17,9.642274
JAX00431144,17,9.642886
UNC27547968,17,9.656452
JAX00431147,17,9.666859
JAX00073425,17,9.690934
JAX00431148,17,9.693212
JAX00431151,17,9.694219
UNC27548598,17,9.72282
JAX00073427,17,9.726032
JAX00431159,17,9.730688
JAX00431160,17,9.734975
JAX00210421,17,9.748314
JAX00073430,17,9.775427
JAX00431167,17,9.775506
UNC27549055,17,9.777256
JAX00431174,17,9.809844
JAX00073433,17,9.810032
JAX00431177,17,9.829613
JAX00431181,17,9.834999
JAX00431182,17,9.837077
JAX00073437,17,9.850768
JAX00073438,17,9.864085
JAX00431186,17,9.864498
JAX00431189,17,9.87095
UNC27550289,17,9.876908
UNC170015684,17,9.880378
JAX00431193,17,9.884444
JAX00431194,17,9.884732
JAX00073439,17,9.885149
JAX00073441,17,9.899297
JAX00431195,17,9.903429
JAX00073442,17,9.918162
UNC27550789,17,9.922484
JAX00431199,17,9.922886
JAX00210423,17,9.942566
JAX00210424,17,9.942582
JAX00073444,17,9.947377
UNC27551067,17,9.952083
JAX00431203,17,9.963695
JAX00431205,17,9.966264
JAX00431207,17,9.96645
JAX00431210,17,9.971409
UNC27551533,17,9.994022
JAX00431224,17,10.013864
JAX00431225,17,10.013892
JAX00073449,17,10.013924
JAX00073450,17,10.021607
JAX00431226,17,10.03382
JAX00431227,17,10.034492
JAX00073451,17,10.03689
JAX00431228,17,10.040029
UNC27552011,17,10.040413
JAX00431234,17,10.064719
JAX00431238,17,10.068019
JAX00431240,17,10.069605
JAX00431241,17,10.070143
JAX00431242,17,10.070239
JAX00431244,17,10.070884
JAX00210426,17,10.07097
JAX00431245,17,10.071036
JAX00431246,17,10.071176
JAX00431251,17,10.073425
JAX00431252,17,10.073822
JAX00431253,17,10.082422
JAX00431254,17,10.082665
JAX00431255,17,10.090177
JAX00431256,17,10.091649
JAX00431257,17,10.095954
UNC27552710,17,10.102698
JAX00431261,17,10.13167
UNC27553124,17,10.134441
JAX00431262,17,10.136393
JAX00073460,17,10.166446
JAX00210427,17,10.17277
JAX00210429,17,10.172889
JAX00073462,17,10.176077
JAX00431272,17,10.17757
JAX00431277,17,10.186553
JAX00431280,17,10.187387
UNC170539509,17,10.200157
JAX00431288,17,10.210849
JAX00073464,17,10.218226
JAX00073465,17,10.218446
JAX00431290,17,10.230997
JAX00431291,17,10.236617
UNC27554334,17,10.23896
JAX00431295,17,10.243171
JAX00073466,17,10.243864
JAX00431297,17,10.244152
JAX00431298,17,10.244264
UNC170015845,17,10.251503
JAX00431302,17,10.262645
JAX00431303,17,10.262729
JAX00210431,17,10.276708
JAX00210432,17,10.277602
JAX00431307,17,10.29208
JAX00431308,17,10.294661
JAX00431309,17,10.294941
JAX00431310,17,10.296773
JAX00073471,17,10.298492
JAX00431311,17,10.298573
JAX00431313,17,10.305958
JAX00431316,17,10.328503
JAX00431318,17,10.331928
JAX00431319,17,10.358978
JAX00431320,17,10.359198
UNC27555578,17,10.35951
JAX00431322,17,10.360876
JAX00431331,17,10.373509
JAX00073476,17,10.373602
UNC27555786,17,10.376827
JAX00431335,17,10.38742
JAX00431339,17,10.404972
JAX00431340,17,10.407408
JAX00073479,17,10.411393
JAX00073482,17,10.441592
JAX00073483,17,10.441919
UNC27556245,17,10.445193
JAX00210436,17,10.463885
JAX00431346,17,10.472972
JAX00073485,17,10.490264
UNC27556531,17,10.498773
JAX00073486,17,10.503215
JAX00431348,17,10.50369
JAX00431349,17,10.523531
JAX00431351,17,10.530993
JAX00431355,17,10.535837
JAX00431356,17,10.536807
JAX00431357,17,10.542466
JAX00073488,17,10.544661
UNC27556958,17,10.547454
JAX00431365,17,10.58269
JAX00073492,17,10.586985
JAX00073493,17,10.601236
UNC27557547,17,10.605074
JAX00073495,17,10.607872
UNC170290392,17,10.620829
JAX00073496,17,10.647618
JAX00073498,17,10.649583
UNC27557930,17,10.655556
JAX00431374,17,10.673729
JAX00210441,17,10.678773
UNC27558241,17,10.694446
JAX00431380,17,10.725934
JAX00073504,17,10.732735
UNC27558734,17,10.747381
JAX00431383,17,10.754791
UNC27559062,17,10.785282
JAX00073508,17,10.812138
JAX00073509,17,10.813118
JAX00431391,17,10.816204
JAX00073511,17,10.850503
JAX00073512,17,10.852016
JAX00431396,17,10.852432
UNC27559912,17,10.859647
JAX00431397,17,10.866965
JAX00431403,17,10.883426
JAX00431404,17,10.885494
JAX00431405,17,10.885537
JAX00210446,17,10.886287
UNC27560443,17,10.913713
JAX00431409,17,10.915043
JAX00073517,17,10.920615
UNC27560698,17,10.936674
JAX00431424,17,10.938829
JAX00431425,17,10.939127
JAX00073519,17,10.939707
JAX00431427,17,10.941999
JAX00431429,17,10.951679
JAX00073520,17,10.953663
JAX00073522,17,10.978925
JAX00073523,17,10.993427
UNC27561174,17,10.993896
JAX00073524,17,10.994816
JAX00073525,17,11.004083
UNC27561594,17,11.036625
JAX00431431,17,11.040675
JAX00431433,17,11.043952
JAX00073526,17,11.050249
JAX00431442,17,11.075251
UNC27561939,17,11.079108
JAX00431443,17,11.081819
JAX00431444,17,11.083318
JAX00073530,17,11.083906
JAX00431446,17,11.084782
JAX00431450,17,11.107756
JAX00431451,17,11.112112
JAX00431456,17,11.118888
JAX00431457,17,11.119486
JAX00073532,17,11.129918
JAX00073533,17,11.133967
UNC27562474,17,11.138939
JAX00073534,17,11.14064
JAX00431460,17,11.158619
JAX00431461,17,11.169635
UNC27562678,17,11.172248
JAX00431465,17,11.177976
JAX00073538,17,11.214067
JAX00431469,17,11.215014
JAX00431470,17,11.217125
UNC27563074,17,11.220385
JAX00073539,17,11.223374
JAX00073541,17,11.23406
JAX00431476,17,11.235903
JAX00431477,17,11.238141
JAX00073542,17,11.248242
JAX00431480,17,11.263125
JAX00431484,17,11.269745
JAX00431485,17,11.270858
JAX00073544,17,11.27324
JAX00431486,17,11.282788
UNC27563777,17,11.282971
JAX00431488,17,11.288975
JAX00431494,17,11.313671
JAX00431495,17,11.318458
UNC27564125,17,11.322674
JAX00073548,17,11.332328
JAX00431497,17,11.341021
JAX00431500,17,11.348151
JAX00431502,17,11.364053
JAX00431504,17,11.380224
UNC27564764,17,11.385983
JAX00431506,17,11.387923
JAX00431508,17,11.388697
JAX00431509,17,11.388868
JAX00431515,17,11.430813
JAX00073558,17,11.448359
JAX00431519,17,11.458544
JAX00431521,17,11.472125
JAX00073559,17,11.475999
UNC27565801,17,11.478918
JAX00073560,17,11.483063
JAX00431529,17,11.485142
JAX00431530,17,11.492124
JAX00431531,17,11.494085
JAX00431533,17,11.497645
JAX00431535,17,11.4979
JAX00431539,17,11.500372
JAX00431541,17,11.501071
JAX00431545,17,11.505392
JAX00431547,17,11.507546
JAX00431548,17,11.507787
UNC27566172,17,11.511374
JAX00431550,17,11.511935
JAX00431552,17,11.512652
JAX00431554,17,11.527109
JAX00431557,17,11.529761
JAX00431558,17,11.532426
JAX00431561,17,11.549746
UNC27566656,17,11.553302
JAX00431566,17,11.588938
JAX00073568,17,11.597915
JAX00431571,17,11.600417
JAX00073569,17,11.606731
backupUNC170018278,17,11.613977
JAX00431577,17,11.614175
JAX00431578,17,11.614188
UNC27567468,17,11.615561
JAX00073571,17,11.64237
JAX00073572,17,11.644384
JAX00431586,17,11.661652
JAX00431589,17,11.66797
JAX00431594,17,11.672045
JAX00431596,17,11.675978
JAX00431598,17,11.680157
UNC27568354,17,11.683563
JAX00073576,17,11.696791
JAX00431602,17,11.697121
JAX00431603,17,11.697137
JAX00431606,17,11.702691
UNC27568509,17,11.705104
JAX00431618,17,11.754251
UNC27569345,17,11.758077
JAX00431624,17,11.783902
JAX00431627,17,11.785159
JAX00431629,17,11.798222
JAX00073583,17,11.79891
JAX00431631,17,11.801183
JAX00073584,17,11.80177
JAX00431635,17,11.803299
JAX00073585,17,11.810955
JAX00431639,17,11.812521
JAX00431640,17,11.813216
JAX00431641,17,11.813894
UNC27570287,17,11.824177
JAX00431643,17,11.828209
JAX00431646,17,11.831051
JAX00073588,17,11.836451
UNC27570796,17,11.849066
JAX00073589,17,11.887112
JAX00431659,17,11.895526
JAX00073590,17,11.899641
JAX00431664,17,11.899757
JAX00431665,17,11.903893
JAX00431666,17,11.904012
JAX00431667,17,11.905673
JAX00431670,17,11.913658
UNC27571806,17,11.925192
JAX00073594,17,11.931717
JAX00431676,17,11.934997
JAX00431682,17,11.95996
JAX00073596,17,11.970128
UNC27572399,17,11.97637
UNC170019552,17,11.99002
JAX00431689,17,11.992874
JAX00431690,17,11.99312
JAX00431691,17,11.99396
JAX00431694,17,11.996221
JAX00431696,17,11.997404
JAX00431697,17,11.99792
JAX00431698,17,11.998488
JAX00073598,17,12.001864
JAX00073600,17,12.008313
UNC27572884,17,12.010867
UNC170376659,17,12.022406
JAX00431704,17,12.027552
JAX00431705,17,12.027863
JAX00431706,17,12.027959
JAX00431708,17,12.030886
JAX00431709,17,12.031115
JAX00431712,17,12.031548
JAX00431713,17,12.031652
